surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
paraboloid,baseline,2042,0.00031121642413464457,0.04434981197118759,0.01428977306932211,1.1805086135864258,6.7164692878723145,7.318704128265381,0.08966539033841785,0.4498,0.3534,0.21431747443308136,0.864,0.912,4498,3534,0.15923573187204196
paraboloid,T,2042,0.00019673571329225194,0.0021634437143802643,0.0004356035206001252,1.0369356870651245,6.7164692878723145,6.198326587677002,0.07714510079438672,0.4498,0.4724,0.05024455313472657,0.92,0.912,4498,4724,0.17477897173581575
paraboloid,F,2042,0.00824057243087075,0.5832127928733826,0.7227233648300171,1.4872028827667236,6.7164692878723145,6.548189163208008,0.025054849125591028,0.4498,0.4496,0.000444642063139124,0.928,0.912,4498,4496,0.29318477875099835
paraboloid,C,2042,0.010674565353176811,0.9883042573928833,0.9342480301856995,5.376079082489014,6.7164692878723145,1.5242935419082642,0.7730513642546352,0.4498,0.1126,0.7496665184526455,0.368,0.912,4498,1126,0.7191301491558159
paraboloid,T+F,2042,0.00021831767464225942,0.002358746714890003,0.0010033834259957075,1.3209577798843384,6.7164692878723145,7.196149826049805,0.07141855603265126,0.4498,0.4248,0.055580257892396547,0.878,0.912,4498,4248,0.19445215785152714
paraboloid,baseline,3042,0.00026420275257392365,0.02158619835972786,0.0106242336332798,1.1590217351913452,6.453475475311279,6.111628532409668,0.05297098349709349,0.4416,0.6034,0.36639492753623204,0.958,0.892,4416,6034,0.18441226324049295
paraboloid,T,3042,0.0003892879679121754,0.003167803632095456,0.001550351269543171,1.0632449388504028,6.453475475311279,4.865514278411865,0.24606294747293816,0.4416,0.6375,0.44361413043478254,0.972,0.892,4416,6375,0.1802202457467113
paraboloid,F,3042,0.008038142865354364,0.36529985070228577,0.7163769006729126,1.69318687915802,6.453475475311279,6.2889604568481445,0.02549246822003294,0.4416,0.4903,0.11028079710144932,0.904,0.892,4416,4903,0.3535677529360021
paraboloid,C,3042,0.012077178467403759,0.5849875807762146,0.7871509790420532,5.480482578277588,6.453475475311279,2.04938006401062,0.6824377698728653,0.4416,1.2843,1.908288043478261,1.0,0.892,4416,12843,0.627397545851181
paraboloid,T+F,3042,0.0003932990049096671,0.0024657819885760546,0.001095498213544488,1.3557801246643066,6.453475475311279,6.2445478439331055,0.032374436406779145,0.4416,0.4783,0.08310688405797104,0.928,0.892,4416,4783,0.16303782812224585
paraboloid,baseline,4042,0.00018014953556385908,0.03060625120997429,0.01518032792955637,1.14511239528656,6.424206733703613,6.4098687171936035,0.002231873459922696,0.4646,0.4178,0.10073181231166596,0.914,0.908,4646,4178,0.20308827963283932
paraboloid,T,4042,0.00041597349230538714,0.0028197411447763443,0.0008059009560383856,1.0229735374450684,6.424206733703613,6.521513938903809,0.015146960431657346,0.4646,0.5023,0.08114507102884191,0.938,0.908,4646,5023,0.19608864036681253
paraboloid,F,4042,0.00539151206612587,0.4005906283855438,0.5309906601905823,1.6535557508468628,6.424206733703613,7.544543266296387,0.1743929762899908,0.4646,0.4304,0.07361170899698667,0.854,0.908,4646,4304,0.3273303897288939
paraboloid,C,4042,0.005318128588524732,0.3431803584098816,0.49152567982673645,3.133826732635498,6.424206733703613,0.9755892157554626,0.848138570846859,0.4646,0.5977,0.2864829961256995,0.594,0.908,4646,5977,0.8472292749566478
paraboloid,T+F,4042,0.00021859169514341787,0.0036585251800715923,0.0022246637381613255,1.3430068492889404,6.424206733703613,5.266632556915283,0.18018943424023,0.4646,0.6617,0.42423590185105453,0.974,0.908,4646,6617,0.1827537024732186
paraboloid,baseline,5042,0.0003678885457867926,0.0364137627184391,0.017511777579784393,1.1411572694778442,6.550666809082031,5.573736667633057,0.14913445759361946,0.4543,0.5279,0.16200748404138246,0.926,0.93,4543,5279,0.16423363651708064
paraboloid,T,5042,0.0003596827049146999,0.0022395956330001354,0.0010876497253775597,0.9775654077529907,6.550666809082031,5.977686405181885,0.08746901965854073,0.4543,0.5188,0.14197666740039636,0.942,0.93,4543,5188,0.17048227300249236
paraboloid,F,5042,0.009406121617013758,0.8879157304763794,1.0066947937011719,1.8608019351959229,6.550666809082031,5.671716213226318,0.13417727102790677,0.4543,0.6564,0.44486022452124147,0.944,0.93,4543,6564,0.30104090117430904
paraboloid,C,5042,0.009785409000786867,0.9259220361709595,1.0296632051467896,5.760695934295654,6.550666809082031,2.119800090789795,0.6763993418424452,0.4543,1.2916,1.8430552498349113,1.0,0.93,4543,12916,0.555926542747722
paraboloid,T+F,5042,5.309049844403159e-05,0.0019672338385134935,0.0006414835806936026,1.2958085536956787,6.550666809082031,6.612460136413574,0.00943313545513732,0.4543,0.448,0.01386748844375957,0.886,0.93,4543,4480,0.1420733972843328
paraboloid,baseline,6042,0.00028782100840048355,0.028685858473181725,0.01780932955443859,1.164084792137146,6.672515869140625,6.980159759521484,0.04610613094285257,0.4422,0.4545,0.02781546811397565,0.878,0.914,4422,4545,0.21268213656890692
paraboloid,T,6042,0.00041255723177032036,0.003697069827467203,0.0010912851430475712,0.9869257211685181,6.672515869140625,7.014211177825928,0.05120936621006655,0.4422,0.4573,0.03414744459520579,0.836,0.914,4422,4573,0.22266215962380914
paraboloid,F,6042,0.008438957008448515,0.7242676019668579,0.8586601614952087,1.6385127305984497,6.672515869140625,5.420620918273926,0.18761962885041963,0.4422,0.6622,0.49751243781094534,0.966,0.914,4422,6622,0.35364357570701005
paraboloid,C,6042,0.01013353331522508,0.9191917181015015,1.0201849937438965,5.215150356292725,6.672515869140625,1.1806399822235107,0.8230592470099933,0.4422,1.5184,2.43374038896427,1.0,0.914,4422,15184,0.6557389518324829
paraboloid,T+F,6042,0.00012652022467756814,0.0028809807263314724,0.0008442276157438755,1.4120893478393555,6.672515869140625,6.154230117797852,0.0776747124333966,0.4422,0.5617,0.270239710538218,0.922,0.914,4422,5617,0.2143157343783077
paraboloid,baseline,7042,0.0003574363548647274,0.02711726352572441,0.014942025765776634,1.1050658226013184,6.356889247894287,7.260759353637695,0.14218748675585535,0.445,0.449,0.008988764044943828,0.816,0.9,4450,4490,0.2172624527289141
paraboloid,T,7042,0.00021783630786971614,0.0023555816151201725,0.0006246896809898317,1.1348179578781128,6.356889247894287,7.8619890213012695,0.23676671320104328,0.445,0.305,0.31460674157303375,0.724,0.9,4450,3050,0.1623073697930058
paraboloid,F,7042,0.007426303896037015,0.41607850790023804,0.4129096269607544,1.6769514083862305,6.356889247894287,8.558670043945312,0.3463613585497597,0.445,0.3364,0.2440449438202248,0.722,0.9,4450,3364,0.35967220157863833
paraboloid,C,7042,0.0051672814244573765,0.4497559666633606,0.2533518970012665,3.08915114402771,6.356889247894287,0.6883400082588196,0.8917174766751157,0.445,1.6182,2.6364044943820226,1.0,0.9,4450,16182,0.7395058563018587
paraboloid,T+F,7042,0.0006094414486803792,0.006904152221977711,0.002622447907924652,1.4048194885253906,6.356889247894287,6.133083820343018,0.03520675267787697,0.445,0.6856,0.5406741573033708,0.96,0.9,4450,6856,0.23117414055036747
