N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,hyperbolic_paraboloid,K,4042,0.00465261097997427,0.13628587126731873,3.543771163094789e-05,0.0005568905564194375,True,0.006547608412802219,0.003352595493197441,0.3952065706253052,0.772849977016449,0.9832317233085632,0.636156494140625,1.1320406136263805,1.3128911686329707,0.6924889583031021,0.23552858209019972,0.31081697770866035,0.44169610466992154,0.6993886603112075,0.21988464891910553,0.9880000352859497,0.7680000066757202
20,11,4,hyperbolic_paraboloid,K+S,4042,0.00465261097997427,0.13628587126731873,3.543771163094789e-05,0.0005568905564194375,True,0.006547608412802219,0.003352595493197441,0.3952065706253052,0.772849977016449,0.9832317233085632,0.636156494140625,1.1320406136263805,1.3128911686329707,0.6924889583031021,0.23552858209019972,0.31081697770866035,0.44169610466992154,0.6993886603112075,0.21988464891910553,0.9880000352859497,0.7680000066757202
20,11,4,hyperbolic_paraboloid,baseline,5042,0.0015228432603180408,0.08010143041610718,2.662725637492258e-05,0.0009761246937242421,True,0.005636095069348812,0.0022410177625715733,0.39905062317848206,0.6737083792686462,0.7758021354675293,0.6286399536132813,0.9994720887086673,1.0744621493073128,0.547923482332995,0.18405097080054647,0.25558424326246953,0.39888203094130253,0.5106356436599269,0.2932071089744568,0.9880000352859497,0.8060000538825989
20,11,4,hyperbolic_paraboloid,K,5042,0.0017078957753255963,0.08062718063592911,2.7440184567240067e-05,0.0009761246937242421,True,0.005910830572247505,0.002159612253308296,0.3994714319705963,0.6747358441352844,0.776992678642273,0.6288311767578125,1.000009846352862,1.0752343552315284,0.5502443095402403,0.18570085942367442,0.2580417200020607,0.40334100097319114,0.5134863773023529,0.2945750653743744,0.9880000352859497,0.8060000538825989
20,11,4,hyperbolic_paraboloid,K+S,5042,0.0017078957753255963,0.08062718063592911,2.7440184567240067e-05,0.0009761246937242421,True,0.005910830572247505,0.002159612253308296,0.3994714319705963,0.6747358441352844,0.776992678642273,0.6288311767578125,1.000009846352862,1.0752343552315284,0.5502443095402403,0.18570085942367442,0.2580417200020607,0.40334100097319114,0.5134863773023529,0.2945750653743744,0.9880000352859497,0.8060000538825989
20,11,4,hyperbolic_paraboloid,baseline,6042,0.0029068621806800365,0.12594664096832275,2.418564326944761e-05,0.00021975231356918812,True,0.007308946456760168,0.002575997496023774,0.27690672874450684,0.628719687461853,0.8931431770324707,0.45545343017578127,1.0252371179052147,1.3939621250237704,1.2831547651358957,0.2260939065399236,0.33070487857883124,0.6938605332381167,1.3715745144125207,0.27035707235336304,0.9860000610351562,0.784000039100647
20,11,4,hyperbolic_paraboloid,K,6042,0.0015417439863085747,0.12541475892066956,2.3327156668528914e-05,0.00021975231356918812,True,0.006550412625074387,0.0026038512587547302,0.27794528007507324,0.6329305171966553,0.9033325910568237,0.4576575317382813,1.0287639817080823,1.4021137229811105,1.2947184127896987,0.23398469930568255,0.3351748323450931,0.701301827631524,1.3867760003079395,0.27469325065612793,0.9860000610351562,0.784000039100647
20,11,4,hyperbolic_paraboloid,K+S,6042,0.0015417439863085747,0.12541475892066956,2.3327156668528914e-05,0.00021975231356918812,True,0.006550412625074387,0.0026038512587547302,0.27794528007507324,0.6329305171966553,0.9033325910568237,0.4576575317382813,1.0287639817080823,1.4021137229811105,1.2947184127896987,0.23398469930568255,0.3351748323450931,0.701301827631524,1.3867760003079395,0.27469325065612793,0.9860000610351562,0.784000039100647
20,11,4,hyperbolic_paraboloid,baseline,7042,0.007041924633085728,0.23409244418144226,0.00010991042654495686,0.0012875052846290848,True,0.011891266331076622,0.007575336378067732,0.2706727385520935,0.5266683101654053,0.6856706142425537,0.4353125,0.8142748509714742,1.0425919563539567,0.5767774988447179,0.19091022609417846,0.2671839470486925,0.4124675295519343,0.5806556430403473,0.16505061089992523,0.9920000433921814,0.7920000553131104
20,11,4,hyperbolic_paraboloid,K,7042,0.0031926820520311594,0.24930265545845032,6.473302346421406e-05,0.0012875052846290848,True,0.008064059540629387,0.0025650435127317905,0.2652932107448578,0.5210056900978088,0.6767169833183289,0.4250089111328125,0.8032998369786448,1.0266281250984437,0.5559239154327634,0.1719523283045257,0.2479169154906038,0.38768370250528444,0.5590901809225606,0.15474240481853485,0.9920000433921814,0.7920000553131104
