surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
paraboloid,baseline,6042,0.00021801829676736486,0.015999073162674904,0.004987673368304968,1.2703663110733032,6.567387104034424,7.261087417602539,0.10562805307181708,0.45578,0.34565,0.24162973364342447,0.8536,0.9078,45578,34565,0.1431437830697885
paraboloid,T,6042,0.00011276704555546695,0.0008085758308880031,0.00029891158919781446,1.042725920677185,6.567387104034424,6.7315993309021,0.02500419485959618,0.45578,0.39813,0.12648646276712455,0.8806,0.9078,45578,39813,0.07985401886301731
paraboloid,T+F,6042,0.0001392668028446761,0.002103287260979414,0.0008145750616677105,1.3300516605377197,6.567387104034424,5.969501495361328,0.0910385818898672,0.45578,0.46585,0.02209399271578386,0.914,0.9078,45578,46585,0.07976078164456098
paraboloid,baseline,7042,0.0001518564319915392,0.00933440774679184,0.003226203378289938,1.1570262908935547,6.633808135986328,7.387918472290039,0.11367683852852163,0.45194,0.37644,0.1670575740142497,0.8426,0.907,45194,37644,0.15760609028262731
paraboloid,T,7042,0.00029426029967990786,0.0018970993114635348,0.0006874137907288969,1.1513184309005737,6.633808135986328,8.419753074645996,0.2692186602400327,0.45194,0.24865,0.4498163473027393,0.6966,0.907,45194,24865,0.15704446955212478
paraboloid,T+F,7042,0.00016518031373958695,0.0017600792925804853,0.000957288546487689,1.4163832664489746,6.633808135986328,6.709113597869873,0.011351769653245835,0.45194,0.43252,0.042970305792804336,0.853,0.907,45194,43252,0.08918471427047468
paraboloid,baseline,8042,0.00015834667084907943,0.016329128295183182,0.008699796162545681,1.2372485399246216,6.5903000831604,6.566267967224121,0.0036465890222034648,0.46211,0.48326,0.0457683235593257,0.8998,0.9044,46211,48326,0.12365254736103119
paraboloid,T,8042,5.376233126629483e-05,0.0007486581453122199,0.00033298920607194304,1.0669920444488525,6.5903000831604,6.765650272369385,0.02660731484094949,0.46211,0.43024,0.06896626344376881,0.8888,0.9044,46211,43024,0.08372276660472476
paraboloid,T+F,8042,0.0002128765918314457,0.001978148240596056,0.0009227184345945716,1.3759262561798096,6.5903000831604,6.867892265319824,0.042121326594631116,0.46211,0.47728,0.03282768172080232,0.89,0.9044,46211,47728,0.08707302214221406
paraboloid,baseline,9042,0.0001986885273998434,0.010177145712077618,0.0046741291880607605,1.1903440952301025,6.474695205688477,5.647758483886719,0.12771824704199752,0.45775,0.5832,0.27405789186237045,0.9538,0.9038,45775,58320,0.1151387579480909
paraboloid,T,9042,0.00034610057164999574,0.002007904928177595,0.0009469118667766452,1.1301398277282715,6.474695205688477,6.757863998413086,0.043734690781401665,0.45775,0.46048,0.005963954123429842,0.9008,0.9038,45775,46048,0.10531682647964206
paraboloid,T+F,9042,0.00014762239615348253,0.002053839387372136,0.0008498374372720718,1.2961375713348389,6.474695205688477,6.307680606842041,0.02579497467304738,0.45775,0.48799,0.0660622610595303,0.9038,0.9038,45775,48799,0.083740833407114
hyperbolic_paraboloid,baseline,42,6.881259402937509e-05,0.009400894865393639,0.0033819680102169514,1.2612143754959106,5.2138800621032715,5.147935390472412,0.012647907286969197,0.5495,0.53645,0.0237488626023658,0.9658,0.9742,54950,53645,0.07720387875764755
hyperbolic_paraboloid,T,42,0.0001778744626790285,0.00252440944314003,0.0008588993805460632,1.1394315958023071,5.2138800621032715,5.113308429718018,0.019289210949874337,0.5495,0.55997,0.019053685168334812,0.96,0.9742,54950,55997,0.08898916002223708
hyperbolic_paraboloid,T+F,42,6.820365590763024e-06,0.00031107442919164896,0.00011786074173869565,1.4806044101715088,5.2138800621032715,5.132723808288574,0.015565423992886969,0.5495,0.53579,0.02494995450409463,0.961,0.9742,54950,53579,0.05837983330724067
hyperbolic_paraboloid,baseline,1042,0.00016259307846088302,0.010396899655461311,0.004888420924544334,1.255455732345581,5.2651190757751465,5.260258674621582,0.0009231322375836087,0.53955,0.56251,0.042553980168659036,0.9578,0.9744,53955,56251,0.10092350286980198
hyperbolic_paraboloid,T,1042,9.50783406468955e-05,0.0014714532298967242,0.0005320676136761904,1.1751693487167358,5.2651190757751465,4.7440972328186035,0.09895727626631817,0.53955,0.57998,0.07493281438235581,0.971,0.9744,53955,57998,0.08576597609320391
hyperbolic_paraboloid,T+F,1042,2.677579852223227e-06,0.00048469146713614464,0.00011958177492488176,1.4691987037658691,5.2651190757751465,5.168725967407227,0.018307868631390573,0.53955,0.53693,0.004855898433880003,0.9574,0.9744,53955,53693,0.07026960344441807
hyperbolic_paraboloid,baseline,2042,0.00012223417235707694,0.014762400649487972,0.00409904308617115,1.3718565702438354,5.167367935180664,5.340087413787842,0.0334250397443663,0.54449,0.48353,0.11195797902624477,0.9372,0.971,54449,48353,0.08597311800721319
hyperbolic_paraboloid,T,2042,5.2012672478502445e-05,0.0008031887700781226,0.00023911769676487893,1.2284353971481323,5.167367935180664,5.214743137359619,0.009168149582771819,0.54449,0.496,0.0890558136972213,0.9336,0.971,54449,49600,0.07070804557749232
hyperbolic_paraboloid,T+F,2042,4.4501973951066084e-05,0.0006914373370818794,0.00024275630130432546,1.3630328178405762,5.167367935180664,5.702329635620117,0.10352692263256642,0.54449,0.47928,0.11976344836452468,0.9314,0.971,54449,47928,0.0882124473706759
hyperbolic_paraboloid,baseline,3042,0.0001306261507455598,0.011402412317693233,0.0027552833780646324,1.1076784133911133,5.165450572967529,4.804511070251465,0.0698757054428083,0.55239,0.60193,0.08968301381270463,0.9674,0.9708,55239,60193,0.10829564371813913
hyperbolic_paraboloid,T,3042,8.503954582424326e-05,0.0008427327848039567,0.00022969301789999008,1.1152384281158447,5.165450572967529,4.99933385848999,0.03215919156150317,0.55239,0.53691,0.028023678922500492,0.9366,0.9708,55239,53691,0.0908617669116234
hyperbolic_paraboloid,T+F,3042,0.00021248596551066095,0.002366535132750869,0.0011434010230004787,1.4374490976333618,5.165450572967529,5.609394073486328,0.08594477756540707,0.55239,0.50007,0.09471569000162934,0.9506,0.9708,55239,50007,0.08390636053379946
hyperbolic_paraboloid,baseline,4042,0.00013206210199066183,0.011632408946752548,0.003947405610233545,1.2041109800338745,5.1833343505859375,4.614102840423584,0.10981956240156611,0.54273,0.60481,0.11438468483407939,0.9852,0.9704,54273,60481,0.11637255945320159
hyperbolic_paraboloid,T,4042,0.0003111761232668703,0.0030814316123723984,0.0019717628601938486,1.1579005718231201,5.1833343505859375,4.778548717498779,0.07809367594459736,0.54273,0.61194,0.1275219722513957,0.9798,0.9704,54273,61194,0.1206060574536493
hyperbolic_paraboloid,T+F,4042,0.0002140747383236885,0.002873554127290845,0.0016791450325399637,1.3087857961654663,5.1833343505859375,5.536243438720703,0.06808534126201446,0.54273,0.53266,0.018554345623053862,0.9572,0.9704,54273,53266,0.0913642391595144
hyperbolic_paraboloid,baseline,5042,5.3447126199237324e-05,0.011171572841703892,0.003462282009422779,1.215722680091858,5.151810646057129,5.355525493621826,0.039542378701478045,0.54962,0.51034,0.07146755940467957,0.9596,0.9742,54962,51034,0.07679108823936835
hyperbolic_paraboloid,T,5042,9.409474759277973e-05,0.0012813603971153498,0.0005150738870725036,1.2076903581619263,5.151810646057129,5.516872406005859,0.07086086524319866,0.54962,0.52197,0.050307485171573,0.9504,0.9742,54962,52197,0.07578711905807592
hyperbolic_paraboloid,T+F,5042,5.5379678749225356e-05,0.0011110708583146334,0.00044802099000662565,1.4128704071044922,5.151810646057129,5.3334221839904785,0.0352519823437889,0.54962,0.53537,0.025927004111931853,0.9596,0.9742,54962,53537,0.0837787826385351
hyperbolic_paraboloid,baseline,6042,0.00016635464800691062,0.01534789614379406,0.003999622073024511,1.2312102317810059,5.103466510772705,5.639820575714111,0.10509602910281428,0.54889,0.50536,0.07930550747872972,0.9592,0.9694,54889,50536,0.10645457488192032
hyperbolic_paraboloid,T,6042,0.00019098581238226458,0.0015265227993950248,0.0004283534944988787,1.2030200958251953,5.103466510772705,5.215155601501465,0.021884946338532777,0.54889,0.56071,0.021534369363624867,0.9574,0.9694,54889,56071,0.06811054653867539
hyperbolic_paraboloid,T+F,6042,1.640856366562234e-05,0.00027373264310881495,0.00019404073827899992,1.4677728414535522,5.103466510772705,5.349582672119141,0.04822529173590513,0.54889,0.53444,0.026325857639964225,0.9682,0.9694,54889,53444,0.06841945654198567
hyperbolic_paraboloid,baseline,7042,0.00023333142003552481,0.01295219361782074,0.004251644015312195,1.1936228275299072,5.282891273498535,5.678078651428223,0.07480513178685563,0.54348,0.56746,0.044123058806211826,0.9586,0.972,54348,56746,0.10162549022729919
hyperbolic_paraboloid,T,7042,0.00011714013420384039,0.0007774991681799293,0.00037507640081457794,1.1926090717315674,5.282891273498535,5.292298793792725,0.0017807522069178284,0.54348,0.56553,0.040571870170015484,0.9486,0.972,54348,56553,0.07866977177434689
hyperbolic_paraboloid,T+F,7042,8.089407558806919e-05,0.0015712000895291567,0.0005425828276202083,1.4093328714370728,5.282891273498535,5.540838241577148,0.0488268553571406,0.54348,0.51493,0.052531831898137864,0.9564,0.972,54348,51493,0.08919738754287179
hyperbolic_paraboloid,baseline,8042,6.089531499045816e-05,0.013491498306393623,0.0041750050149858,1.173829436302185,5.165919303894043,4.981198310852051,0.035757622637030057,0.54913,0.56443,0.027862254839473313,0.9764,0.964,54913,56443,0.0812413183855987
hyperbolic_paraboloid,T,8042,0.00022506009025329894,0.003111591562628746,0.0017428562277927995,1.2113714218139648,5.165919303894043,4.863064765930176,0.05862548757499503,0.54913,0.62955,0.14644983883597698,0.9848,0.964,54913,62955,0.08771821767484443
hyperbolic_paraboloid,T+F,8042,0.00015676575077866966,0.0016260421834886074,0.0011201465968042612,1.3672196865081787,5.165919303894043,4.930971622467041,0.04548032356020343,0.54913,0.55963,0.01912115528199143,0.9778,0.964,54913,55963,0.0689749488136293
hyperbolic_paraboloid,baseline,9042,0.00018702112984928218,0.014414943754673004,0.0046259136870503426,1.1557170152664185,5.204603672027588,4.518702030181885,0.13178748759144082,0.54921,0.62038,0.12958613280894388,0.9834,0.9674,54921,62038,0.09306396711741713
hyperbolic_paraboloid,T,9042,0.00031827216629277575,0.0026315143331885338,0.001893633627332747,1.1403354406356812,5.204603672027588,5.505489349365234,0.057811448536374085,0.54921,0.46023,0.16201452996121704,0.901,0.9674,54921,46023,0.09451561405978312
hyperbolic_paraboloid,T+F,9042,7.767356741665439e-05,0.0007898632902652025,0.00034642755053937435,1.3869837522506714,5.204603672027588,4.668170928955078,0.10306889378639825,0.54921,0.60929,0.10939349247100386,0.9774,0.9674,54921,60929,0.08025527102548628
quartic_dome,baseline,42,0.00012327585665678436,0.01596490852534771,0.004178288858383894,1.2499562501907349,6.409552574157715,6.574253082275391,0.025696100657902666,0.4652,0.41004,0.11857265692175406,0.9056,0.925,46520,41004,0.09292032650865988
quartic_dome,T,42,0.0001661004392768849,0.004532292485237122,0.0008530875202268362,1.099177360534668,6.409552574157715,6.271772861480713,0.02149599540418899,0.4652,0.38546,0.1714101461736887,0.8744,0.925,46520,38546,0.07304378066419291
quartic_dome,T+F,42,0.00012994094074449757,0.0033955229446291924,0.0009069721563719213,1.2571080923080444,6.409552574157715,6.45687198638916,0.007382638910277384,0.4652,0.46156,0.007824591573516717,0.8864,0.925,46520,46156,0.07916772911128488
quartic_dome,baseline,1042,0.00013617020820013502,0.019881483167409897,0.004083363804966211,1.2479863166809082,6.486813545227051,5.778506755828857,0.10919179107889732,0.46042,0.51525,0.11908692063767862,0.943,0.9226,46042,51525,0.09888007403687676
quartic_dome,T,1042,0.0002545692365277897,0.00431050593033433,0.0008454774506390095,1.103341817855835,6.486813545227051,6.337867736816406,0.02296132105110956,0.46042,0.36752,0.20177229486121365,0.8498,0.9226,46042,36752,0.1257305418359139
quartic_dome,T+F,1042,0.00018316462889991024,0.005121407099068165,0.0012479362776502967,1.3235284090042114,6.486813545227051,5.733206748962402,0.11617519002363598,0.46042,0.48722,0.058207723382998115,0.9094,0.9226,46042,48722,0.1044014917663529
quartic_dome,baseline,2042,0.00010016973299736327,0.015439567156136036,0.0031737927347421646,1.1893666982650757,6.360076427459717,6.517007827758789,0.024674451964369296,0.46568,0.44368,0.04724274179694203,0.907,0.9214,46568,44368,0.07984038388795438
quartic_dome,T,2042,0.0003398842897943475,0.005835267249494791,0.0013374966802075505,0.9960799813270569,6.360076427459717,5.644992828369141,0.11243317706107948,0.46568,0.48318,0.037579453702113075,0.927,0.9214,46568,48318,0.08862372912099668
quartic_dome,T+F,2042,0.00010344579773531719,0.002336836652830243,0.0006219433853402734,1.1831862926483154,6.360076427459717,5.905949115753174,0.0714028073225413,0.46568,0.5042,0.08271774609173682,0.9138,0.9214,46568,50420,0.07175544066187442
quartic_dome,baseline,3042,0.0002006835685196248,0.013839991763234138,0.0038432953879237175,1.2623796463012695,6.368117332458496,6.284281253814697,0.013164970786025514,0.46791,0.46003,0.016840845461734092,0.9232,0.924,46791,46003,0.12102213606240238
quartic_dome,T,3042,8.938716597516428e-05,0.00209547090344131,0.0004522578965406865,1.0794994831085205,6.368117332458496,6.2686872482299805,0.015613733076449036,0.46791,0.39932,0.14658801906349508,0.8514,0.924,46791,39932,0.10457386089199741
quartic_dome,T+F,3042,7.58164361203936e-05,0.001796942320652306,0.0005721194902434945,1.2995100021362305,6.368117332458496,5.949659824371338,0.06571133762788368,0.46791,0.50862,0.08700391100852721,0.9404,0.924,46791,50862,0.07438767645700678
