surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
paraboloid,baseline,9042,2.7591304677487606e-05,0.06373798102140427,0.03868924081325531,1.1912188529968262,7.53000020980835,7.167662620544434,0.04811920042073121,0.3862,0.4305,0.11470740548938375,0.89,0.854,3862,4305,0.15484907169993756
paraboloid,T,9042,0.0010232739335861965,0.04906395450234413,0.01579173281788826,1.0599530935287476,7.53000020980835,8.315075874328613,0.10425971349876564,0.3862,0.192,0.5028482651475918,0.654,0.854,3862,1920,0.4741509462302672
paraboloid,F,9042,0.003930754329434675,4.512700080871582,1.4513943195343018,1.0850602388381958,7.53000020980835,0.009999998845160007,0.9986719789420279,0.3862,0.0,1.0,1.0,0.854,3862,0,0.917483692985745
paraboloid,T+F,9042,0.000206650637868625,0.006826553028076887,0.0027339512016624212,1.2650775909423828,7.53000020980835,6.936279773712158,0.07884733327401892,0.3862,0.4412,0.14241325737959606,0.86,0.854,3862,4412,0.26809506389252835
hyperbolic_paraboloid,baseline,42,1.7647814487491675e-05,0.03425387293100357,0.015613619238138199,1.1608061790466309,6.806501388549805,7.734597206115723,0.13635431252937102,0.4403,0.3487,0.20803997274585512,0.818,0.926,4403,3487,0.14062484741202658
hyperbolic_paraboloid,T,42,0.00018584516955845391,0.004233427345752716,0.002030676929280162,1.0168812274932861,6.806501388549805,6.588863372802734,0.03197501966475619,0.4403,0.3328,0.24415171473995012,0.792,0.926,4403,3328,0.2757636815167485
hyperbolic_paraboloid,F,42,0.002827651761657563,1.8724513053894043,1.3646003007888794,1.0375388860702515,6.806501388549805,0.8347600102424622,0.8773584309191897,0.4403,1.4997,2.406086759027936,1.0,0.926,4403,14997,0.7679156391953129
hyperbolic_paraboloid,T+F,42,2.0178919889737126e-05,0.0029534725472331047,0.0013706805184483528,1.202812910079956,6.806501388549805,6.333565711975098,0.06948293250484018,0.4403,0.4747,0.07812854871678397,0.92,0.926,4403,4747,0.1591413917579214
hyperbolic_paraboloid,baseline,1042,0.00014528494087321248,0.12039642035961151,0.05502031743526459,0.9802823066711426,6.996065616607666,5.5028300285339355,0.21343933432085047,0.4089,0.4604,0.12594766446563951,0.94,0.91,4089,4604,0.19537055289588234
hyperbolic_paraboloid,T,1042,0.00010681059674837103,0.007475765887647867,0.0028427615761756897,1.0486719608306885,6.996065616607666,7.905013084411621,0.12992266190960858,0.4089,0.2709,0.33749082905355837,0.806,0.91,4089,2709,0.17385385592893607
