surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,3042,0.005169210955500603,0.00047734592226333916,52733.59765625,3416332.25,1.7354042530059814,8.556260912552137e-06,0.06943275351424588,0.006635503449984314,0.020348364487290382,0.0
hyperbolic_paraboloid,T+F,learned,3042,3.245905099902302e-05,2.1958887828077422e-06,79752.2890625,11458345.0,1.8478182554244995,2.2738008324681272e-08,0.18119047418578824,0.34533824814293773,0.06331415474414825,0.03400000184774399
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,3042,3.245905099902302e-05,2.1958887828077422e-06,79752.2890625,11458345.0,1.8478182554244995,2.2738008324681272e-08,0.08991411272680572,0.10930979352294483,0.017413634806871414,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,3042,3.245905099902302e-05,2.1958887828077422e-06,79752.2890625,11458345.0,1.8478182554244995,2.2738008324681272e-08,0.060504543323240005,0.12692535628320592,0.016858328133821487,0.0
hyperbolic_paraboloid,baseline,learned,4042,0.004367888905107975,0.00046334328362718225,24752.794921875,3650427.25,1.7315757274627686,4.8706222680101e-06,0.11661991762968232,0.3715824604973813,0.03342248126864433,0.03200000151991844
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,4042,0.004367888905107975,0.00046334328362718225,24752.794921875,3650427.25,1.7315757274627686,4.8706222680101e-06,0.10921225809051562,0.3978275478616039,0.035150907933712006,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,4042,0.004367888905107975,0.00046334328362718225,24752.794921875,3650427.25,1.7315757274627686,4.8706222680101e-06,0.08612750677845306,0.33665336844026594,0.018380057066679,0.0
hyperbolic_paraboloid,T+F,learned,4042,8.770247222855687e-05,9.127255907515064e-06,68655.84375,12206492.0,1.8384226560592651,6.46659569528393e-08,0.13264185107145413,0.30634408899915233,0.006285283714532852,0.00800000037997961
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,4042,8.770247222855687e-05,9.127255907515064e-06,68655.84375,12206492.0,1.8384226560592651,6.46659569528393e-08,0.08442276860185384,0.06277866179743355,0.020076259970664978,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,4042,8.770247222855687e-05,9.127255907515064e-06,68655.84375,12206492.0,1.8384226560592651,6.46659569528393e-08,0.10989646100332796,0.29043421050222207,0.020630989223718643,0.0
hyperbolic_paraboloid,baseline,learned,5042,0.0028055214788764715,0.0001524232211522758,46603.9453125,1810073.25,1.6059913635253906,1.550449682822959e-06,0.07099741004193798,0.07654454303066754,0.018857726827263832,0.012000000104308128
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,5042,0.0028055214788764715,0.0001524232211522758,46603.9453125,1810073.25,1.6059913635253906,1.550449682822959e-06,0.0913420787702212,0.23526842401385206,0.013612117618322372,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,5042,0.0028055214788764715,0.0001524232211522758,46603.9453125,1810073.25,1.6059913635253906,1.550449682822959e-06,0.05725336401087738,0.012304814747549605,0.053473591804504395,0.0
hyperbolic_paraboloid,T+F,learned,5042,0.00011656642891466618,6.617339749936946e-06,112390.078125,24416586.0,1.860960841178894,5.6611063634839164e-08,0.1011240405665122,0.17641110767714424,0.04101324826478958,0.030000001192092896
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,5042,0.00011656642891466618,6.617339749936946e-06,112390.078125,24416586.0,1.860960841178894,5.6611063634839164e-08,0.05163569799287976,0.37250013645519536,0.057949312031269073,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,5042,0.00011656642891466618,6.617339749936946e-06,112390.078125,24416586.0,1.860960841178894,5.6611063634839164e-08,0.10052369460982313,0.17003486554430836,0.03736342862248421,0.0
hyperbolic_paraboloid,baseline,learned,6042,0.004103169310837984,0.00039673823630437255,56974.15234375,8089048.0,1.896072268486023,2.773601822396317e-06,0.08787583246947389,0.7802053518117207,0.01540897786617279,0.020000001415610313
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,6042,0.004103169310837984,0.00039673823630437255,56974.15234375,8089048.0,1.896072268486023,2.773601822396317e-06,0.13640625580762614,0.6026513209826054,0.018317360430955887,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,6042,0.004103169310837984,0.00039673823630437255,56974.15234375,8089048.0,1.896072268486023,2.773601822396317e-06,0.08947549742441409,0.6110381638327823,0.02482602745294571,0.0
hyperbolic_paraboloid,T+F,learned,6042,9.555416909279302e-05,7.069652383506764e-06,146209.0625,50300096.0,1.8474066257476807,8.020411066602472e-08,0.10883159717936562,2.4946302758977974,0.07280552387237549,0.014000000432133675
