time,ensemble_survival,MTE,RPD,surface,config,seed,sim_mode,W2,MMD,drift_coeff_error,cov_coeff_error
1.0,0.7450000047683716,0.5172615819329384,0.17391329888450105,half_torus,T+F+K,3042,learned_latent,0.651754892211902,0.060421720147132874,,
2.0,0.5249999761581421,,,half_torus,T+F+K,3042,learned_latent,0.7226601422572043,0.08809925615787506,,
3.0,0.3149999976158142,,,half_torus,T+F+K,3042,learned_latent,0.7501485919590828,0.08045090734958649,,
4.0,0.20499999821186066,,,half_torus,T+F+K,3042,learned_latent,0.9230034266454802,0.12600305676460266,,
5.0,0.10499999672174454,,,half_torus,T+F+K,3042,learned_latent,0.6824629834442267,0.06392662972211838,,
0.1,0.7899999618530273,2.955958306034909,1.6820100298853884,half_torus,T+F+K,3042,end_to_end,,,43.94554138183594,516.7620849609375
0.2,0.5799999833106995,3.117455844221444,1.3796711043942047,half_torus,T+F+K,3042,end_to_end,,,19.641984939575195,286.1231689453125
0.5,0.3199999928474426,3.4647748470306396,1.300329471111085,half_torus,T+F+K,3042,end_to_end,,,39.19740676879883,592.27001953125
1.0,0.08999999612569809,3.4535734388563366,1.1611578564310723,half_torus,T+F+K,3042,end_to_end,1.8442391255665935,0.20878149569034576,89.13501739501953,254.09988403320312
2.0,0.019999999552965164,,,half_torus,T+F+K,3042,end_to_end,2.5550463383188906,0.3071095049381256,,
3.0,0.0,,,half_torus,T+F+K,3042,end_to_end,,,,
4.0,0.0,,,half_torus,T+F+K,3042,end_to_end,,,,
5.0,0.0,,,half_torus,T+F+K,3042,end_to_end,,,,
0.1,1.0,0.5292360687255859,0.3158727711302175,half_torus,baseline,4042,learned_latent,,,,
0.2,0.9899999499320984,0.617272386647234,0.2908982962262298,half_torus,baseline,4042,learned_latent,,,,
0.5,0.8999999761581421,0.6439700656467013,0.24705899858513697,half_torus,baseline,4042,learned_latent,,,,
1.0,0.7149999737739563,0.6862600900076486,0.2421239717903622,half_torus,baseline,4042,learned_latent,0.8918006217848414,0.10838909447193146,,
2.0,0.4650000035762787,,,half_torus,baseline,4042,learned_latent,0.9260034716315221,0.12544789910316467,,
3.0,0.29499998688697815,,,half_torus,baseline,4042,learned_latent,1.0885849668937297,0.19251908361911774,,
4.0,0.17999999225139618,,,half_torus,baseline,4042,learned_latent,1.131469086366664,0.17249947786331177,,
5.0,0.11499999463558197,,,half_torus,baseline,4042,learned_latent,1.131964159703631,0.2187761664390564,,
0.1,0.8100000023841858,2.693433596764082,1.6075668011702324,half_torus,baseline,4042,end_to_end,,,27.03072738647461,515.6487426757812
0.2,0.5899999737739563,2.786204709845074,1.3130381668840538,half_torus,baseline,4042,end_to_end,,,11.827200889587402,297.10455322265625
0.5,0.23499999940395355,2.9594707083194813,1.1354003990933834,half_torus,baseline,4042,end_to_end,,,32.954776763916016,173.36883544921875
1.0,0.05999999865889549,3.0913511912027993,1.0906801073111319,half_torus,baseline,4042,end_to_end,1.400243024584754,0.1800755262374878,10.581464767456055,86.64039611816406
2.0,0.0,,,half_torus,baseline,4042,end_to_end,,,,
3.0,0.0,,,half_torus,baseline,4042,end_to_end,,,,
4.0,0.0,,,half_torus,baseline,4042,end_to_end,,,,
5.0,0.0,,,half_torus,baseline,4042,end_to_end,,,,
0.1,1.0,0.43524932861328125,0.2597771007798229,half_torus,T+F,4042,learned_latent,,,,
0.2,0.9899999499320984,0.5204615737452651,0.2452748386754655,half_torus,T+F,4042,learned_latent,,,,
0.5,0.8999999761581421,0.5616635216606988,0.21548210795161893,half_torus,T+F,4042,learned_latent,,,,
1.0,0.7149999737739563,0.6258507575188483,0.2208105547224545,half_torus,T+F,4042,learned_latent,0.8430761745554316,0.11991158127784729,,
2.0,0.4650000035762787,,,half_torus,T+F,4042,learned_latent,0.8600381904351277,0.12525008618831635,,
3.0,0.29499998688697815,,,half_torus,T+F,4042,learned_latent,0.9965911373927796,0.1903676986694336,,
4.0,0.17999999225139618,,,half_torus,T+F,4042,learned_latent,0.9536008550265437,0.16127553582191467,,
5.0,0.11499999463558197,,,half_torus,T+F,4042,learned_latent,0.9452631996120759,0.19406215846538544,,
0.1,0.8949999809265137,2.884068323913233,1.7213464981649171,half_torus,T+F,4042,end_to_end,,,135.55982971191406,1211.511962890625
0.2,0.7749999761581421,3.3777552450856856,1.5918146787702903,half_torus,T+F,4042,end_to_end,,,160.39968872070312,973.7879028320312
0.5,0.4050000011920929,3.43862462926794,1.3192277137353872,half_torus,T+F,4042,end_to_end,,,100.15153503417969,879.9861450195312
1.0,0.12999999523162842,3.3909876896784854,1.1963968467232713,half_torus,T+F,4042,end_to_end,2.016964861470391,0.2422969937324524,167.3123779296875,848.005126953125
2.0,0.014999999664723873,,,half_torus,T+F,4042,end_to_end,2.0715639201474905,0.2636042833328247,,
3.0,0.0,,,half_torus,T+F,4042,end_to_end,,,,
4.0,0.0,,,half_torus,T+F,4042,end_to_end,,,,
5.0,0.0,,,half_torus,T+F,4042,end_to_end,,,,
0.1,1.0,0.46755855560302734,0.2790607544561524,half_torus,T+F+K,4042,learned_latent,,,,
0.2,0.9899999499320984,0.5341709792011916,0.2517355888656125,half_torus,T+F+K,4042,learned_latent,,,,
0.5,0.8999999761581421,0.5829228719075521,0.22363825380800073,half_torus,T+F+K,4042,learned_latent,,,,
1.0,0.7149999737739563,0.6354639546854512,0.22420225054372223,half_torus,T+F+K,4042,learned_latent,0.8485624860761412,0.11002267152070999,,
2.0,0.4650000035762787,,,half_torus,T+F+K,4042,learned_latent,0.8599237697910925,0.11657146364450455,,
3.0,0.29499998688697815,,,half_torus,T+F+K,4042,learned_latent,0.9868150528583767,0.17399366199970245,,
4.0,0.17999999225139618,,,half_torus,T+F+K,4042,learned_latent,0.9126360577710481,0.14721092581748962,,
5.0,0.11499999463558197,,,half_torus,T+F+K,4042,learned_latent,0.9847548273929235,0.1882287859916687,,
0.1,0.8700000047683716,2.7842449319773706,1.6617672417655425,half_torus,T+F+K,4042,end_to_end,,,67.47758483886719,873.9487915039062
0.2,0.7799999713897705,3.2097232525165262,1.5126272383351789,half_torus,T+F+K,4042,end_to_end,,,79.34651947021484,1373.37939453125
0.5,0.41999998688697815,3.045107886904762,1.1682550870852682,half_torus,T+F+K,4042,end_to_end,,,17.92761993408203,579.7054443359375
1.0,0.14999999105930328,3.4765884399414064,1.2265982148979269,half_torus,T+F+K,4042,end_to_end,2.131674989107194,0.24146606028079987,94.73068237304688,839.7997436523438
2.0,0.0,,,half_torus,T+F+K,4042,end_to_end,3.2927228033671354,0.5374876260757446,,
3.0,0.0,,,half_torus,T+F+K,4042,end_to_end,3.6209683335438743,0.45521968603134155,,
4.0,0.0,,,half_torus,T+F+K,4042,end_to_end,,,,
5.0,0.0,,,half_torus,T+F+K,4042,end_to_end,,,,
0.1,1.0,0.62986083984375,0.3701781980337724,half_torus,baseline,5042,learned_latent,,,,
0.2,0.9950000047683716,0.7037200927734375,0.3363308900111697,half_torus,baseline,5042,learned_latent,,,,
0.5,0.8999999761581421,0.7815884908040365,0.28882780511465206,half_torus,baseline,5042,learned_latent,,,,
1.0,0.73499995470047,1.0620856252657314,0.37037276081529114,half_torus,baseline,5042,learned_latent,1.1969414420366158,0.19775843620300293,,
2.0,0.4699999988079071,,,half_torus,baseline,5042,learned_latent,1.1282635667814318,0.17878930270671844,,
3.0,0.25,,,half_torus,baseline,5042,learned_latent,1.1214051816929105,0.15373222529888153,,
4.0,0.1599999964237213,,,half_torus,baseline,5042,learned_latent,1.3944036574990302,0.2601858675479889,,
5.0,0.10999999940395355,,,half_torus,baseline,5042,learned_latent,0.888042014091537,0.10467057675123215,,
0.1,0.8549999594688416,2.5290120442708335,1.4863364447075709,half_torus,baseline,5042,end_to_end,,,45.46528244018555,939.488037109375
0.2,0.625,2.867212890625,1.3703349858249272,half_torus,baseline,5042,end_to_end,,,41.83271026611328,883.0027465820312
0.5,0.26499998569488525,3.3844837692548646,1.2507003749689793,half_torus,baseline,5042,end_to_end,,,41.71820068359375,1318.9276123046875
