time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T,learned_latent,1.3104470936809136,0.18645824491977692
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T,learned_latent,1.1756862976080278,0.19222597777843475
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T,learned_latent,1.3732877927539826,0.1265176236629486
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T,learned_latent,0.7890533121265739,0.1455397605895996
0.1,0.9799999594688416,1.086378914969308,1.4512024377251571,hyperbolic_paraboloid,T,end_to_end,,
0.2,0.8399999737739563,1.326413290841239,1.2760515335212053,hyperbolic_paraboloid,T,end_to_end,,
0.5,0.5649999976158142,1.4641715530800608,1.030802806820226,hyperbolic_paraboloid,T,end_to_end,,
1.0,0.32999998331069946,1.91658759839607,1.0290495737463163,hyperbolic_paraboloid,T,end_to_end,1.2238428179494767,0.16391311585903168
2.0,0.10999999940395355,,,hyperbolic_paraboloid,T,end_to_end,1.33594718685966,0.2137029618024826
3.0,0.02499999850988388,,,hyperbolic_paraboloid,T,end_to_end,1.5313636710316472,0.2091180980205536
4.0,0.014999999664723873,,,hyperbolic_paraboloid,T,end_to_end,1.9472055560894665,0.27369022369384766
5.0,0.009999999776482582,,,hyperbolic_paraboloid,T,end_to_end,1.6276307272015458,0.35292333364486694
0.1,1.0,0.17597223281860352,0.23506654052238393,hyperbolic_paraboloid,K,learned_latent,,
0.2,0.9799999594688416,0.28819029671805246,0.2772481794416958,hyperbolic_paraboloid,K,learned_latent,,
0.5,0.9149999618530273,0.3591859327639387,0.2528732831098541,hyperbolic_paraboloid,K,learned_latent,,
1.0,0.8050000071525574,0.5670177388635481,0.3044417917409241,hyperbolic_paraboloid,K,learned_latent,1.3077581488654255,0.13771219551563263
2.0,0.5249999761581421,,,hyperbolic_paraboloid,K,learned_latent,1.2901083098897117,0.1781216263771057
3.0,0.32999998331069946,,,hyperbolic_paraboloid,K,learned_latent,1.1533256734797521,0.18612389266490936
4.0,0.22499999403953552,,,hyperbolic_paraboloid,K,learned_latent,1.3199246730437986,0.11692985147237778
5.0,0.1599999964237213,,,hyperbolic_paraboloid,K,learned_latent,0.7846269451424794,0.14102201163768768
0.1,0.9399999976158142,1.3386198003241356,1.7881498716977866,hyperbolic_paraboloid,K,end_to_end,,
0.2,0.8499999642372131,1.659904390222886,1.5968805177601446,hyperbolic_paraboloid,K,end_to_end,,
0.5,0.5550000071525574,1.809689083614865,1.2740532917320813,hyperbolic_paraboloid,K,end_to_end,,
