surface,D,N,seed,ae_condition,drift_method,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
paraboloid,201,20,9042,baseline,dec-side,4.637370586395264,14.665258407592773,0.6305640935897827,1.1477618217468262,1.7014654874801636,1.1008044675583357,1.882689453125,2.698347808621454,2.183875772264171,0.7022228472122731,0.8905276129792544,1.453920803484963,2.2092077925534883,0.3288585841655731,0.28200000524520874,0.04400000348687172
paraboloid,201,20,9042,T+F,enc-pull,1.0512595176696777,1.4338221549987793,0.8382195830345154,1.237626075744629,1.3359990119934082,1.376398431046944,1.76751025390625,1.8192333464926862,0.5086704995203194,0.7013391610176938,0.8530258322493636,0.9175282657345718,0.8108773785032648,0.13925392925739288,0.28200000524520874,0.04400000348687172
paraboloid,201,20,9042,T+F,dec-side,1.0512595176696777,1.4338221549987793,0.8826559782028198,1.621629238128662,2.032867908477783,1.4669653266537033,2.43504833984375,2.9383553579343973,2.260141238331374,0.9750050426054072,1.4657503474686808,2.193681436729557,2.6366482123499027,0.3717321455478668,0.28200000524520874,0.04400000348687172
hyperbolic_paraboloid,201,20,42,baseline,enc-pull,4.610175609588623,29.40025520324707,0.6082801818847656,1.0585589408874512,1.2272040843963623,1.0388830647967706,1.5616597340519267,1.6973859514508929,1.0348011051290147,0.5592555636656669,0.7220712441141249,0.8332654380094917,1.3731849341055142,0.22532738745212555,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,201,20,42,baseline,dec-side,4.610175609588623,29.40025520324707,0.6187005043029785,1.1561081409454346,1.3397330045700073,1.0553338065710258,1.710355830371828,1.8762505667550222,1.1450742109746375,0.5826260901872764,0.7810145839836826,0.9982397348850295,1.6099406274382153,0.2722000479698181,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,201,20,42,T+F,enc-pull,1.7294422388076782,4.978701591491699,0.5654569864273071,1.0708171129226685,1.1995205879211426,1.0776384859148802,1.7573721749441964,1.8195216587611607,1.1071728884671577,0.6969083862783045,0.9390975584937987,1.2477423306785298,1.3314501673947003,0.29982852935791016,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,201,20,42,T+F,dec-side,1.7294422388076782,4.978701591491699,0.5830808281898499,1.2395166158676147,1.603420376777649,1.1259111094315493,2.094347043144972,2.553284345354353,2.0671447796037774,0.7839927849523329,1.1426997054477839,1.8044881933219588,2.5152729124258357,0.3793846368789673,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,201,20,1042,baseline,enc-pull,3.3385565280914307,38.77717208862305,0.5782778263092041,0.8826563954353333,1.07343327999115,0.9549729107217427,1.3264389321706551,1.5689004987678272,1.1972848117247872,0.5178610517903051,0.6114080269681725,0.7173270679922236,1.0804655671570522,0.27081215381622314,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,201,20,1042,baseline,dec-side,3.3385565280914307,38.77717208862305,0.5823232531547546,0.9356916546821594,1.0975242853164673,0.9682583883238794,1.4151863183230715,1.6199211786257341,1.1972038688892634,0.5388616876983784,0.6649382410122978,0.7730770297292736,1.0512016993170017,0.23792427778244019,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,201,20,1042,T+F,enc-pull,0.8040658235549927,2.036442756652832,0.8141260743141174,1.4596753120422363,1.6559444665908813,1.3087370262910634,2.0624319310525094,2.243948917260906,1.1122926825945425,0.5301887085859412,0.7886727478946021,0.9077158856708648,1.2319455146395684,0.23367713391780853,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,201,20,1042,T+F,dec-side,0.8040658235549927,2.036442756652832,0.8175575733184814,1.4828956127166748,1.6693637371063232,1.318090358130916,2.1365957721015336,2.3526699398988047,1.2036575957947317,0.5540321862208248,0.853490909813025,1.0662227682938583,1.373321208925476,0.25238001346588135,0.2980000078678131,0.06200000271201134
