W2@1.0,MFPT_gt_r0.5,MFPT_lr_r0.5,MFPT_err_r0.5,exit_frac_r0.5,MFPT_gt_r1.0,MFPT_lr_r1.0,MFPT_err_r1.0,exit_frac_r1.0,MFPT_gt_r2.0,MFPT_lr_r2.0,MFPT_err_r2.0,exit_frac_r2.0,MFPT_gt_r3.0,MFPT_lr_r3.0,MFPT_err_r3.0,exit_frac_r3.0,surface,seed,condition,recon_per_dim
1.6784941703834013,0.07137998938560486,0.09111999720335007,0.27654820332217867,1.0,0.22657999396324158,0.29944002628326416,0.32156427867079374,1.0,0.5867950916290283,0.7338340878486633,0.25057979917901735,0.892,0.7786504626274109,1.0608333349227905,0.36239992890161027,0.6,paraboloid,42,baseline,0.00017643099029858908
1.6809724751305473,0.07137998938560486,0.06504000723361969,0.08882016103610892,1.0,0.22657999396324158,0.22784000635147095,0.005561004597933673,1.0,0.5867950916290283,0.7387852072715759,0.25901736025194244,0.922,0.7786504626274109,0.9939501285552979,0.27650361267544665,0.562,paraboloid,42,T,0.00020866438894722591
2.467470428070429,0.07137998938560486,,,0.0,0.22657999396324158,,,0.0,0.5867950916290283,,,0.0,0.7786504626274109,,,0.0,paraboloid,42,F,0.007992369618581895
2.3326788397329086,0.07137998938560486,0.3447311520576477,3.8295209207073566,0.186,0.22657999396324158,,,0.0,0.5867950916290283,,,0.0,0.7786504626274109,,,0.0,paraboloid,42,C,0.00798764928656431
1.6201313322904423,0.07137998938560486,0.061420001089572906,0.1395347405030656,1.0,0.22657999396324158,0.1852400004863739,0.18245209011513314,1.0,0.5867950916290283,0.5052208304405212,0.13901660452210854,0.996,0.7786504626274109,0.803826093673706,0.032332390789757824,0.92,paraboloid,42,T+F,0.0029449448063598935
1.5291506820141234,0.07825999706983566,0.0664600059390068,0.15077934542086785,1.0,0.24385999143123627,0.21464000642299652,0.11982279190918126,1.0,0.5903245210647583,0.6942795515060425,0.17609810660377492,0.93,0.7765701413154602,1.034696340560913,0.3323926397790721,0.494,paraboloid,1042,baseline,0.00013499909928485528
1.6293505124160357,0.07825999706983566,0.11810000240802765,0.5090724102971864,1.0,0.24385999143123627,0.4146586060523987,0.7003962134941856,0.996,0.5903245210647583,0.8728994727134705,0.4786773064060367,0.676,0.7765701413154602,1.0108287334442139,0.3016579954155005,0.362,paraboloid,1042,T,0.00016849884642890437
2.37167549027011,0.07825999706983566,1.098586916923523,13.037655993561998,0.184,0.24385999143123627,1.3081481456756592,4.3643409810605664,0.054,0.5903245210647583,1.4779999256134033,1.50370749117377,0.02,0.7765701413154602,,,0.0,paraboloid,1042,F,0.00732202257089947
2.372164748168353,0.07825999706983566,,,0.0,0.24385999143123627,,,0.0,0.5903245210647583,,,0.0,0.7765701413154602,,,0.0,paraboloid,1042,C,0.007331946002903269
1.1420377949511906,0.07825999706983566,0.07746000587940216,0.010222223618531782,1.0,0.24385999143123627,0.24012000858783722,0.015336598764925527,1.0,0.5903245210647583,0.6080498695373535,0.0300264478944976,0.964,0.7765701413154602,0.8336020112037659,0.07344071945864068,0.794,paraboloid,1042,T+F,0.0004631129292706352
1.6475387961865895,0.07068000733852386,0.06650000065565109,0.05913987335700906,1.0,0.21702001988887787,0.2261200100183487,0.04193156988065134,1.0,0.57255619764328,0.7042071223258972,0.22993537616833157,0.946,0.7786830067634583,1.0846501588821411,0.39292902177281874,0.486,paraboloid,2042,baseline,0.0002562052463714163
1.7540201532156439,0.07068000733852386,0.1050800010561943,0.48670048310706465,1.0,0.21702001988887787,0.41439756751060486,0.9094900448483576,0.996,0.57255619764328,0.8961944580078125,0.5652515188843855,0.72,0.7786830067634583,1.0605796575546265,0.3620172115516583,0.414,paraboloid,2042,T,0.00019939688604269455
2.42671173631551,0.07068000733852386,1.2240909337997437,16.31877202469612,0.308,0.21702001988887787,1.4397778511047363,5.634308907730977,0.09,0.57255619764328,1.399999976158142,1.4451747827038364,0.014,0.7786830067634583,,,0.002,paraboloid,2042,F,0.007683743884907433
2.4059347733458205,0.07068000733852386,,,0.0,0.21702001988887787,,,0.0,0.57255619764328,,,0.0,0.7786830067634583,,,0.0,paraboloid,2042,C,0.007701175722909804
2.3173028617346985,0.07068000733852386,0.11526000499725342,0.6307299523217706,1.0,0.21702001988887787,0.32482001185417175,0.49672832958218044,1.0,0.57255619764328,0.7015665173530579,0.22532341845359816,0.932,0.7786830067634583,0.8941038846969604,0.1482257567341055,0.77,paraboloid,2042,T+F,0.018138791791242153
2.138080647730325,0.07676000893115997,0.2043199986219406,1.6618026947492825,1.0,0.22782002389431,0.6082120537757874,1.6697041084410928,0.962,0.5777503848075867,0.9641072154045105,0.6687262194132431,0.56,0.7776210904121399,1.140625,0.46681335429761517,0.224,paraboloid,3042,baseline,0.00015073277945838758
2.270412861283671,0.07676000893115997,0.2751619219779968,2.5847041422932606,0.988,0.22782002389431,0.6512698531150818,1.858703295620837,0.756,0.5777503848075867,0.880734384059906,0.5244202465624056,0.354,0.7776210904121399,0.9623076319694519,0.23750197086273467,0.182,paraboloid,3042,T,0.00016692886824038491
2.5400394937676287,0.07676000893115997,1.1853435039520264,14.442201225055458,0.262,0.22782002389431,1.4056249856948853,5.169892187997404,0.064,0.5777503848075867,,,0.006,0.7776210904121399,,,0.0,paraboloid,3042,F,0.0075285019566170615
2.521661469029338,0.07676000893115997,,,0.0,0.22782002389431,,,0.0,0.5777503848075867,,,0.0,0.7776210904121399,,,0.0,paraboloid,3042,C,0.007580658689660219
