time,ensemble_survival,MTE,RPD,surface,config,seed,sim_mode,W2,MMD,drift_coeff_error,cov_coeff_error
0.1,0.9649999737739563,1.3257583855347312,1.6380897060101318,paraboloid,T+F+K,4042,end_to_end,,,0.021541450172662735,0.02305450662970543
0.2,0.8499999642372131,1.6808888154871324,1.4451710915536549,paraboloid,T+F+K,4042,end_to_end,,,0.021937500685453415,0.02221609652042389
0.5,0.5550000071525574,2.126028387396185,1.2342611651130728,paraboloid,T+F+K,4042,end_to_end,,,0.026072653010487556,0.02277197502553463
1.0,0.2849999964237213,2.1564426087496575,1.0598503225098974,paraboloid,T+F+K,4042,end_to_end,1.5468256296796408,0.21410338580608368,0.011690364219248295,0.018542718142271042
2.0,0.0949999988079071,,,paraboloid,T+F+K,4042,end_to_end,1.8519221661697365,0.23295186460018158,,
3.0,0.02499999850988388,,,paraboloid,T+F+K,4042,end_to_end,2.002254915064256,0.22688323259353638,,
4.0,0.014999999664723873,,,paraboloid,T+F+K,4042,end_to_end,2.2908994099217566,0.27953237295150757,,
5.0,0.0,,,paraboloid,T+F+K,4042,end_to_end,,,,
0.1,1.0,0.6347430038452149,0.8149085980024526,paraboloid,baseline,5042,learned_latent,,,,
0.2,0.9950000047683716,0.804384931248037,0.7242694012143387,paraboloid,baseline,5042,learned_latent,,,,
0.5,0.8999999761581421,0.9120968288845486,0.5986251013636177,paraboloid,baseline,5042,learned_latent,,,,
1.0,0.73499995470047,0.9837257229551977,0.5450546415750385,paraboloid,baseline,5042,learned_latent,1.4504866761931587,0.24578353762626648,,
2.0,0.4699999988079071,,,paraboloid,baseline,5042,learned_latent,2.2755796694120325,0.3155834674835205,,
3.0,0.25,,,paraboloid,baseline,5042,learned_latent,2.6821829018747314,0.32498207688331604,,
4.0,0.1599999964237213,,,paraboloid,baseline,5042,learned_latent,1.68696089583825,0.2964176833629608,,
5.0,0.10999999940395355,,,paraboloid,baseline,5042,learned_latent,2.4901969966701123,0.4347267746925354,,
0.1,0.9350000023841858,0.9842194745884859,1.2635805472527857,paraboloid,baseline,5042,end_to_end,,,2.2194340229034424,2.5676867961883545
0.2,0.8650000095367432,1.258384219483833,1.1330510427750544,paraboloid,baseline,5042,end_to_end,,,2.066377639770508,3.2855043411254883
0.5,0.6699999570846558,1.5773930336112407,1.0352706365513709,paraboloid,baseline,5042,end_to_end,,,2.0835564136505127,3.1489341259002686
1.0,0.3799999952316284,1.681035694323088,0.9314144038966502,paraboloid,baseline,5042,end_to_end,1.3756005058309848,0.17944186925888062,2.1217777729034424,3.7695422172546387
2.0,0.0949999988079071,,,paraboloid,baseline,5042,end_to_end,2.2998151643806803,0.2692495882511139,,
3.0,0.02499999850988388,,,paraboloid,baseline,5042,end_to_end,2.84354131058631,0.28318291902542114,,
4.0,0.009999999776482582,,,paraboloid,baseline,5042,end_to_end,2.450657146483682,0.49916961789131165,,
5.0,0.0,,,paraboloid,baseline,5042,end_to_end,,,,
0.1,1.0,0.38445812225341797,0.4935828004377464,paraboloid,T+F,5042,learned_latent,,,,
0.2,0.9950000047683716,0.5815377163527599,0.5236174339477909,paraboloid,T+F,5042,learned_latent,,,,
0.5,0.8999999761581421,0.7437501695421007,0.48813624445536136,paraboloid,T+F,5042,learned_latent,,,,
1.0,0.73499995470047,0.9124278373458758,0.5055504966909294,paraboloid,T+F,5042,learned_latent,1.4319746250079506,0.24198584258556366,,
2.0,0.4699999988079071,,,paraboloid,T+F,5042,learned_latent,2.3353194962904906,0.3204646706581116,,
3.0,0.25,,,paraboloid,T+F,5042,learned_latent,2.7777552713459244,0.33017417788505554,,
4.0,0.1599999964237213,,,paraboloid,T+F,5042,learned_latent,1.6497095305262928,0.2829771935939789,,
5.0,0.10999999940395355,,,paraboloid,T+F,5042,learned_latent,2.6025442056671753,0.44586536288261414,,
0.1,0.9699999690055847,1.0178430301626933,1.3067478202543745,paraboloid,T+F,5042,end_to_end,,,0.21626394987106323,0.4012399911880493
0.2,0.9099999666213989,1.3098072429279706,1.1793524103811464,paraboloid,T+F,5042,end_to_end,,,0.3078870475292206,0.5954616069793701
0.5,0.7049999833106995,1.7173490050836657,1.1271261884576136,paraboloid,T+F,5042,end_to_end,,,0.28187814354896545,1.0649974346160889
1.0,0.429999977350235,1.716365370639535,0.950989579794028,paraboloid,T+F,5042,end_to_end,1.2454967426181567,0.1792517602443695,0.4833970069885254,0.6125330924987793
2.0,0.11999999731779099,,,paraboloid,T+F,5042,end_to_end,2.2028858971540775,0.30123093724250793,,
3.0,0.03999999910593033,,,paraboloid,T+F,5042,end_to_end,2.814994430905906,0.34701839089393616,,
4.0,0.009999999776482582,,,paraboloid,T+F,5042,end_to_end,1.7154543463024707,0.2756437361240387,,
5.0,0.0,,,paraboloid,T+F,5042,end_to_end,3.4371044806251145,0.4862368106842041,,
0.1,1.0,0.39859710693359374,0.5117349976468548,paraboloid,T+F+K,5042,learned_latent,,,,
0.2,0.9950000047683716,0.6011871261213293,0.5413097920396018,paraboloid,T+F+K,5042,learned_latent,,,,
0.5,0.8999999761581421,0.7584969414605035,0.4978148087863392,paraboloid,T+F+K,5042,learned_latent,,,,
1.0,0.73499995470047,0.9316245358006484,0.5161868451684885,paraboloid,T+F+K,5042,learned_latent,1.4498611309059717,0.2655060589313507,,
2.0,0.4699999988079071,,,paraboloid,T+F+K,5042,learned_latent,2.346123561865941,0.3401545584201813,,
3.0,0.25,,,paraboloid,T+F+K,5042,learned_latent,2.8007922696118923,0.3581562042236328,,
4.0,0.1599999964237213,,,paraboloid,T+F+K,5042,learned_latent,1.6577828618057713,0.2981417775154114,,
5.0,0.10999999940395355,,,paraboloid,T+F+K,5042,learned_latent,2.650972864221456,0.4687765836715698,,
0.1,0.9599999785423279,0.9919867515563965,1.2735524898277688,paraboloid,T+F+K,5042,end_to_end,,,0.1400429606437683,0.1710691750049591
0.2,0.8999999761581421,1.2828545464409722,1.1550841619500594,paraboloid,T+F+K,5042,end_to_end,,,0.2157006859779358,0.25404906272888184
0.5,0.7099999785423279,1.7709911507619938,1.1623324668670254,paraboloid,T+F+K,5042,end_to_end,,,0.22776465117931366,0.3924914598464966
1.0,0.41999998688697815,1.7689121791294642,0.9801042823976671,paraboloid,T+F+K,5042,end_to_end,1.2448484736147682,0.19438500702381134,0.19561058282852173,0.26050418615341187
2.0,0.0949999988079071,,,paraboloid,T+F+K,5042,end_to_end,2.3435484161908797,0.3430148959159851,,
3.0,0.03500000014901161,,,paraboloid,T+F+K,5042,end_to_end,3.065019046009136,0.4122876822948456,,
4.0,0.004999999888241291,,,paraboloid,T+F+K,5042,end_to_end,2.203587314022473,0.4288994371891022,,
5.0,0.004999999888241291,,,paraboloid,T+F+K,5042,end_to_end,3.1989951442142623,0.435779333114624,,
0.1,1.0,0.5117183685302734,0.735470617733548,paraboloid,baseline,6042,learned_latent,,,,
0.2,0.9950000047683716,0.7974151151264133,0.682590952069257,paraboloid,baseline,6042,learned_latent,,,,
0.5,0.8999999761581421,1.1567373487684462,0.6700324326239492,paraboloid,baseline,6042,learned_latent,,,,
1.0,0.7299999594688416,1.4080524183299443,0.6819360044979137,paraboloid,baseline,6042,learned_latent,2.2618070583439724,0.28880834579467773,,
2.0,0.5049999952316284,,,paraboloid,baseline,6042,learned_latent,2.0571257965687235,0.2318114936351776,,
3.0,0.32999998331069946,,,paraboloid,baseline,6042,learned_latent,2.6241337140831207,0.23722732067108154,,
4.0,0.20499999821186066,,,paraboloid,baseline,6042,learned_latent,1.2941832836284775,0.22782808542251587,,
5.0,0.13499999046325684,,,paraboloid,baseline,6042,learned_latent,0.81928547207973,0.12613119184970856,,
0.1,0.9549999833106995,1.0525853022230858,1.512835203994573,paraboloid,baseline,6042,end_to_end,,,1.5202646255493164,0.857982337474823
0.2,0.8299999833106995,1.3523497983633754,1.1576175556305903,paraboloid,baseline,6042,end_to_end,,,1.3147937059402466,0.8750956058502197
0.5,0.5649999976158142,1.7771729325826189,1.0294156270475319,paraboloid,baseline,6042,end_to_end,,,0.8824416399002075,0.7648494243621826
1.0,0.29999998211860657,1.943229039510091,0.9411282064339384,paraboloid,baseline,6042,end_to_end,2.093556842339438,0.27969416975975037,1.359069585800171,0.9522941708564758
2.0,0.07999999821186066,,,paraboloid,baseline,6042,end_to_end,2.087330538926537,0.2522221803665161,,
3.0,0.03500000014901161,,,paraboloid,baseline,6042,end_to_end,2.6695177616732595,0.33498460054397583,,
4.0,0.014999999664723873,,,paraboloid,baseline,6042,end_to_end,1.562796361563281,0.343743234872818,,
5.0,0.009999999776482582,,,paraboloid,baseline,6042,end_to_end,1.254832046478067,0.19414138793945312,,
0.1,1.0,0.2849104881286621,0.40948948794742585,paraboloid,T+F,6042,learned_latent,,,,
0.2,0.9950000047683716,0.5721375738556062,0.48975235588653454,paraboloid,T+F,6042,learned_latent,,,,
0.5,0.8999999761581421,0.936183844672309,0.5422782790724907,paraboloid,T+F,6042,learned_latent,,,,
1.0,0.7299999594688416,1.0999222846880352,0.5327050316550165,paraboloid,T+F,6042,learned_latent,2.0499110242609717,0.2312958985567093,,
2.0,0.5049999952316284,,,paraboloid,T+F,6042,learned_latent,1.8861240643002106,0.18771223723888397,,
3.0,0.32999998331069946,,,paraboloid,T+F,6042,learned_latent,2.394951325073931,0.19060207903385162,,
4.0,0.20499999821186066,,,paraboloid,T+F,6042,learned_latent,1.1055147113301453,0.17967522144317627,,
5.0,0.13499999046325684,,,paraboloid,T+F,6042,learned_latent,0.8166617545128272,0.0969604104757309,,
0.1,0.9549999833106995,0.9427702738976603,1.3550028264879805,paraboloid,T+F,6042,end_to_end,,,0.14445742964744568,0.10467909276485443
0.2,0.8999999761581421,1.3898779975043403,1.189741864155912,paraboloid,T+F,6042,end_to_end,,,0.14724181592464447,0.09401121735572815
0.5,0.5949999690055847,1.8933364483488708,1.0967025726397008,paraboloid,T+F,6042,end_to_end,,,0.12634189426898956,0.17638790607452393
1.0,0.3199999928474426,2.19520902633667,1.0631650164227044,paraboloid,T+F,6042,end_to_end,1.798690700763228,0.18739761412143707,0.14848347008228302,0.1982981264591217
2.0,0.054999999701976776,,,paraboloid,T+F,6042,end_to_end,1.8069435554394007,0.2556043863296509,,
3.0,0.02499999850988388,,,paraboloid,T+F,6042,end_to_end,2.8111625955380832,0.34393566846847534,,
4.0,0.009999999776482582,,,paraboloid,T+F,6042,end_to_end,1.9216256234694715,0.4445961117744446,,
5.0,0.009999999776482582,,,paraboloid,T+F,6042,end_to_end,1.4166297050715666,0.39941346645355225,,
0.1,1.0,0.2850156784057617,0.4096406733705722,paraboloid,T+F+K,6042,learned_latent,,,,
0.2,0.9950000047683716,0.5637504922684713,0.48257297604152455,paraboloid,T+F+K,6042,learned_latent,,,,
0.5,0.8999999761581421,0.9182084825303819,0.5318661698446916,paraboloid,T+F+K,6042,learned_latent,,,,
1.0,0.7299999594688416,1.1009757682068708,0.5332152458574758,paraboloid,T+F+K,6042,learned_latent,2.039503240692279,0.22287751734256744,,
2.0,0.5049999952316284,,,paraboloid,T+F+K,6042,learned_latent,1.8689056241927366,0.18901877105236053,,
3.0,0.32999998331069946,,,paraboloid,T+F+K,6042,learned_latent,2.38747224161678,0.17703881859779358,,
4.0,0.20499999821186066,,,paraboloid,T+F+K,6042,learned_latent,1.0852602898506,0.17043043673038483,,
5.0,0.13499999046325684,,,paraboloid,T+F+K,6042,learned_latent,0.7447587741800062,0.10389667749404907,,
0.1,0.9599999785423279,0.9425392945607504,1.354670849904672,paraboloid,T+F+K,6042,end_to_end,,,0.040574073791503906,0.05618488788604736
0.2,0.8849999904632568,1.3774119231660487,1.17907084803178,paraboloid,T+F+K,6042,end_to_end,,,0.037852659821510315,0.045706361532211304
0.5,0.5849999785423279,1.8946741870325854,1.0974774488943828,paraboloid,T+F+K,6042,end_to_end,,,0.03624594584107399,0.06918218731880188
1.0,0.3149999976158142,2.189668443467882,1.0604816483215282,paraboloid,T+F+K,6042,end_to_end,1.9420372351480533,0.2115137279033661,0.05495860427618027,0.0976814478635788
2.0,0.054999999701976776,,,paraboloid,T+F+K,6042,end_to_end,1.534531553848432,0.19948217272758484,,
3.0,0.019999999552965164,,,paraboloid,T+F+K,6042,end_to_end,2.7613527204117854,0.30214470624923706,,
4.0,0.0,,,paraboloid,T+F+K,6042,end_to_end,1.6022247740729119,0.2967824339866638,,
5.0,0.0,,,paraboloid,T+F+K,6042,end_to_end,,,,
0.1,1.0,0.47615852355957033,0.6398590873874718,paraboloid,baseline,7042,learned_latent,,,,
0.2,1.0,0.7397963714599609,0.6322399409956689,paraboloid,baseline,7042,learned_latent,,,,
0.5,0.9300000071525574,1.05291994156376,0.6117841534781779,paraboloid,baseline,7042,learned_latent,,,,
1.0,0.7799999713897705,1.2772124852889624,0.6263643510803505,paraboloid,baseline,7042,learned_latent,2.0666365200487027,0.3233489394187927,,
2.0,0.5349999666213989,,,paraboloid,baseline,7042,learned_latent,1.970373456293804,0.35411500930786133,,
3.0,0.32999998331069946,,,paraboloid,baseline,7042,learned_latent,2.0506808356545383,0.3168919086456299,,
4.0,0.22499999403953552,,,paraboloid,baseline,7042,learned_latent,1.9543441213103272,0.4249236583709717,,
5.0,0.14000000059604645,,,paraboloid,baseline,7042,learned_latent,1.4024748433993257,0.24307800829410553,,
0.1,0.9199999570846558,0.9223604616911515,1.2394626874428976,paraboloid,baseline,7042,end_to_end,,,1.0905956029891968,1.5529098510742188
0.2,0.8199999928474426,1.3419586739889005,1.1468559533307843,paraboloid,baseline,7042,end_to_end,,,1.0957813262939453,0.9953002333641052
0.5,0.5799999833106995,1.7009556211274246,0.9883160663002551,paraboloid,baseline,7042,end_to_end,,,1.0260663032531738,0.8106363415718079
1.0,0.3050000071525574,1.7121091748847337,0.8396442758408872,paraboloid,baseline,7042,end_to_end,1.9266045428991387,0.3161814212799072,0.7187599539756775,0.696334719657898
2.0,0.07000000029802322,,,paraboloid,baseline,7042,end_to_end,2.1437422929408103,0.3833303451538086,,
3.0,0.02499999850988388,,,paraboloid,baseline,7042,end_to_end,2.4066766339821966,0.4251176118850708,,
4.0,0.004999999888241291,,,paraboloid,baseline,7042,end_to_end,2.4930138075446138,0.4763539731502533,,
5.0,0.0,,,paraboloid,baseline,7042,end_to_end,,,,
0.1,1.0,0.30411609649658206,0.40866946266015697,paraboloid,T+F,7042,learned_latent,,,,
0.2,1.0,0.5758799743652344,0.4921547807739802,paraboloid,T+F,7042,learned_latent,,,,
0.5,0.9300000071525574,0.802041494718162,0.46601480087060365,paraboloid,T+F,7042,learned_latent,,,,
1.0,0.7799999713897705,1.0122490907326722,0.49642228850041165,paraboloid,T+F,7042,learned_latent,1.8198708334409994,0.22963941097259521,,
2.0,0.5349999666213989,,,paraboloid,T+F,7042,learned_latent,1.7161468081308584,0.2813654839992523,,
3.0,0.32999998331069946,,,paraboloid,T+F,7042,learned_latent,1.7769030299427067,0.230734720826149,,
4.0,0.22499999403953552,,,paraboloid,T+F,7042,learned_latent,1.6411785801427372,0.3284924626350403,,
5.0,0.14000000059604645,,,paraboloid,T+F,7042,learned_latent,1.2317706032076572,0.19626234471797943,,
0.1,0.9649999737739563,0.9882197404772507,1.3279640077700943,paraboloid,T+F,7042,end_to_end,,,0.11623531579971313,0.05889517813920975
0.2,0.9049999713897705,1.4191843949628797,1.2128540943808437,paraboloid,T+F,7042,end_to_end,,,0.09167468547821045,0.043597813695669174
0.5,0.7099999785423279,1.8011834587849362,1.0465520255557916,paraboloid,T+F,7042,end_to_end,,,0.0655561089515686,0.05292501300573349
1.0,0.4350000023841858,1.9250591760394218,0.9440781823538185,paraboloid,T+F,7042,end_to_end,1.4527156351128194,0.2111741602420807,0.08787233382463455,0.05736657232046127
2.0,0.1550000011920929,,,paraboloid,T+F,7042,end_to_end,1.6801990181681505,0.2836388647556305,,
3.0,0.05999999865889549,,,paraboloid,T+F,7042,end_to_end,1.995050268246128,0.3200894892215729,,
4.0,0.03500000014901161,,,paraboloid,T+F,7042,end_to_end,1.4485058031320157,0.1984456330537796,,
5.0,0.014999999664723873,,,paraboloid,T+F,7042,end_to_end,1.5396946553813902,0.28365442156791687,,
0.1,1.0,0.2432015609741211,0.3268128599122753,paraboloid,T+F+K,7042,learned_latent,,,,
0.2,1.0,0.5312482452392578,0.4540119040612235,paraboloid,T+F+K,7042,learned_latent,,,,
0.5,0.9300000071525574,0.7777990525768649,0.45192907473113053,paraboloid,T+F+K,7042,learned_latent,,,,
1.0,0.7799999713897705,0.9941433637570112,0.4875429657106864,paraboloid,T+F+K,7042,learned_latent,1.8366210510692518,0.23487216234207153,,
2.0,0.5349999666213989,,,paraboloid,T+F+K,7042,learned_latent,1.7463984159514183,0.28809958696365356,,
3.0,0.32999998331069946,,,paraboloid,T+F+K,7042,learned_latent,1.7996040528159236,0.23734161257743835,,
4.0,0.22499999403953552,,,paraboloid,T+F+K,7042,learned_latent,1.6757367075563123,0.34114718437194824,,
5.0,0.14000000059604645,,,paraboloid,T+F+K,7042,learned_latent,1.2327170090413442,0.2023918479681015,,
0.1,0.9749999642372131,1.0046541654146635,1.350048493549283,paraboloid,T+F+K,7042,end_to_end,,,0.020398277789354324,0.011801980435848236
0.2,0.9099999666213989,1.4314451112851991,1.2233322676501857,paraboloid,T+F+K,7042,end_to_end,,,0.021835682913661003,0.007485130801796913
0.5,0.7099999785423279,1.803284551056338,1.0477728353304931,paraboloid,T+F+K,7042,end_to_end,,,0.029575297608971596,0.009343152865767479
1.0,0.41999998688697815,1.8490142822265625,0.9067846144356428,paraboloid,T+F+K,7042,end_to_end,1.5092940053267514,0.2306647002696991,0.051767654716968536,0.013069155625998974
2.0,0.14999999105930328,,,paraboloid,T+F+K,7042,end_to_end,1.4516726918047835,0.25898775458335876,,
3.0,0.044999998062849045,,,paraboloid,T+F+K,7042,end_to_end,1.807192259118122,0.23632584512233734,,
4.0,0.019999999552965164,,,paraboloid,T+F+K,7042,end_to_end,1.3565104655129523,0.1155654564499855,,
5.0,0.004999999888241291,,,paraboloid,T+F+K,7042,end_to_end,1.6520624137050564,0.27068161964416504,,
0.1,0.9950000047683716,0.5554121774644708,0.7007911156105903,paraboloid,baseline,8042,learned_latent,,,,
0.2,0.9950000047683716,0.8307788024595635,0.6909882940424736,paraboloid,baseline,8042,learned_latent,,,,
0.5,0.9199999570846558,1.0541668767514436,0.6361364101135407,paraboloid,baseline,8042,learned_latent,,,,
1.0,0.7249999642372131,1.0417773016567888,0.54221160659878,paraboloid,baseline,8042,learned_latent,1.7895074133035629,0.24184714257717133,,
2.0,0.4449999928474426,,,paraboloid,baseline,8042,learned_latent,2.2882973668176745,0.2999366819858551,,
3.0,0.3199999928474426,,,paraboloid,baseline,8042,learned_latent,2.221103662241053,0.25399520993232727,,
4.0,0.20499999821186066,,,paraboloid,baseline,8042,learned_latent,1.9587695229220579,0.23251238465309143,,
5.0,0.14999999105930328,,,paraboloid,baseline,8042,learned_latent,2.370376115541246,0.32007497549057007,,
0.1,0.9950000047683716,1.053896573320705,1.329753623205066,paraboloid,baseline,8042,end_to_end,,,0.4351115822792053,0.7823748588562012
0.2,0.9249999523162842,1.483081714527027,1.2335318388151784,paraboloid,baseline,8042,end_to_end,,,0.5085130333900452,0.799788773059845
0.5,0.7049999833106995,1.767764152364528,1.0667562855683674,paraboloid,baseline,8042,end_to_end,,,0.4026845395565033,0.48984047770500183
1.0,0.3700000047683716,1.9039176734718117,0.9909279640890659,paraboloid,baseline,8042,end_to_end,1.4621562386189864,0.1690860241651535,0.3408586382865906,0.5337598323822021
2.0,0.11499999463558197,,,paraboloid,baseline,8042,end_to_end,1.9729450205718813,0.2200017273426056,,
3.0,0.03500000014901161,,,paraboloid,baseline,8042,end_to_end,2.1806438003870743,0.22582624852657318,,
4.0,0.009999999776482582,,,paraboloid,baseline,8042,end_to_end,1.7940502577150015,0.219271719455719,,
5.0,0.0,,,paraboloid,baseline,8042,end_to_end,2.323818117548626,0.38767993450164795,,
0.1,0.9950000047683716,0.2978924698566073,0.3758657169452504,paraboloid,T+F,8042,learned_latent,,,,
0.2,0.9950000047683716,0.5977212340388466,0.4971460208164947,paraboloid,T+F,8042,learned_latent,,,,
0.5,0.9199999570846558,0.8280485401982847,0.4996854268318039,paraboloid,T+F,8042,learned_latent,,,,
1.0,0.7249999642372131,0.8256090887661638,0.42970299864522804,paraboloid,T+F,8042,learned_latent,1.6319212362609261,0.19515740871429443,,
2.0,0.4449999928474426,,,paraboloid,T+F,8042,learned_latent,2.115068904166332,0.23901928961277008,,
3.0,0.3199999928474426,,,paraboloid,T+F,8042,learned_latent,2.073289435820421,0.19283926486968994,,
4.0,0.20499999821186066,,,paraboloid,T+F,8042,learned_latent,1.832352370275632,0.1694624423980713,,
5.0,0.14999999105930328,,,paraboloid,T+F,8042,learned_latent,2.2233909926662956,0.2813366651535034,,
0.1,0.9649999737739563,1.0669740666997247,1.3462541457832904,paraboloid,T+F,8042,end_to_end,,,0.12708881497383118,0.06258693337440491
0.2,0.8899999856948853,1.4810256100772472,1.2318217035759063,paraboloid,T+F,8042,end_to_end,,,0.12498937547206879,0.06408004462718964
0.5,0.6549999713897705,1.6867255290955987,1.0178535738405017,paraboloid,T+F,8042,end_to_end,,,0.10507484525442123,0.04099298268556595
1.0,0.39499998092651367,1.8049397528926028,0.9394131372160768,paraboloid,T+F,8042,end_to_end,1.3285889149915295,0.1760309785604477,0.13139742612838745,0.04014383628964424
2.0,0.10999999940395355,,,paraboloid,T+F,8042,end_to_end,1.7549296689831473,0.1596769243478775,,
3.0,0.03500000014901161,,,paraboloid,T+F,8042,end_to_end,2.189883504044141,0.2736177146434784,,
4.0,0.014999999664723873,,,paraboloid,T+F,8042,end_to_end,1.9140420744697926,0.19720186293125153,,
5.0,0.009999999776482582,,,paraboloid,T+F,8042,end_to_end,2.6508428612731385,0.32289090752601624,,
0.1,0.9950000047683716,0.33855028008695826,0.4271656944136666,paraboloid,T+F+K,8042,learned_latent,,,,
0.2,0.9950000047683716,0.629583042470654,0.5236466207213344,paraboloid,T+F+K,8042,learned_latent,,,,
0.5,0.9199999570846558,0.8544561137323794,0.5156210622594282,paraboloid,T+F+K,8042,learned_latent,,,,
1.0,0.7249999642372131,0.8579145760371767,0.44651696658954315,paraboloid,T+F+K,8042,learned_latent,1.5843022354901524,0.1899721622467041,,
2.0,0.4449999928474426,,,paraboloid,T+F+K,8042,learned_latent,2.068658515097615,0.22865331172943115,,
3.0,0.3199999928474426,,,paraboloid,T+F+K,8042,learned_latent,2.0507589013153495,0.19161446392536163,,
4.0,0.20499999821186066,,,paraboloid,T+F+K,8042,learned_latent,1.8037951605527731,0.16981133818626404,,
5.0,0.14999999105930328,,,paraboloid,T+F+K,8042,learned_latent,2.2013648822161334,0.2805722951889038,,
0.1,0.9599999785423279,1.0741761525472004,1.355341375016932,paraboloid,T+F+K,8042,end_to_end,,,0.04178626462817192,0.03215556964278221
0.2,0.8799999952316284,1.4723628651012073,1.224616590307492,paraboloid,T+F+K,8042,end_to_end,,,0.04677761718630791,0.042496584355831146
0.5,0.6699999570846558,1.6736130216228429,1.0099408385655984,paraboloid,T+F+K,8042,end_to_end,,,0.022597862407565117,0.034210264682769775
1.0,0.41999998688697815,1.8079012916201638,0.9409545229507453,paraboloid,T+F+K,8042,end_to_end,1.2285432228224349,0.15941579639911652,0.024608919396996498,0.02984873205423355
2.0,0.10999999940395355,,,paraboloid,T+F+K,8042,end_to_end,1.7162572883029266,0.16134758293628693,,
3.0,0.044999998062849045,,,paraboloid,T+F+K,8042,end_to_end,2.0021845735402577,0.21051916480064392,,
4.0,0.02499999850988388,,,paraboloid,T+F+K,8042,end_to_end,1.6172238386340823,0.16675716638565063,,
5.0,0.019999999552965164,,,paraboloid,T+F+K,8042,end_to_end,2.279028745285594,0.257754921913147,,
0.1,1.0,0.566569938659668,0.659537309226896,paraboloid,baseline,9042,learned_latent,,,,
0.2,0.9749999642372131,0.6500592354016427,0.6003182682220445,paraboloid,baseline,9042,learned_latent,,,,
0.5,0.8799999952316284,0.9096858284690164,0.5521888546722492,paraboloid,baseline,9042,learned_latent,,,,
1.0,0.7400000095367432,1.1411790590028505,0.553514255045453,paraboloid,baseline,9042,learned_latent,2.125663837795187,0.2190527766942978,,
2.0,0.45499998331069946,,,paraboloid,baseline,9042,learned_latent,1.4822071876438692,0.21112504601478577,,
3.0,0.3449999988079071,,,paraboloid,baseline,9042,learned_latent,1.376807142179408,0.19661521911621094,,
4.0,0.22499999403953552,,,paraboloid,baseline,9042,learned_latent,2.1195778445709785,0.23812009394168854,,
5.0,0.13499999046325684,,,paraboloid,baseline,9042,learned_latent,1.4672523130480235,0.20927907526493073,,
0.1,0.9199999570846558,1.3776493072509766,1.6037051300535001,paraboloid,baseline,9042,end_to_end,,,0.7908357381820679,2.4609358310699463
0.2,0.7849999666213989,1.599201372474622,1.476834334749697,paraboloid,baseline,9042,end_to_end,,,0.6886873841285706,2.1916399002075195
0.5,0.5600000023841858,2.1373353685651506,1.2973850227003707,paraboloid,baseline,9042,end_to_end,,,0.5920472741127014,1.6967079639434814
1.0,0.29999998211860657,2.142095947265625,1.0389961444987001,paraboloid,baseline,9042,end_to_end,1.876093236147084,0.21766063570976257,0.7309442162513733,2.190460681915283
2.0,0.06499999761581421,,,paraboloid,baseline,9042,end_to_end,1.5234151405719658,0.2605134844779968,,
3.0,0.03500000014901161,,,paraboloid,baseline,9042,end_to_end,1.5685018353525686,0.3670657277107239,,
4.0,0.0,,,paraboloid,baseline,9042,end_to_end,2.76712221853273,0.37915611267089844,,
5.0,0.0,,,paraboloid,baseline,9042,end_to_end,,,,
0.1,1.0,0.44558467864990237,0.5186998108030894,paraboloid,T+F,9042,learned_latent,,,,
0.2,0.9749999642372131,0.49794100247896633,0.45983975614196226,paraboloid,T+F,9042,learned_latent,,,,
0.5,0.8799999952316284,0.768441460349343,0.4664520393673768,paraboloid,T+F,9042,learned_latent,,,,
1.0,0.7400000095367432,1.01316668536212,0.49142349630487214,paraboloid,T+F,9042,learned_latent,1.99231579803482,0.1902245581150055,,
2.0,0.45499998331069946,,,paraboloid,T+F,9042,learned_latent,1.315026482681733,0.17826512455940247,,
3.0,0.3449999988079071,,,paraboloid,T+F,9042,learned_latent,1.233254033418401,0.1711246371269226,,
4.0,0.22499999403953552,,,paraboloid,T+F,9042,learned_latent,2.054846861682259,0.22917146980762482,,
5.0,0.13499999046325684,,,paraboloid,T+F,9042,learned_latent,1.3227138557293932,0.1859806776046753,,
0.1,0.9749999642372131,1.1054242256360176,1.2868111588393807,paraboloid,T+F,9042,end_to_end,,,0.09573163092136383,0.05479507893323898
0.2,0.8949999809265137,1.301608975373167,1.2020129911938096,paraboloid,T+F,9042,end_to_end,,,0.09393540769815445,0.04180128872394562
0.5,0.6599999666213989,1.5021124175100615,0.9117980180144085,paraboloid,T+F,9042,end_to_end,,,0.0627111867070198,0.038407012820243835
1.0,0.3999999761581421,1.8567070007324218,0.9005718990726036,paraboloid,T+F,9042,end_to_end,1.6907753503148066,0.13938185572624207,0.07521510124206543,0.07111165672540665
2.0,0.10999999940395355,,,paraboloid,T+F,9042,end_to_end,1.6148065585227533,0.2846151888370514,,
3.0,0.05999999865889549,,,paraboloid,T+F,9042,end_to_end,1.2720577288352375,0.1745193898677826,,
4.0,0.009999999776482582,,,paraboloid,T+F,9042,end_to_end,2.1377837247375986,0.2592637836933136,,
5.0,0.0,,,paraboloid,T+F,9042,end_to_end,1.7446508281795245,0.3900436758995056,,
0.1,1.0,0.374251708984375,0.4356619514636687,paraboloid,T+F+K,9042,learned_latent,,,,
0.2,0.9749999642372131,0.42368602263621796,0.3912665885312912,paraboloid,T+F+K,9042,learned_latent,,,,
