surface,config,seed,distance,reconstruction,tangent,curvature
hyperbolic_paraboloid,T+F+K,42,0.1,0.6351334,0.39356083,0.33429876
hyperbolic_paraboloid,T+F+K,42,0.2,0.7808262,0.4470924,0.21066326
hyperbolic_paraboloid,T+F+K,42,0.3,1.0988724,0.49211356,0.2207591
hyperbolic_paraboloid,T+F+K,42,0.4,1.4423072,0.4826487,0.19736156
hyperbolic_paraboloid,T+F+K,42,0.5,1.8041166,0.44575375,0.1783969
hyperbolic_paraboloid,baseline,1042,0.0,0.037662253,0.06358294,0.08235064
hyperbolic_paraboloid,baseline,1042,0.1,0.1551061,0.105134465,0.08611412
hyperbolic_paraboloid,baseline,1042,0.2,0.31557515,0.10521833,0.09900194
hyperbolic_paraboloid,baseline,1042,0.3,0.54027635,0.11254296,0.09102631
hyperbolic_paraboloid,baseline,1042,0.4,0.85587937,0.124355905,0.08675179
hyperbolic_paraboloid,baseline,1042,0.5,1.5616201,0.12751688,0.0936598
hyperbolic_paraboloid,T,1042,0.0,0.037668824,0.0080822585,0.0017063868
hyperbolic_paraboloid,T,1042,0.1,0.1827654,0.023617297,0.004171664
hyperbolic_paraboloid,T,1042,0.2,0.36163482,0.03729051,0.0058341334
hyperbolic_paraboloid,T,1042,0.3,0.6286293,0.048015073,0.0070494474
hyperbolic_paraboloid,T,1042,0.4,0.94816184,0.05741572,0.007744172
hyperbolic_paraboloid,T,1042,0.5,1.7679081,0.10114739,0.01261401
hyperbolic_paraboloid,K,1042,0.0,0.030161766,0.019371536,0.0132959215
hyperbolic_paraboloid,K,1042,0.1,0.13539743,0.040482376,0.020286337
hyperbolic_paraboloid,K,1042,0.2,0.3022336,0.04979002,0.024478106
hyperbolic_paraboloid,K,1042,0.3,0.5297113,0.060183626,0.022747757
hyperbolic_paraboloid,K,1042,0.4,0.8656048,0.07096425,0.02846859
hyperbolic_paraboloid,K,1042,0.5,1.598233,0.088332705,0.030695867
hyperbolic_paraboloid,T+K,1042,0.0,0.03245947,0.007756448,0.001645519
hyperbolic_paraboloid,T+K,1042,0.1,0.17502359,0.023658533,0.004165512
hyperbolic_paraboloid,T+K,1042,0.2,0.35666284,0.03750852,0.0058510336
hyperbolic_paraboloid,T+K,1042,0.3,0.6190909,0.04809028,0.007040526
hyperbolic_paraboloid,T+K,1042,0.4,0.9373514,0.05736442,0.007783198
hyperbolic_paraboloid,T+K,1042,0.5,1.7789202,0.10102311,0.01257584
hyperbolic_paraboloid,T+F,1042,0.0,0.0046430645,0.0028441618,0.0047009015
hyperbolic_paraboloid,T+F,1042,0.1,0.035333373,0.011915116,0.00841988
hyperbolic_paraboloid,T+F,1042,0.2,0.08658147,0.0175448,0.011487493
hyperbolic_paraboloid,T+F,1042,0.3,0.19748309,0.024388924,0.011768174
hyperbolic_paraboloid,T+F,1042,0.4,0.37837407,0.03228797,0.013149593
hyperbolic_paraboloid,T+F,1042,0.5,0.7993016,0.0447022,0.01987986
hyperbolic_paraboloid,T+F+K,1042,0.0,0.00426787,0.0025437865,0.0037192074
hyperbolic_paraboloid,T+F+K,1042,0.1,0.031560894,0.010957816,0.007184448
hyperbolic_paraboloid,T+F+K,1042,0.2,0.08530407,0.016581103,0.0101008685
hyperbolic_paraboloid,T+F+K,1042,0.3,0.19782843,0.023696389,0.010496967
hyperbolic_paraboloid,T+F+K,1042,0.4,0.3767026,0.031452563,0.012186745
hyperbolic_paraboloid,T+F+K,1042,0.5,0.8143729,0.043800414,0.017970616
hyperbolic_paraboloid,baseline,2042,0.0,0.048050854,0.0472605,0.058836605
hyperbolic_paraboloid,baseline,2042,0.1,0.20748897,0.076580524,0.057366356
hyperbolic_paraboloid,baseline,2042,0.2,0.35755092,0.090036474,0.058162726
hyperbolic_paraboloid,baseline,2042,0.3,0.6176843,0.11037847,0.06765836
hyperbolic_paraboloid,baseline,2042,0.4,1.111206,0.1408192,0.06523614
hyperbolic_paraboloid,baseline,2042,0.5,1.4487661,0.13746367,0.056407563
hyperbolic_paraboloid,T,2042,0.0,0.02064291,0.004558917,0.0019656927
hyperbolic_paraboloid,T,2042,0.1,0.13158754,0.007825715,0.0035893568
hyperbolic_paraboloid,T,2042,0.2,0.29653138,0.013828487,0.0037054692
hyperbolic_paraboloid,T,2042,0.3,0.5577882,0.02214014,0.0053074765
hyperbolic_paraboloid,T,2042,0.4,1.0780696,0.040242884,0.0072531058
hyperbolic_paraboloid,T,2042,0.5,1.4732802,0.04666825,0.009193507
hyperbolic_paraboloid,K,2042,0.0,0.028794572,0.014877184,0.00793413
hyperbolic_paraboloid,K,2042,0.1,0.17190592,0.041924536,0.01241066
hyperbolic_paraboloid,K,2042,0.2,0.33081922,0.055012133,0.014890813
hyperbolic_paraboloid,K,2042,0.3,0.6033472,0.074683756,0.016532501
hyperbolic_paraboloid,K,2042,0.4,1.138886,0.11260528,0.019482255
hyperbolic_paraboloid,K,2042,0.5,1.507237,0.12362627,0.02202485
hyperbolic_paraboloid,T+K,2042,0.0,0.016061792,0.0023037728,0.0013035068
hyperbolic_paraboloid,T+K,2042,0.1,0.12545167,0.00818976,0.0026556756
hyperbolic_paraboloid,T+K,2042,0.2,0.28713748,0.014360691,0.0029283245
hyperbolic_paraboloid,T+K,2042,0.3,0.55053455,0.023278961,0.004515109
hyperbolic_paraboloid,T+K,2042,0.4,1.0660416,0.042111594,0.0065071913
hyperbolic_paraboloid,T+K,2042,0.5,1.4612671,0.047679916,0.0080078775
hyperbolic_paraboloid,T+F,2042,0.0,0.015797494,0.0060740034,0.007907546
hyperbolic_paraboloid,T+F,2042,0.1,0.042575154,0.013271403,0.010642402
hyperbolic_paraboloid,T+F,2042,0.2,0.097535744,0.018973578,0.013574796
hyperbolic_paraboloid,T+F,2042,0.3,0.20457056,0.025401467,0.016146587
hyperbolic_paraboloid,T+F,2042,0.4,0.47433716,0.037276335,0.020371525
hyperbolic_paraboloid,T+F,2042,0.5,0.77701443,0.042071886,0.019714762
hyperbolic_paraboloid,T+F+K,2042,0.0,0.005318408,0.0040791924,0.006754858
hyperbolic_paraboloid,T+F+K,2042,0.1,0.030536747,0.014448576,0.011406475
hyperbolic_paraboloid,T+F+K,2042,0.2,0.08161606,0.02075776,0.014824473
hyperbolic_paraboloid,T+F+K,2042,0.3,0.19115694,0.027791355,0.017681949
hyperbolic_paraboloid,T+F+K,2042,0.4,0.45418283,0.040201828,0.022679836
hyperbolic_paraboloid,T+F+K,2042,0.5,0.75824493,0.044057515,0.021319484
hyperbolic_paraboloid,baseline,3042,0.0,0.01774827,0.024513423,0.04964272
hyperbolic_paraboloid,baseline,3042,0.1,0.08211062,0.042763244,0.034320295
hyperbolic_paraboloid,baseline,3042,0.2,0.1963245,0.055849016,0.034132916
hyperbolic_paraboloid,baseline,3042,0.3,0.42617556,0.07888544,0.041719288
hyperbolic_paraboloid,baseline,3042,0.4,0.7481548,0.08691406,0.040094502
hyperbolic_paraboloid,baseline,3042,0.5,1.34011,0.12093506,0.038537778
hyperbolic_paraboloid,T,3042,0.0,0.022441104,0.0045831157,0.0022639374
hyperbolic_paraboloid,T,3042,0.1,0.08925955,0.011498304,0.0038706404
hyperbolic_paraboloid,T,3042,0.2,0.18823041,0.018530343,0.005358948
hyperbolic_paraboloid,T,3042,0.3,0.40330043,0.032817386,0.007808336
hyperbolic_paraboloid,T,3042,0.4,0.7073775,0.044644874,0.0096257115
hyperbolic_paraboloid,T,3042,0.5,1.3441691,0.07769744,0.015334617
hyperbolic_paraboloid,K,3042,0.0,0.017677847,0.01663897,0.030581322
hyperbolic_paraboloid,K,3042,0.1,0.08423718,0.032891132,0.02234061
hyperbolic_paraboloid,K,3042,0.2,0.20119531,0.044660676,0.022940649
hyperbolic_paraboloid,K,3042,0.3,0.43784356,0.06673664,0.029879471
hyperbolic_paraboloid,K,3042,0.4,0.77470994,0.07756713,0.029056126
hyperbolic_paraboloid,K,3042,0.5,1.3837254,0.1113796,0.031523682
hyperbolic_paraboloid,T+K,3042,0.0,0.018062664,0.005122696,0.0020066795
hyperbolic_paraboloid,T+K,3042,0.1,0.092349805,0.011387585,0.0029457484
hyperbolic_paraboloid,T+K,3042,0.2,0.20585783,0.020084193,0.004784469
hyperbolic_paraboloid,T+K,3042,0.3,0.4492337,0.0365649,0.007652881
hyperbolic_paraboloid,T+K,3042,0.4,0.7828436,0.050548524,0.01014793
hyperbolic_paraboloid,T+K,3042,0.5,1.4685847,0.088541515,0.016541006
hyperbolic_paraboloid,T+F,3042,0.0,0.0011675713,0.0008191383,0.001903008
hyperbolic_paraboloid,T+F,3042,0.1,0.006248692,0.0050144927,0.006503024
hyperbolic_paraboloid,T+F,3042,0.2,0.018245887,0.008894716,0.008311669
hyperbolic_paraboloid,T+F,3042,0.3,0.061428193,0.014306287,0.010210176
hyperbolic_paraboloid,T+F,3042,0.4,0.15108265,0.019523943,0.014667456
hyperbolic_paraboloid,T+F,3042,0.5,0.3773703,0.027739126,0.017200889
hyperbolic_paraboloid,T+F+K,3042,0.0,0.00065506314,0.0008146293,0.0021644712
hyperbolic_paraboloid,T+F+K,3042,0.1,0.0064537264,0.0055592833,0.0070291013
hyperbolic_paraboloid,T+F+K,3042,0.2,0.019487558,0.00954084,0.008758622
hyperbolic_paraboloid,T+F+K,3042,0.3,0.0649209,0.014912113,0.010801256
hyperbolic_paraboloid,T+F+K,3042,0.4,0.1582994,0.019735787,0.015135871
hyperbolic_paraboloid,T+F+K,3042,0.5,0.3947885,0.027985336,0.017620744
hyperbolic_paraboloid,baseline,4042,0.0,0.06637523,0.100948066,0.060110018
hyperbolic_paraboloid,baseline,4042,0.1,0.3661083,0.17534418,0.04057771
hyperbolic_paraboloid,baseline,4042,0.2,0.5650594,0.1749095,0.04106945
hyperbolic_paraboloid,baseline,4042,0.3,0.91467655,0.19514762,0.036757536
hyperbolic_paraboloid,baseline,4042,0.4,1.2516332,0.19609125,0.037406206
hyperbolic_paraboloid,baseline,4042,0.5,1.9295604,0.23241155,0.035595078
hyperbolic_paraboloid,T,4042,0.0,0.08490474,0.024133386,0.008467153
hyperbolic_paraboloid,T,4042,0.1,0.51604134,0.1180339,0.02314195
hyperbolic_paraboloid,T,4042,0.2,0.79802597,0.14648819,0.035189115
hyperbolic_paraboloid,T,4042,0.3,1.2794331,0.2002811,0.054883495
hyperbolic_paraboloid,T,4042,0.4,1.7131886,0.20471823,0.048948515
hyperbolic_paraboloid,T,4042,0.5,2.5819013,0.25192252,0.057019286
hyperbolic_paraboloid,K,4042,0.0,0.059457578,0.051211677,0.018099152
hyperbolic_paraboloid,K,4042,0.1,0.36550096,0.12914501,0.022992272
hyperbolic_paraboloid,K,4042,0.2,0.5681551,0.13945517,0.024559282
hyperbolic_paraboloid,K,4042,0.3,0.9458977,0.17039369,0.024976332
hyperbolic_paraboloid,K,4042,0.4,1.2902439,0.17576885,0.024922345
hyperbolic_paraboloid,K,4042,0.5,1.9936874,0.2164051,0.024617512
hyperbolic_paraboloid,T+K,4042,0.0,0.08641234,0.024407186,0.0060343877
hyperbolic_paraboloid,T+K,4042,0.1,0.519384,0.12110924,0.019788131
hyperbolic_paraboloid,T+K,4042,0.2,0.8028999,0.14941552,0.031368412
hyperbolic_paraboloid,T+K,4042,0.3,1.2825689,0.20261058,0.050091017
hyperbolic_paraboloid,T+K,4042,0.4,1.717932,0.2062644,0.044017
hyperbolic_paraboloid,T+K,4042,0.5,2.5849233,0.25281954,0.050869927
hyperbolic_paraboloid,T+F,4042,0.0,0.008386215,0.008680593,0.015680378
hyperbolic_paraboloid,T+F,4042,0.1,0.069906846,0.024674265,0.017228441
hyperbolic_paraboloid,T+F,4042,0.2,0.14720258,0.031089228,0.01698866
hyperbolic_paraboloid,T+F,4042,0.3,0.30256572,0.03778028,0.020296505
hyperbolic_paraboloid,T+F,4042,0.4,0.5420646,0.045395304,0.018900596
hyperbolic_paraboloid,T+F,4042,0.5,1.0116879,0.057289563,0.024127714
hyperbolic_paraboloid,T+F+K,4042,0.0,0.007978538,0.0072982106,0.011611834
hyperbolic_paraboloid,T+F+K,4042,0.1,0.0675646,0.021576568,0.014169567
hyperbolic_paraboloid,T+F+K,4042,0.2,0.14491218,0.027600488,0.014158213
hyperbolic_paraboloid,T+F+K,4042,0.3,0.30755827,0.034436535,0.017207948
hyperbolic_paraboloid,T+F+K,4042,0.4,0.5579924,0.04235859,0.016405983
hyperbolic_paraboloid,T+F+K,4042,0.5,1.0492243,0.055971645,0.02095444
hyperbolic_paraboloid,baseline,5042,0.0,0.32362244,0.45408916,0.23598953
hyperbolic_paraboloid,baseline,5042,0.1,0.7830392,0.46225503,0.19429731
hyperbolic_paraboloid,baseline,5042,0.2,1.0089287,0.48071596,0.20492697
hyperbolic_paraboloid,baseline,5042,0.3,1.3882593,0.47743717,0.22563192
hyperbolic_paraboloid,baseline,5042,0.4,1.7539604,0.47105145,0.19398257
hyperbolic_paraboloid,baseline,5042,0.5,2.3904216,0.5184184,0.15345386
hyperbolic_paraboloid,T,5042,0.0,0.27519366,0.12462845,0.018605046
hyperbolic_paraboloid,T,5042,0.1,0.8919712,0.24202338,0.028374098
hyperbolic_paraboloid,T,5042,0.2,1.2440336,0.2655585,0.03598478
hyperbolic_paraboloid,T,5042,0.3,1.7215621,0.2874977,0.036175143
hyperbolic_paraboloid,T,5042,0.4,2.2327664,0.29742575,0.04558582
hyperbolic_paraboloid,T,5042,0.5,2.768045,0.32644093,0.034319587
hyperbolic_paraboloid,K,5042,0.0,0.2800253,0.3513311,0.08416662
hyperbolic_paraboloid,K,5042,0.1,0.733584,0.41212282,0.09106996
hyperbolic_paraboloid,K,5042,0.2,0.9855015,0.43831605,0.10103276
hyperbolic_paraboloid,K,5042,0.3,1.3876263,0.4517051,0.109177746
hyperbolic_paraboloid,K,5042,0.4,1.7878753,0.46367222,0.10574328
hyperbolic_paraboloid,K,5042,0.5,2.3562174,0.49156228,0.08409681
hyperbolic_paraboloid,T+K,5042,0.0,0.2769832,0.13625087,0.017981783
hyperbolic_paraboloid,T+K,5042,0.1,0.89829427,0.25049198,0.026278747
hyperbolic_paraboloid,T+K,5042,0.2,1.2562866,0.27162713,0.032870535
hyperbolic_paraboloid,T+K,5042,0.3,1.7474374,0.29068157,0.032603055
hyperbolic_paraboloid,T+K,5042,0.4,2.2631,0.29726127,0.04005688
hyperbolic_paraboloid,T+K,5042,0.5,2.787357,0.32941046,0.030506192
hyperbolic_paraboloid,T+F,5042,0.0,0.06925893,0.052293718,0.019725038
hyperbolic_paraboloid,T+F,5042,0.1,0.2791219,0.10177173,0.026011819
hyperbolic_paraboloid,T+F,5042,0.2,0.42522877,0.120035194,0.02972502
hyperbolic_paraboloid,T+F,5042,0.3,0.7311948,0.14427719,0.032732368
hyperbolic_paraboloid,T+F,5042,0.4,1.0477525,0.15813763,0.037313886
hyperbolic_paraboloid,T+F,5042,0.5,1.5306467,0.17706797,0.04069147
hyperbolic_paraboloid,T+F+K,5042,0.0,0.06914925,0.048897624,0.016362164
hyperbolic_paraboloid,T+F+K,5042,0.1,0.28133917,0.09819229,0.026000813
hyperbolic_paraboloid,T+F+K,5042,0.2,0.43290815,0.11682629,0.030466387
hyperbolic_paraboloid,T+F+K,5042,0.3,0.74580276,0.14141442,0.035407577
hyperbolic_paraboloid,T+F+K,5042,0.4,1.0709735,0.15573113,0.04072809
hyperbolic_paraboloid,T+F+K,5042,0.5,1.5559316,0.17326033,0.044178236
hyperbolic_paraboloid,baseline,6042,0.0,0.20763575,0.20776984,0.07165348
hyperbolic_paraboloid,baseline,6042,0.1,0.6278871,0.2701308,0.050811518
hyperbolic_paraboloid,baseline,6042,0.2,0.91998786,0.32115987,0.041376073
hyperbolic_paraboloid,baseline,6042,0.3,1.3011972,0.32911208,0.047851793
hyperbolic_paraboloid,baseline,6042,0.4,1.8371263,0.34372446,0.044159606
hyperbolic_paraboloid,baseline,6042,0.5,2.5071712,0.34571028,0.036484607
hyperbolic_paraboloid,T,6042,0.0,0.08520991,0.024468647,0.008427934
hyperbolic_paraboloid,T,6042,0.1,0.31655446,0.06463811,0.009610049
hyperbolic_paraboloid,T,6042,0.2,0.59260875,0.09428535,0.013011206
hyperbolic_paraboloid,T,6042,0.3,0.7666667,0.095491946,0.013026874
hyperbolic_paraboloid,T,6042,0.4,1.1812507,0.11897992,0.015123405
hyperbolic_paraboloid,T,6042,0.5,1.6622934,0.1232943,0.014441066
hyperbolic_paraboloid,K,6042,0.0,0.15200634,0.15069845,0.018230049
hyperbolic_paraboloid,K,6042,0.1,0.51606,0.22546744,0.02718094
hyperbolic_paraboloid,K,6042,0.2,0.77272904,0.26932958,0.02554765
hyperbolic_paraboloid,K,6042,0.3,1.1228393,0.27914008,0.03037558
hyperbolic_paraboloid,K,6042,0.4,1.6296229,0.30688462,0.032113105
hyperbolic_paraboloid,K,6042,0.5,2.291748,0.3145229,0.031402666
hyperbolic_paraboloid,T+K,6042,0.0,0.08948254,0.027352711,0.0056622517
hyperbolic_paraboloid,T+K,6042,0.1,0.3222759,0.07117382,0.0073411195
hyperbolic_paraboloid,T+K,6042,0.2,0.5973135,0.101653285,0.0104463175
hyperbolic_paraboloid,T+K,6042,0.3,0.75701326,0.100020304,0.011271439
hyperbolic_paraboloid,T+K,6042,0.4,1.1674573,0.12515473,0.013237106
hyperbolic_paraboloid,T+K,6042,0.5,1.6429583,0.12847877,0.013865842
hyperbolic_paraboloid,T+F,6042,0.0,0.0360267,0.027308457,0.021664433
hyperbolic_paraboloid,T+F,6042,0.1,0.11065674,0.043035936,0.022653967
hyperbolic_paraboloid,T+F,6042,0.2,0.20137218,0.04787955,0.02350983
hyperbolic_paraboloid,T+F,6042,0.3,0.32034826,0.056336753,0.026332226
hyperbolic_paraboloid,T+F,6042,0.4,0.5162854,0.06457135,0.03429439
hyperbolic_paraboloid,T+F,6042,0.5,0.9529388,0.08005038,0.033668593
hyperbolic_paraboloid,T+F+K,6042,0.0,0.031914562,0.024958389,0.019212244
hyperbolic_paraboloid,T+F+K,6042,0.1,0.10028151,0.04123188,0.021392658
hyperbolic_paraboloid,T+F+K,6042,0.2,0.18718654,0.04659678,0.022066327
hyperbolic_paraboloid,T+F+K,6042,0.3,0.3033455,0.054792307,0.0252124
hyperbolic_paraboloid,T+F+K,6042,0.4,0.4984666,0.06300774,0.033366654
hyperbolic_paraboloid,T+F+K,6042,0.5,0.9249969,0.07865847,0.033030078
hyperbolic_paraboloid,baseline,7042,0.0,0.021214234,0.01426496,0.03933004
hyperbolic_paraboloid,baseline,7042,0.1,0.13479745,0.044107553,0.051301755
hyperbolic_paraboloid,baseline,7042,0.2,0.26899055,0.05596119,0.045642335
hyperbolic_paraboloid,baseline,7042,0.3,0.532369,0.07650693,0.05614418
hyperbolic_paraboloid,baseline,7042,0.4,0.91180545,0.09039164,0.05262149
hyperbolic_paraboloid,baseline,7042,0.5,1.2654626,0.10398191,0.061374303
hyperbolic_paraboloid,T,7042,0.0,0.055232834,0.011996872,0.009154897
hyperbolic_paraboloid,T,7042,0.1,0.19444305,0.03015215,0.01860431
hyperbolic_paraboloid,T,7042,0.2,0.3475177,0.042504787,0.020069221
hyperbolic_paraboloid,T,7042,0.3,0.60331035,0.06356717,0.025123186
hyperbolic_paraboloid,T,7042,0.4,1.0171957,0.08282969,0.024418615
hyperbolic_paraboloid,T,7042,0.5,1.3977232,0.092188485,0.02602433
hyperbolic_paraboloid,K,7042,0.0,0.021246709,0.016350517,0.017719483
hyperbolic_paraboloid,K,7042,0.1,0.13047682,0.040525757,0.026468743
hyperbolic_paraboloid,K,7042,0.2,0.2636803,0.050195396,0.024845634
hyperbolic_paraboloid,K,7042,0.3,0.5189041,0.06629295,0.033047307
hyperbolic_paraboloid,K,7042,0.4,0.8962541,0.078227766,0.03526236
hyperbolic_paraboloid,K,7042,0.5,1.2537899,0.08642447,0.03771227
hyperbolic_paraboloid,T+K,7042,0.0,0.05260168,0.012203882,0.0051399423
hyperbolic_paraboloid,T+K,7042,0.1,0.19138452,0.032120537,0.011400745
hyperbolic_paraboloid,T+K,7042,0.2,0.34372425,0.045129556,0.0133235585
hyperbolic_paraboloid,T+K,7042,0.3,0.6087808,0.067433365,0.01702722
hyperbolic_paraboloid,T+K,7042,0.4,1.0349224,0.08810432,0.017941063
hyperbolic_paraboloid,T+K,7042,0.5,1.4343908,0.098346226,0.019160997
hyperbolic_paraboloid,T+F,7042,0.0,0.0016589641,0.002352786,0.0038909316
hyperbolic_paraboloid,T+F,7042,0.1,0.01839155,0.010745243,0.0084032
hyperbolic_paraboloid,T+F,7042,0.2,0.053384658,0.015500338,0.009658556
hyperbolic_paraboloid,T+F,7042,0.3,0.1384282,0.02267745,0.012500514
hyperbolic_paraboloid,T+F,7042,0.4,0.28440124,0.028422562,0.016666526
hyperbolic_paraboloid,T+F,7042,0.5,0.49668172,0.03528557,0.01117897
hyperbolic_paraboloid,T+F+K,7042,0.0,0.0016092809,0.0021503759,0.0033630286
hyperbolic_paraboloid,T+F+K,7042,0.1,0.01796307,0.009964722,0.007678622
hyperbolic_paraboloid,T+F+K,7042,0.2,0.052513283,0.014532055,0.008938517
hyperbolic_paraboloid,T+F+K,7042,0.3,0.13688695,0.021438025,0.011612704
hyperbolic_paraboloid,T+F+K,7042,0.4,0.2827386,0.027125813,0.015594117
hyperbolic_paraboloid,T+F+K,7042,0.5,0.4942907,0.03385472,0.010652839
hyperbolic_paraboloid,baseline,8042,0.0,0.1837366,0.4028474,0.27959648
hyperbolic_paraboloid,baseline,8042,0.1,0.6854089,0.5338943,0.1351377
hyperbolic_paraboloid,baseline,8042,0.2,0.95493144,0.5249729,0.17047422
hyperbolic_paraboloid,baseline,8042,0.3,1.351805,0.5551276,0.16468996
hyperbolic_paraboloid,baseline,8042,0.4,1.6326588,0.5669492,0.13916826
hyperbolic_paraboloid,baseline,8042,0.5,2.2685978,0.58770216,0.13353209
hyperbolic_paraboloid,T,8042,0.0,0.06818747,0.018595774,0.004953314
hyperbolic_paraboloid,T,8042,0.1,0.4463613,0.08587495,0.01557587
hyperbolic_paraboloid,T,8042,0.2,0.6915631,0.11249345,0.016021864
hyperbolic_paraboloid,T,8042,0.3,1.118888,0.14427868,0.015829656
hyperbolic_paraboloid,T,8042,0.4,1.4519473,0.14597039,0.015945323
hyperbolic_paraboloid,T,8042,0.5,2.1219075,0.15457082,0.01761114
hyperbolic_paraboloid,K,8042,0.0,0.2122135,0.47860858,0.11964862
hyperbolic_paraboloid,K,8042,0.1,0.7018509,0.61141187,0.0807523
hyperbolic_paraboloid,K,8042,0.2,0.9644568,0.59730697,0.08751405
hyperbolic_paraboloid,K,8042,0.3,1.3338549,0.62758166,0.08407355
hyperbolic_paraboloid,K,8042,0.4,1.5846128,0.64640707,0.06891399
hyperbolic_paraboloid,K,8042,0.5,2.1875062,0.6562777,0.07305992
hyperbolic_paraboloid,T+K,8042,0.0,0.06469913,0.018428868,0.004522364
hyperbolic_paraboloid,T+K,8042,0.1,0.431031,0.086616695,0.014915612
hyperbolic_paraboloid,T+K,8042,0.2,0.67417276,0.11310815,0.015612633
hyperbolic_paraboloid,T+K,8042,0.3,1.0988857,0.14508198,0.01573648
hyperbolic_paraboloid,T+K,8042,0.4,1.4389322,0.14661294,0.015972277
hyperbolic_paraboloid,T+K,8042,0.5,2.1035304,0.1547158,0.01770871
hyperbolic_paraboloid,T+F,8042,0.0,0.0069446187,0.0044622244,0.0056999708
hyperbolic_paraboloid,T+F,8042,0.1,0.08018313,0.018695496,0.012188286
hyperbolic_paraboloid,T+F,8042,0.2,0.15203728,0.023713246,0.012214137
hyperbolic_paraboloid,T+F,8042,0.3,0.31192762,0.032436706,0.015778193
hyperbolic_paraboloid,T+F,8042,0.4,0.50520265,0.040363025,0.01658143
hyperbolic_paraboloid,T+F,8042,0.5,0.9057243,0.054870572,0.017097577
hyperbolic_paraboloid,T+F+K,8042,0.0,0.007295618,0.003826458,0.004584982
hyperbolic_paraboloid,T+F+K,8042,0.1,0.08473315,0.01659873,0.009572788
hyperbolic_paraboloid,T+F+K,8042,0.2,0.1603171,0.021604672,0.009754989
hyperbolic_paraboloid,T+F+K,8042,0.3,0.33068848,0.030533185,0.013108609
hyperbolic_paraboloid,T+F+K,8042,0.4,0.5323698,0.039290667,0.014600821
hyperbolic_paraboloid,T+F+K,8042,0.5,0.9473908,0.05568425,0.015704066
hyperbolic_paraboloid,baseline,9042,0.0,0.1097193,0.33475274,0.39555058
hyperbolic_paraboloid,baseline,9042,0.1,0.45067772,0.39974084,0.20460217
hyperbolic_paraboloid,baseline,9042,0.2,0.67384815,0.41646343,0.23078938
hyperbolic_paraboloid,baseline,9042,0.3,1.006259,0.39354825,0.21147493
hyperbolic_paraboloid,baseline,9042,0.4,1.6037666,0.435744,0.1911077
hyperbolic_paraboloid,baseline,9042,0.5,2.2698762,0.4430123,0.1413352
hyperbolic_paraboloid,T,9042,0.0,0.040409066,0.011229914,0.006313426
hyperbolic_paraboloid,T,9042,0.1,0.24786451,0.032836515,0.017906584
hyperbolic_paraboloid,T,9042,0.2,0.43453375,0.04752697,0.020632379
hyperbolic_paraboloid,T,9042,0.3,0.6698536,0.061136622,0.021376189
hyperbolic_paraboloid,T,9042,0.4,1.1596084,0.08836587,0.027574502
hyperbolic_paraboloid,T,9042,0.5,1.7236003,0.11565804,0.03354716
hyperbolic_paraboloid,K,9042,0.0,0.1344359,0.33428273,0.8467091
hyperbolic_paraboloid,K,9042,0.1,0.48475856,0.3890195,1.5184637
hyperbolic_paraboloid,K,9042,0.2,0.7304151,0.40350762,1.539027
hyperbolic_paraboloid,K,9042,0.3,1.0245781,0.38537472,0.702481
hyperbolic_paraboloid,K,9042,0.4,1.6134497,0.42570636,1.823716
hyperbolic_paraboloid,K,9042,0.5,2.2345912,0.43931767,0.9831496
hyperbolic_paraboloid,T+K,9042,0.0,0.038063522,0.010454926,0.0027027093
hyperbolic_paraboloid,T+K,9042,0.1,0.24150237,0.030838292,0.01017015
hyperbolic_paraboloid,T+K,9042,0.2,0.42092183,0.04595294,0.012778155
hyperbolic_paraboloid,T+K,9042,0.3,0.65647364,0.06000209,0.014238415
hyperbolic_paraboloid,T+K,9042,0.4,1.1324303,0.089359626,0.020152641
hyperbolic_paraboloid,T+K,9042,0.5,1.7230222,0.11898909,0.02637466
hyperbolic_paraboloid,T+F,9042,0.0,0.023151817,0.013016129,0.013122683
hyperbolic_paraboloid,T+F,9042,0.1,0.06608579,0.025501736,0.012920459
hyperbolic_paraboloid,T+F,9042,0.2,0.11797354,0.029619839,0.013370761
hyperbolic_paraboloid,T+F,9042,0.3,0.20898806,0.03217474,0.014125537
hyperbolic_paraboloid,T+F,9042,0.4,0.49093348,0.045678005,0.018059997
hyperbolic_paraboloid,T+F,9042,0.5,0.81931806,0.05657606,0.014823213
hyperbolic_paraboloid,T+F+K,9042,0.0,0.008454865,0.008934719,0.010056951
hyperbolic_paraboloid,T+F+K,9042,0.1,0.06580083,0.026667744,0.0113930935
hyperbolic_paraboloid,T+F+K,9042,0.2,0.12819341,0.031660836,0.012311651
hyperbolic_paraboloid,T+F+K,9042,0.3,0.22767936,0.035442863,0.013468733
hyperbolic_paraboloid,T+F+K,9042,0.4,0.52410597,0.050004035,0.016689664
hyperbolic_paraboloid,T+F+K,9042,0.5,0.8557807,0.060294013,0.014083409
sinusoidal,baseline,42,0.0,0.015771076,0.08407905,0.15564618
sinusoidal,baseline,42,0.1,0.084534295,0.2914905,0.30898744
sinusoidal,baseline,42,0.2,0.13441172,0.3244933,0.28743356
sinusoidal,baseline,42,0.3,0.19208711,0.3709005,0.27390742
sinusoidal,baseline,42,0.4,0.34433353,0.43905002,0.24880858
sinusoidal,baseline,42,0.5,0.44174987,0.48221642,0.28699613
