surface,config,seed,ae_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0,E_mu_held,drift_loss_final,diff_loss_final
sinusoidal,baseline,5042,0.0012769022723659873,0.6698280334472656,1.3011233422064012,1.6906319412530637,0.8135973784049856,0.48183273837892243,0.9077068262954996,0.12378483265638351,0.7649999856948853,0.26499998569488525,0.0738082081079483,0.0024411024060100317,0.18935804069042206
sinusoidal,T+F,5042,0.00036726793041452765,0.6139900970458985,1.3027803154401882,1.7261835235396241,0.7469346839119192,0.45324698013571135,0.9836351956951106,0.12259117513895035,0.7649999856948853,0.26499998569488525,0.007867462001740932,0.0013869678368791938,0.005354322958737612
sinusoidal,T+F+K,5042,0.0028992267325520515,0.6283598327636719,1.3218091739121305,1.7630224290236929,0.7596336673783689,0.4868588038229818,0.9717150270056433,0.11453656852245331,0.7649999856948853,0.26499998569488525,0.00685854209586978,0.002511201659217477,0.007539366837590933
sinusoidal,T+F+K+S,5042,0.0028992267325520515,0.6376433181762695,1.3772069459320397,1.82144184985192,0.8120350944257257,0.5219479721517184,0.9971103415912449,0.1840512752532959,0.7649999856948853,0.26499998569488525,0.1756134331226349,0.16063225269317627,0.007539366837590933
sinusoidal,baseline,6042,0.0007140002562664449,1.0401899719238281,2.125869838169643,2.435492319603489,0.801092409328303,0.6359326958676749,0.9393601327150269,0.19356179237365723,0.7299999594688416,0.3050000071525574,0.04913222789764404,0.0038710003718733788,0.1446831226348877
sinusoidal,T+F,6042,0.0046022385358810425,0.6660008239746094,1.3582386125837054,1.744036321770655,0.7176170004191871,0.5647818943274395,0.9167005634020361,0.1643398255109787,0.7299999594688416,0.3050000071525574,0.026826493442058563,0.01014984492212534,0.01131677906960249
sinusoidal,T+F+K,6042,0.0006834818050265312,1.0417263793945313,2.2189601353236608,2.649958989391588,1.1683633947357013,0.7726321980618049,1.213045354522074,0.21874836087226868,0.7299999594688416,0.3050000071525574,0.0021224701777100563,0.0010048120748251677,0.004561318550258875
sinusoidal,T+F+K+S,6042,0.0006834818050265312,1.0445729064941407,2.2149635532924106,2.627599637802333,1.0556609958107777,0.749377953425087,1.1136143068522888,0.2020632028579712,0.7299999594688416,0.3050000071525574,0.1275041401386261,0.15001104772090912,0.004561318550258875
sinusoidal,baseline,7042,0.0012784575810655951,0.8174837198688756,1.5315144856770833,1.7767056733175042,0.669500292372011,0.33557226205833546,0.5445376603523384,0.12743812799453735,0.7649999856948853,0.26999998092651367,0.0339169017970562,0.00753097515553236,0.09219662100076675
sinusoidal,T+F,7042,0.006685693748295307,0.8048434616932317,1.5757784279443885,1.8592459485421773,0.6183244074036396,0.42498638242163334,0.6272261779693453,0.13042320311069489,0.7649999856948853,0.26999998092651367,0.026273686438798904,0.007200342603027821,0.02517883852124214
sinusoidal,T+F+K,7042,0.018098486587405205,0.8068517176949199,1.586648920530914,1.9085749208537581,0.5525844177350895,0.39842485492301644,0.5979183779244148,0.12163055688142776,0.7649999856948853,0.26999998092651367,0.013838903978466988,0.008664381690323353,0.018097614869475365
sinusoidal,T+F+K+S,7042,0.018098486587405205,0.8045009440513112,1.5765599076465895,1.9010596181832107,0.5886210911417584,0.4175010850520464,0.6541793107144146,0.13980670273303986,0.7649999856948853,0.26999998092651367,0.1355312466621399,0.1890287697315216,0.018097614869475365
sinusoidal,baseline,8042,0.000682626327034086,0.5644440460205078,0.9871711730957031,1.3964599993243907,0.7609407681906368,0.46570488478128286,0.9915840625502318,0.15099658071994781,0.7949999570846558,0.29999998211860657,0.03297792002558708,0.002786422148346901,0.09393645823001862
sinusoidal,T+F,8042,0.0007488977862522006,0.5162365341186523,0.9704046046480219,1.363987664756535,0.7306233982067933,0.4611384226660719,1.005478748908093,0.1517726331949234,0.7949999570846558,0.29999998211860657,0.0071839820593595505,0.002909046597778797,0.0842069685459137
sinusoidal,T+F+K,8042,0.001376949716359377,0.509072036743164,0.9634178648603723,1.368456762541765,0.7227792100955729,0.45703447458124413,1.01091809706171,0.1606634557247162,0.7949999570846558,0.29999998211860657,0.008030462078750134,0.0035391037818044424,0.0833619013428688
sinusoidal,T+F+K+S,8042,0.001376949716359377,0.5158155822753906,1.024693265874335,1.4946500190398977,0.6221193431918152,0.4979181093223383,0.8401390941786864,0.1387268751859665,0.7949999570846558,0.29999998211860657,0.11201467365026474,0.20931553840637207,0.0833619013428688
sinusoidal,baseline,9042,0.0028732670471072197,0.8304977416992188,1.578278588466957,1.8576772589432566,0.6737139864143337,0.6923607866733436,0.779761213849909,0.13624577224254608,0.7599999904632568,0.3199999928474426,0.046201445162296295,0.003527329070493579,0.14190109074115753
sinusoidal,T+F,9042,0.005070711951702833,0.7579204559326171,1.5675133877113216,1.9217049448113692,0.6525506439296576,0.7582477666613192,0.9277960533733107,0.13527461886405945,0.7599999904632568,0.3199999928474426,0.03321946784853935,0.0020124651491642,0.01354212500154972
sinusoidal,T+F+K,9042,0.026913566514849663,0.8114739227294921,1.631499743852459,2.0174108806409334,0.9949362046047354,0.9600667407791518,1.2774731377484545,0.16871583461761475,0.7599999904632568,0.3199999928474426,0.003818000666797161,0.0012802273267880082,0.0050178710371255875
sinusoidal,T+F+K+S,9042,0.026913566514849663,0.8088835144042968,1.5555141428129269,1.8585743151212994,0.778824172299211,0.8330790083659675,0.9855318714227852,0.14812718331813812,0.7599999904632568,0.3199999928474426,0.07967149466276169,0.16146627068519592,0.0050178710371255875
quartic_dome,baseline,42,0.005657083820551634,0.7638703918457032,1.8782895958941916,2.288048039853962,3.6283692179454077,0.4495560311089642,0.678584493664279,0.14243048429489136,0.7649999856948853,0.23999999463558197,0.47651731967926025,0.013283107429742813,0.6568172574043274
quartic_dome,T+F,42,0.01666243188083172,0.7263172912597656,1.847479778787364,2.177261651731005,3.6147790612067054,0.4426818204080429,0.6031792373453795,0.14932547509670258,0.7649999856948853,0.23999999463558197,0.0875944122672081,0.024346616119146347,0.11640588194131851
quartic_dome,T+F+K,42,0.08670014142990112,0.7953587341308593,2.0268856546153193,2.511960098166871,3.5838386980913643,0.49420600477126436,0.5695329162349144,0.20630793273448944,0.7649999856948853,0.23999999463558197,0.16882555186748505,0.058506544679403305,0.06494943797588348
quartic_dome,T+F+K+S,42,0.08670014142990112,0.8003590393066407,2.0739955072817593,2.524148180593852,3.5986976033527283,0.5164478146978576,0.552747133616604,0.19394633173942566,0.7649999856948853,0.23999999463558197,0.23054949939250946,0.37480008602142334,0.06494943797588348
quartic_dome,baseline,1042,0.004015261307358742,0.9652428555129161,1.7937252371651786,2.183810340033637,3.6159135974769323,0.7663196506531416,0.7306441899951923,0.15676109492778778,0.7199999690055847,0.26499998569488525,0.7062041759490967,0.03455505892634392,0.44747012853622437
quartic_dome,T+F,1042,0.02498326636850834,0.8454450291005811,1.5154682268415178,1.8622834947374132,3.5297271777336894,0.4156713010092091,0.5690551684902975,0.14891177415847778,0.7199999690055847,0.26499998569488525,0.3824579417705536,0.02930603176355362,0.08204833418130875
quartic_dome,T+F+K,1042,0.052476800978183746,0.8442489393991441,1.5530161830357143,2.0213582780626087,3.472305748947318,0.5500634040712938,0.7778189033286308,0.1970597505569458,0.7199999690055847,0.26499998569488525,0.2240002453327179,0.026189519092440605,0.10152587294578552
quartic_dome,T+F+K+S,1042,0.052476800978183746,0.8374575514290201,1.569326171875,2.1083721584743924,3.4412258093431656,0.5248613553389263,0.6195991367506801,0.15374696254730225,0.7199999690055847,0.26499998569488525,0.2386617362499237,0.2121686339378357,0.10152587294578552
quartic_dome,baseline,2042,0.0006175482412800193,0.7474952582737908,2.1659183711796017,2.435055872437301,3.4490404955735396,0.4275989095181817,0.7722678113034094,0.2038651704788208,0.7849999666213989,0.23499999940395355,0.3416990041732788,0.07621296495199203,0.17275471985340118
quartic_dome,T+F,2042,0.0150291221216321,0.764271185026696,2.274090609707675,2.6529187244974124,3.471262709182065,0.5214168022797524,1.1513725195137487,0.2173597663640976,0.7849999666213989,0.23499999940395355,0.18686333298683167,0.025858595967292786,0.045012135058641434
quartic_dome,T+F+K,2042,0.04875639081001282,0.765455773128337,2.371662349491329,2.8040264153936105,3.040505854331287,0.6606924165414259,1.485249819667422,0.20010149478912354,0.7849999666213989,0.23499999940395355,0.08104468137025833,0.010831253603100777,0.063778817653656
quartic_dome,T+F+K+S,2042,0.04875639081001282,0.7783915457414023,2.418160910134787,2.9065271851363454,3.145635940923077,0.7186397997495225,1.4500646592862712,0.22026193141937256,0.7849999666213989,0.23499999940395355,0.2000417411327362,0.3245263695716858,0.063778817653656
quartic_dome,baseline,3042,0.0044530462473630905,0.8130633544921875,1.9894508693529211,2.012163610266359,3.405836961745555,0.32211028769879135,0.31924559239222705,0.17706070840358734,0.7450000047683716,0.23999999463558197,0.591106653213501,0.10919687151908875,0.17893636226654053
quartic_dome,T+F,3042,0.030653303489089012,0.8206482696533203,2.0340204653532608,2.154891865365457,3.4093648445120657,0.3339805602527816,0.36003268193651033,0.12506958842277527,0.7450000047683716,0.23999999463558197,0.36990952491760254,0.12314307689666748,0.07141532003879547
quartic_dome,T+F+K,3042,0.09101909399032593,0.8362796020507812,2.078465337338655,2.2830769583682886,3.0170459721543295,0.5157443600759466,0.584617574272775,0.12974552810192108,0.7450000047683716,0.23999999463558197,0.11784499883651733,0.01700095646083355,0.05628615617752075
quartic_dome,T+F+K+S,3042,0.09101909399032593,0.8396833801269531,2.086151288903278,2.245962053337353,3.0967514446888367,0.49476174438232295,0.6090608224949958,0.12372752279043198,0.7450000047683716,0.23999999463558197,0.22576990723609924,0.49494796991348267,0.05628615617752075
quartic_dome,baseline,4042,0.0009978958405554295,0.8133364868164062,2.258767599587912,2.169900191457648,3.072054676590987,0.7062520752506506,1.3587617964762189,0.22065694630146027,0.7599999904632568,0.29999998211860657,0.284162700176239,0.020093340426683426,0.1409478336572647
quartic_dome,T+F,4042,0.01763206347823143,0.7947285461425782,2.247121119237208,2.105381413509971,2.991346273576251,0.706608380509482,1.0221854746966705,0.19865818321704865,0.7599999904632568,0.29999998211860657,0.1486528217792511,0.046255841851234436,0.014396922662854195
quartic_dome,T+F+K,4042,0.04771546274423599,0.806527099609375,2.1952974088899384,2.101014388234992,2.790557114609684,0.5840598665303293,0.8579950595493802,0.17821362614631653,0.7599999904632568,0.29999998211860657,0.07197849452495575,0.019613070413470268,0.03035915270447731
quartic_dome,T+F+K+S,4042,0.04771546274423599,0.8166236877441406,2.2530252645303914,2.20054104453639,2.852518846703151,0.7138842061717254,1.2166527244820144,0.17980289459228516,0.7599999904632568,0.29999998211860657,0.21597307920455933,0.2135837972164154,0.03035915270447731
quartic_dome,baseline,5042,0.0012431100476533175,1.0614566040039062,2.0242161904611895,2.5798146366293913,3.9212310521390594,0.5138889167377467,0.6370326157350453,0.19968284666538239,0.7649999856948853,0.26499998569488525,0.393626868724823,0.012170687317848206,0.11279846727848053
quartic_dome,T+F,5042,0.06372515857219696,1.0573930358886718,2.143424577610467,2.8401371575648486,3.857181373825451,0.6233340819782816,0.9589830381032811,0.18727225065231323,0.7649999856948853,0.26499998569488525,0.31397634744644165,0.012203427962958813,0.09225529432296753
quartic_dome,T+F+K,5042,0.03652447462081909,0.866279296875,1.9003758584299395,2.814047819648693,4.0470144401875885,0.5633719515154424,1.0190782510281526,0.27502286434173584,0.7649999856948853,0.26499998569488525,0.16343745589256287,0.01472168043255806,0.05551930516958237
quartic_dome,T+F+K+S,5042,0.03652447462081909,0.8736151123046875,1.914277599703881,2.7026115866268383,3.9986460706143605,0.5124720330151342,0.8416301957914303,0.1943831741809845,0.7649999856948853,0.26499998569488525,0.25180327892303467,0.3193802833557129,0.05551930516958237
quartic_dome,baseline,6042,0.006677504628896713,1.1100088500976562,2.2549850027901788,2.4846249933112157,2.456481752552043,0.5684080562501818,0.5965570304465477,0.16460981965065002,0.7299999594688416,0.3050000071525574,0.3057166337966919,0.045482002198696136,0.10822311788797379
quartic_dome,T+F,6042,0.03173932060599327,1.108716278076172,2.310994349888393,2.540766258762307,2.4090027032576438,0.6540925340196608,0.7539447004097131,0.17092807590961456,0.7299999594688416,0.3050000071525574,0.16429981589317322,0.030123746022582054,0.019555551931262016
quartic_dome,T+F+K,6042,0.05724089592695236,1.0368829345703126,2.049337332589286,2.2856633434556937,2.518764186344466,0.7699938075706195,0.9704540834264781,0.200459823012352,0.7299999594688416,0.3050000071525574,0.15254269540309906,0.02329622581601143,0.11242181807756424
quartic_dome,T+F+K+S,6042,0.05724089592695236,1.0354023742675782,2.077099609375,2.3800537945473033,2.510943511614712,0.753614723534001,0.9016054798958717,0.2233482450246811,0.7299999594688416,0.3050000071525574,0.3791464567184448,0.21374142169952393,0.11242181807756424
quartic_dome,baseline,7042,0.0030641239136457443,0.8098649068094378,1.7375906667401713,2.2442547168607025,3.5039576197945324,0.48370281033301626,0.5928127273004345,0.19823677837848663,0.7649999856948853,0.26999998092651367,0.45443594455718994,0.029200181365013123,0.09788341820240021
quartic_dome,T+F,7042,0.011165367439389229,0.84026010791261,1.88552003265709,2.5005357530381946,3.5088825160750723,0.5605494872988842,0.7143938145012977,0.2316455841064453,0.7649999856948853,0.26999998092651367,0.10949490964412689,0.03273899108171463,0.015666959807276726
quartic_dome,T+F+K,7042,0.018052324652671814,0.5673784035534116,1.561086182953209,2.127923903122447,3.3046917307509847,0.40876301695602946,0.6632502395518354,0.11753590404987335,0.7649999856948853,0.26999998092651367,0.046574972569942474,0.0121537446975708,0.1049232929944992
quartic_dome,T+F+K+S,7042,0.018052324652671814,0.5674223013259657,1.5791963966943885,2.162262361813215,3.3137980021345035,0.4257633827359911,0.5900536424073732,0.13355183601379395,0.7649999856948853,0.26999998092651367,0.12407650798559189,0.1518213152885437,0.1049232929944992
quartic_dome,baseline,8042,0.0012275076005607843,0.8736520385742188,1.770212376371343,2.019385763684159,3.034512569341161,0.5556064862571586,0.4004315492603284,0.14133232831954956,0.7949999570846558,0.29999998211860657,0.3417249917984009,0.05013448745012283,0.15440021455287933
quartic_dome,T+F,8042,0.02346225269138813,0.8728353118896485,1.841887778424202,2.2664771889740565,3.155150486562668,0.6135795858253531,0.7067377531116341,0.1651751548051834,0.7949999570846558,0.29999998211860657,0.1525692641735077,0.05378732085227966,0.03178631514310837
quartic_dome,T+F+K,8042,0.04405024275183678,0.8805615234375,1.8818036343188995,2.3833810098516115,3.0348944262560544,0.5409155264494754,0.9610412116865046,0.1949184238910675,0.7949999570846558,0.29999998211860657,0.07096682488918304,0.00998625811189413,0.02816077694296837
quartic_dome,T+F+K+S,8042,0.04405024275183678,0.882679443359375,1.8924291083153257,2.3499571602299527,3.0748835331553312,0.6317222786311129,1.078563564732546,0.15518204867839813,0.7949999570846558,0.29999998211860657,0.18220862746238708,0.1844974309206009,0.02816077694296837
quartic_dome,baseline,9042,0.0031119247432798147,1.211611557006836,1.9317116659195697,2.535190983822471,3.4291244709350788,0.653846672108078,0.6312226134672686,0.12651856243610382,0.7599999904632568,0.3199999928474426,0.3279200494289398,0.03572576120495796,0.3033115267753601
quartic_dome,T+F,9042,0.017942678183317184,1.242699432373047,2.0394864108393103,2.638578314530222,3.4482574566606816,0.7558047562264173,0.7339790370484025,0.13281653821468353,0.7599999904632568,0.3199999928474426,0.12713028490543365,0.05804568529129028,0.021152861416339874
quartic_dome,T+F+K,9042,0.030200060456991196,1.2182732391357423,2.081874493041325,2.7586081655401933,3.0839513681289734,0.9632923995826738,1.3660451927903916,0.16452506184577942,0.7599999904632568,0.3199999928474426,0.1143072172999382,0.03579002618789673,0.04220690205693245
quartic_dome,T+F+K+S,9042,0.030200060456991196,1.2364192199707031,2.1094388701225237,2.824420928955078,3.248962364098297,0.9893140802756364,1.2696105622312481,0.22912542521953583,0.7599999904632568,0.3199999928474426,0.2535274028778076,0.301906019449234,0.04220690205693245
