surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
paraboloid,baseline,42,2.974083945989164e-06,0.08056680858135223,0.008245576173067093,1.072473406791687,0.40112551502065136,1.9136607069426053,8.867076873779297,9.68563461303711,3.466315746307373,2.4663333892822266,1.3153570890426636,0.9425926208496094,3.625576972961426,3.0358903408050537,1.649999976158142,0.824999988079071,6.069061756134033,6.033345699310303,0.9713404756366051,70.52450704885045,2.0211988279829445,1.5014287233352661,0.8875066041946411,0.08034655451774597,0.032146815210580826,0.17165115475654602,0.04548768699169159,0.7828611731529236,0.008
paraboloid,T,42,3.2566331989544243e-06,0.003246780252084136,0.00017593054508324713,0.8516077995300293,0.20572427040422236,0.9764449618572758,8.867076873779297,9.68563461303711,3.466315746307373,2.4663333892822266,1.3153570890426636,0.9425926208496094,6.7208333015441895,5.887361526489258,2.058500051498413,0.7336567044258118,3.7546846866607666,3.0740740299224854,0.8463144654979403,70.52450704885045,10.838596561296859,0.6340714693069458,0.8875066041946411,0.08034655451774597,0.032146815210580826,0.6374523043632507,0.013365144841372967,0.3491825759410858,0.016
paraboloid,T+F,42,1.551423302043081e-07,0.003111127531155944,0.00021413607464637607,1.0700886249542236,0.22990068960887003,1.0428722340050018,8.867076873779297,9.68563461303711,3.466315746307373,2.4663333892822266,1.3153570890426636,0.9425926208496094,5.687142848968506,5.739789009094238,2.4200000762939453,0.5565000176429749,4.121543884277344,3.093214273452759,0.860679496832921,70.52450704885045,9.825509807656054,0.7133833169937134,0.8875066041946411,0.08034655451774597,0.032146815210580826,0.5970651507377625,0.01409637276083231,0.3888384699821472,0.018
paraboloid,baseline,1042,3.548359280609669e-06,0.14224585890769958,0.015871237963438034,0.9531707763671875,0.1252163426296578,0.3593098484614445,9.427499771118164,9.3267240524292,2.521250009536743,2.5445101261138916,1.0799314975738525,0.9548134207725525,11.350454330444336,11.117105484008789,4.232142925262451,4.528846263885498,0.921875,0.8066964149475098,1.534327028811118,72.82376271630596,184.55923019166156,0.15019501745700836,0.8804805874824524,0.0873551145195961,0.032164301723241806,0.955578088760376,0.03865537419915199,0.005766523070633411,0.02
paraboloid,T,1042,1.2774180866481356e-06,0.0029074042104184628,7.655422814423218e-05,0.8181904554367065,0.09239985044764513,0.3831521797503665,9.427499771118164,9.3267240524292,2.521250009536743,2.5445101261138916,1.0799314975738525,0.9548134207725525,9.131383895874023,9.795546531677246,5.775131702423096,4.341371059417725,1.1100000143051147,0.770878791809082,2.088708636146221,72.82376271630596,224.93138481851742,0.11644388735294342,0.8804805874824524,0.0873551145195961,0.032164301723241806,0.8361812829971313,0.145577073097229,0.018241673707962036,0.034
paraboloid,T+F,1042,4.907904901722474e-08,0.00311876367777586,0.0001248855551239103,0.9949753284454346,0.07802746902856811,0.46728433807768766,9.427499771118164,9.3267240524292,2.521250009536743,2.5445101261138916,1.0799314975738525,0.9548134207725525,9.225180625915527,9.398518562316895,6.302499771118164,4.802736759185791,0.9494117498397827,0.7004064917564392,3.11330902011622,72.82376271630596,299.5466400597846,0.04028640687465668,0.8804805874824524,0.0873551145195961,0.032164301723241806,0.8831976056098938,0.10478128492832184,0.012021082453429699,0.012
paraboloid,baseline,2042,2.026127156713486e-06,0.06702492386102676,0.004480690695345402,1.0271551609039307,0.16543341370116307,0.07246155989939922,9.131385803222656,9.68202018737793,3.2043333053588867,2.6533102989196777,1.2473880052566528,0.9004337787628174,8.818988800048828,9.443110466003418,3.2849295139312744,2.275188684463501,1.4764130115509033,0.8782677054405212,0.8156822969290768,112.36287420872644,20.710466884599544,0.008730258792638779,0.8881173729896545,0.08253664523363113,0.029346007853746414,0.8889603614807129,0.0781714916229248,0.032868124544620514,0.06
paraboloid,T,2042,1.011849036417086e-06,0.0016163886757567525,7.484293018933386e-05,0.9217996597290039,0.1878894303059812,0.21818120666763477,9.131385803222656,9.68202018737793,3.2043333053588867,2.6533102989196777,1.2473880052566528,0.9004337787628174,10.569693565368652,9.51956558227539,2.2942044734954834,1.5513845682144165,1.5108721256256104,1.1023417711257935,0.9205153923642372,112.36287420872644,8.931118969307192,0.10680164396762848,0.8881173729896545,0.08253664523363113,0.029346007853746414,0.9415181875228882,0.029580868780612946,0.028900958597660065,0.154
paraboloid,T+F,2042,1.3652596912585402e-07,0.003731557633727789,0.00019140701624564826,1.0182071924209595,0.16704368609245457,0.1980814275365006,9.131385803222656,9.68202018737793,3.2043333053588867,2.6533102989196777,1.2473880052566528,0.9004337787628174,9.75855541229248,8.800287246704102,2.5691025257110596,2.0325891971588135,1.681384563446045,1.1243077516555786,0.8510838257611031,112.36287420872644,16.732649353649965,0.09606456011533737,0.8881173729896545,0.08253664523363113,0.029346007853746414,0.9361496567726135,0.037077996879816055,0.026772374287247658,0.196
paraboloid,baseline,3042,2.3288061246924586e-06,0.0410391204059124,0.003538986435160041,1.0458546876907349,0.17982965700824594,0.11602059782064596,9.179830551147461,8.269000053405762,3.0096969604492188,2.337270736694336,1.3015151023864746,1.0086947679519653,8.295999526977539,10.476900100708008,2.5458695888519287,2.2966291904449463,1.3063157796859741,0.8496774435043335,0.2754796453163587,73.28307534534241,53.09507974151549,0.12101612985134125,0.8885259032249451,0.07988253980875015,0.03159155696630478,0.9490339756011963,0.0355721078813076,0.015393931418657303,0.102
