time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,distance,W2,MMD
3.0,0.17000000178813934,,,paraboloid,T+K,learned_ambient,0.8,12.244434342334763,0.5405168533325195
4.0,0.11499999463558197,,,paraboloid,T+K,learned_ambient,0.8,14.588011876606288,0.5360612869262695
5.0,0.0949999988079071,,,paraboloid,T+K,learned_ambient,0.8,18.63910572293826,0.6182206273078918
0.1,0.9300000071525574,1.7595272269300235,0.912324527401313,paraboloid,T+F,learned_latent,0.8,,
0.2,0.8100000023841858,1.5012775939187886,0.6739727799756068,paraboloid,T+F,learned_latent,0.8,,
0.5,0.6049999594688416,0.794477730743156,0.29104284996552443,paraboloid,T+F,learned_latent,0.8,,
1.0,0.41999998688697815,0.5756352742513021,0.17211008090416924,paraboloid,T+F,learned_latent,0.8,1.2520337540314794,0.14058727025985718
2.0,0.2849999964237213,,,paraboloid,T+F,learned_latent,0.8,0.5476086822504093,0.08159119635820389
3.0,0.17000000178813934,,,paraboloid,T+F,learned_latent,0.8,1.2898407382041728,0.09595068544149399
4.0,0.11499999463558197,,,paraboloid,T+F,learned_latent,0.8,1.3454512578757836,0.1536395400762558
5.0,0.0949999988079071,,,paraboloid,T+F,learned_latent,0.8,0.4736426664456451,0.09434953331947327
0.1,0.9300000071525574,0.6841876122259325,0.35475503329774916,paraboloid,T+F,learned_ambient,0.8,,
0.2,0.8100000023841858,0.7730178833007812,0.3470330962704488,paraboloid,T+F,learned_ambient,0.8,,
0.5,0.6049999594688416,0.673032082802008,0.246553387108411,paraboloid,T+F,learned_ambient,0.8,,
1.0,0.41999998688697815,0.7208875928606305,0.21553929628692187,paraboloid,T+F,learned_ambient,0.8,10.711141328897629,0.24782834947109222
2.0,0.2849999964237213,,,paraboloid,T+F,learned_ambient,0.8,20.780875481642347,0.3336533308029175
3.0,0.17000000178813934,,,paraboloid,T+F,learned_ambient,0.8,22.18249794371205,0.37531426548957825
4.0,0.11499999463558197,,,paraboloid,T+F,learned_ambient,0.8,22.978779702167763,0.3152332901954651
5.0,0.0949999988079071,,,paraboloid,T+F,learned_ambient,0.8,24.864669407621122,0.41575923562049866
0.1,0.9300000071525574,1.921345700499832,0.9962282943705574,paraboloid,T+F+K,learned_latent,0.8,,
0.2,0.8100000023841858,1.6553921169704862,0.7431598470153791,paraboloid,T+F+K,learned_latent,0.8,,
0.5,0.6049999594688416,0.8835900677137138,0.32368757682871696,paraboloid,T+F+K,learned_latent,0.8,,
1.0,0.41999998688697815,0.619915281023298,0.1853494286107142,paraboloid,T+F+K,learned_latent,0.8,1.3330598839845307,0.15369926393032074
2.0,0.2849999964237213,,,paraboloid,T+F+K,learned_latent,0.8,0.6132353869834711,0.09507200866937637
3.0,0.17000000178813934,,,paraboloid,T+F+K,learned_latent,0.8,1.4037727517628105,0.1135881170630455
4.0,0.11499999463558197,,,paraboloid,T+F+K,learned_latent,0.8,1.4587240399479597,0.1786482185125351
5.0,0.0949999988079071,,,paraboloid,T+F+K,learned_latent,0.8,0.5462208872951804,0.11383029073476791
0.1,0.9300000071525574,0.8062667026314684,0.4180537119173111,paraboloid,T+F+K,learned_ambient,0.8,,
0.2,0.8100000023841858,0.9665991700725791,0.43393808874174883,paraboloid,T+F+K,learned_ambient,0.8,,
0.5,0.6049999594688416,0.9086169408372611,0.3328557286821231,paraboloid,T+F+K,learned_ambient,0.8,,
1.0,0.41999998688697815,1.048264639718192,0.31342226583583926,paraboloid,T+F+K,learned_ambient,0.8,3.310538034695467,0.22936592996120453
2.0,0.2849999964237213,,,paraboloid,T+F+K,learned_ambient,0.8,10.321027260042412,0.3548603951931
3.0,0.17000000178813934,,,paraboloid,T+F+K,learned_ambient,0.8,9.371428659627433,0.39150306582450867
4.0,0.11499999463558197,,,paraboloid,T+F+K,learned_ambient,0.8,12.238314517359152,0.39394038915634155
5.0,0.0949999988079071,,,paraboloid,T+F+K,learned_ambient,0.8,21.595147619080567,0.4656479060649872
0.1,0.7799999713897705,2.6492681258764024,1.2807928160606081,paraboloid,baseline,learned_latent,1.0,,
0.2,0.6499999761581421,2.054907461313101,0.7821033670653211,paraboloid,baseline,learned_latent,1.0,,
0.5,0.47999998927116394,1.5189917882283528,0.44155102972313565,paraboloid,baseline,learned_latent,1.0,,
1.0,0.3100000023841858,0.46852105663668725,0.12260393169213411,paraboloid,baseline,learned_latent,1.0,0.9922365557490124,0.13211685419082642
2.0,0.1899999976158142,,,paraboloid,baseline,learned_latent,1.0,1.8298327820538445,0.15313710272312164
3.0,0.125,,,paraboloid,baseline,learned_latent,1.0,0.8237512219793319,0.16915686428546906
4.0,0.09999999403953552,,,paraboloid,baseline,learned_latent,1.0,1.3203850981543237,0.2049792855978012
5.0,0.044999998062849045,,,paraboloid,baseline,learned_latent,1.0,0.8287922396129517,0.15314838290214539
0.1,0.7799999713897705,0.9603809454502203,0.46429766908067316,paraboloid,baseline,learned_ambient,1.0,,
0.2,0.6499999761581421,1.0403224064753607,0.3959495365392052,paraboloid,baseline,learned_ambient,1.0,,
0.5,0.47999998927116394,1.1826139291127522,0.34377038915641467,paraboloid,baseline,learned_ambient,1.0,,
1.0,0.3100000023841858,0.7983238466324345,0.20890767015541753,paraboloid,baseline,learned_ambient,1.0,5.503526729518826,0.15582063794136047
2.0,0.1899999976158142,,,paraboloid,baseline,learned_ambient,1.0,4.605596381009174,0.15261191129684448
3.0,0.125,,,paraboloid,baseline,learned_ambient,1.0,4.368430305944803,0.23787091672420502
4.0,0.09999999403953552,,,paraboloid,baseline,learned_ambient,1.0,5.392776909417678,0.20828644931316376
5.0,0.044999998062849045,,,paraboloid,baseline,learned_ambient,1.0,6.122590680819539,0.2563076615333557
0.1,0.7799999713897705,2.5800319573818107,1.2473204821910042,paraboloid,T,learned_latent,1.0,,
0.2,0.6499999761581421,2.0096520057091345,0.7648790176129521,paraboloid,T,learned_latent,1.0,,
0.5,0.47999998927116394,1.4951542218526204,0.4346217612038012,paraboloid,T,learned_latent,1.0,,
1.0,0.3100000023841858,0.4646983608122795,0.12160359770266536,paraboloid,T,learned_latent,1.0,1.0005649405368489,0.1348443329334259
2.0,0.1899999976158142,,,paraboloid,T,learned_latent,1.0,1.7600968857718238,0.14756478369235992
3.0,0.125,,,paraboloid,T,learned_latent,1.0,0.8326660784613584,0.17175427079200745
4.0,0.09999999403953552,,,paraboloid,T,learned_latent,1.0,1.28964687337496,0.20151469111442566
5.0,0.044999998062849045,,,paraboloid,T,learned_latent,1.0,0.8022517505079219,0.15264861285686493
0.1,0.7799999713897705,0.8570630978315305,0.41434849417143776,paraboloid,T,learned_ambient,1.0,,
0.2,0.6499999761581421,0.9240011948805589,0.3516773671290663,paraboloid,T,learned_ambient,1.0,,
0.5,0.47999998927116394,1.1712226867675781,0.3404591041143778,paraboloid,T,learned_ambient,1.0,,
1.0,0.3100000023841858,0.8930164460212954,0.23368710071199378,paraboloid,T,learned_ambient,1.0,7.08559041213924,0.33271074295043945
2.0,0.1899999976158142,,,paraboloid,T,learned_ambient,1.0,156.0530346774295,0.3389424681663513
3.0,0.125,,,paraboloid,T,learned_ambient,1.0,15.900476826473664,0.41284996271133423
4.0,0.09999999403953552,,,paraboloid,T,learned_ambient,1.0,19.96265983663245,0.4005085229873657
5.0,0.044999998062849045,,,paraboloid,T,learned_ambient,1.0,30.416345886038236,0.4592301547527313
0.1,0.7799999713897705,2.6612576215695114,1.2865891564921164,paraboloid,K,learned_latent,1.0,,
0.2,0.6499999761581421,2.063109412560096,0.7852250520110176,paraboloid,K,learned_latent,1.0,,
0.5,0.47999998927116394,1.527164141337077,0.44392662579836323,paraboloid,K,learned_latent,1.0,,
1.0,0.3100000023841858,0.4831236562421245,0.1264251817708492,paraboloid,K,learned_latent,1.0,1.0171863372548087,0.13905689120292664
2.0,0.1899999976158142,,,paraboloid,K,learned_latent,1.0,1.816200718635394,0.15520817041397095
3.0,0.125,,,paraboloid,K,learned_latent,1.0,0.8499977740703917,0.17623335123062134
4.0,0.09999999403953552,,,paraboloid,K,learned_latent,1.0,1.3191740299499002,0.206211119890213
5.0,0.044999998062849045,,,paraboloid,K,learned_latent,1.0,0.8402407934859089,0.1538791060447693
0.1,0.7799999713897705,0.8018866318922776,0.38767334547646387,paraboloid,K,learned_ambient,1.0,,
0.2,0.6499999761581421,0.9325824444110576,0.3549434140327756,paraboloid,K,learned_ambient,1.0,,
0.5,0.47999998927116394,1.1775728066762288,0.3423050008507916,paraboloid,K,learned_ambient,1.0,,
1.0,0.3100000023841858,1.0904120168378275,0.2853421389176445,paraboloid,K,learned_ambient,1.0,8.897339934843492,0.5317100286483765
2.0,0.1899999976158142,,,paraboloid,K,learned_ambient,1.0,16.840524988926738,0.5595152378082275
3.0,0.125,,,paraboloid,K,learned_ambient,1.0,25.107776428151087,0.6154863238334656
4.0,0.09999999403953552,,,paraboloid,K,learned_ambient,1.0,37.32290610297834,0.6375805139541626
5.0,0.044999998062849045,,,paraboloid,K,learned_ambient,1.0,57.811711431111725,0.7073618173599243
0.1,0.7799999713897705,2.645187573555188,1.2788200666633225,paraboloid,T+K,learned_latent,1.0,,
0.2,0.6499999761581421,2.060749230018029,0.7843267601181749,paraboloid,T+K,learned_latent,1.0,,
0.5,0.47999998927116394,1.5353870391845703,0.44631691456753664,paraboloid,T+K,learned_latent,1.0,,
1.0,0.3100000023841858,0.49106671733240925,0.128503744741595,paraboloid,T+K,learned_latent,1.0,1.016195991298566,0.14179842174053192
2.0,0.1899999976158142,,,paraboloid,T+K,learned_latent,1.0,1.7836619634989086,0.15223337709903717
3.0,0.125,,,paraboloid,T+K,learned_latent,1.0,0.851781213784867,0.1779448539018631
4.0,0.09999999403953552,,,paraboloid,T+K,learned_latent,1.0,1.352755773273448,0.21294717490673065
5.0,0.044999998062849045,,,paraboloid,T+K,learned_latent,1.0,0.8403316294370955,0.15519127249717712
0.1,0.7799999713897705,0.7972161708733975,0.38541540379730904,paraboloid,T+K,learned_ambient,1.0,,
0.2,0.6499999761581421,0.8980220501239483,0.34178963399745416,paraboloid,T+K,learned_ambient,1.0,,
0.5,0.47999998927116394,1.2278213500976562,0.3569115946860991,paraboloid,T+K,learned_ambient,1.0,,
1.0,0.3100000023841858,1.1393821470199093,0.29815678280771535,paraboloid,T+K,learned_ambient,1.0,11.224938933250929,0.4876009523868561
2.0,0.1899999976158142,,,paraboloid,T+K,learned_ambient,1.0,16.91506195511746,0.5213853716850281
3.0,0.125,,,paraboloid,T+K,learned_ambient,1.0,23.316491372691534,0.591789186000824
4.0,0.09999999403953552,,,paraboloid,T+K,learned_ambient,1.0,26.402076387784927,0.6134979724884033
5.0,0.044999998062849045,,,paraboloid,T+K,learned_ambient,1.0,32.09824961952791,0.6842901706695557
0.1,0.7799999713897705,2.0035126514923878,0.9686013227027017,paraboloid,T+F,learned_latent,1.0,,
0.2,0.6499999761581421,1.5535501333383412,0.5912854048484878,paraboloid,T+F,learned_latent,1.0,,
0.5,0.47999998927116394,1.136715571085612,0.33042833727269627,paraboloid,T+F,learned_latent,1.0,,
1.0,0.3100000023841858,0.2824016386462796,0.07389966944683961,paraboloid,T+F,learned_latent,1.0,0.7205932005663876,0.0780998170375824
2.0,0.1899999976158142,,,paraboloid,T+F,learned_latent,1.0,1.468237438125163,0.11345790326595306
3.0,0.125,,,paraboloid,T+F,learned_latent,1.0,0.5326015774027401,0.10316494107246399
4.0,0.09999999403953552,,,paraboloid,T+F,learned_latent,1.0,1.010337931926171,0.13783635199069977
5.0,0.044999998062849045,,,paraboloid,T+F,learned_latent,1.0,0.5942876339578922,0.13564248383045197
0.1,0.7799999713897705,0.7018404251489884,0.33930585046176814,paraboloid,T+F,learned_ambient,1.0,,
0.2,0.6499999761581421,0.7529573880709135,0.28657762918952356,paraboloid,T+F,learned_ambient,1.0,,
0.5,0.47999998927116394,0.8268711566925049,0.2403606217725311,paraboloid,T+F,learned_ambient,1.0,,
1.0,0.3100000023841858,0.6019058227539062,0.1575084392316705,paraboloid,T+F,learned_ambient,1.0,6.5182022751728335,0.36170750856399536
2.0,0.1899999976158142,,,paraboloid,T+F,learned_ambient,1.0,9.427965528638026,0.376836895942688
3.0,0.125,,,paraboloid,T+F,learned_ambient,1.0,20.44178361366894,0.41941285133361816
4.0,0.09999999403953552,,,paraboloid,T+F,learned_ambient,1.0,27.378667135588376,0.38835152983665466
5.0,0.044999998062849045,,,paraboloid,T+F,learned_ambient,1.0,26.589193458827545,0.48692071437835693
0.1,0.7799999713897705,2.198773506360176,1.0630004881664785,paraboloid,T+F+K,learned_latent,1.0,,
0.2,0.6499999761581421,1.695498774601863,0.6453114436714751,paraboloid,T+F+K,learned_latent,1.0,,
0.5,0.47999998927116394,1.2574532826741536,0.3655252096136026,paraboloid,T+F+K,learned_latent,1.0,,
1.0,0.3100000023841858,0.32674940170780303,0.08550471907283802,paraboloid,T+F+K,learned_latent,1.0,0.8141158030098111,0.09360047429800034
2.0,0.1899999976158142,,,paraboloid,T+F+K,learned_latent,1.0,1.5906410578748014,0.12425055354833603
3.0,0.125,,,paraboloid,T+F+K,learned_latent,1.0,0.6252976131847596,0.12314759194850922
4.0,0.09999999403953552,,,paraboloid,T+F+K,learned_latent,1.0,1.1035034509004165,0.15912239253520966
5.0,0.044999998062849045,,,paraboloid,T+F+K,learned_latent,1.0,0.6651101545058349,0.1433311253786087
0.1,0.7799999713897705,0.7697733365572416,0.3721481226560895,paraboloid,T+F+K,learned_ambient,1.0,,
0.2,0.6499999761581421,0.8722721393291767,0.33198914793500467,paraboloid,T+F+K,learned_ambient,1.0,,
0.5,0.47999998927116394,1.1750025749206543,0.34155786812295463,paraboloid,T+F+K,learned_ambient,1.0,,
1.0,0.3100000023841858,0.9958742203251008,0.26060321762096694,paraboloid,T+F+K,learned_ambient,1.0,5.488807146379791,0.36604976654052734
2.0,0.1899999976158142,,,paraboloid,T+F+K,learned_ambient,1.0,8.994601461348587,0.39448365569114685
3.0,0.125,,,paraboloid,T+F+K,learned_ambient,1.0,22.99826535422815,0.46401041746139526
4.0,0.09999999403953552,,,paraboloid,T+F+K,learned_ambient,1.0,20.56741361044744,0.45440834760665894
5.0,0.044999998062849045,,,paraboloid,T+F+K,learned_ambient,1.0,23.553938521621752,0.5225348472595215
0.1,1.0,0.1972266960144043,0.26345859450767056,hyperbolic_paraboloid,baseline,learned_latent,0.0,,
0.2,0.9799999594688416,0.3153249001016422,0.3033525260267329,hyperbolic_paraboloid,baseline,learned_latent,0.0,,
0.5,0.9149999618530273,0.3987973322633837,0.2807604126611769,hyperbolic_paraboloid,baseline,learned_latent,0.0,,
1.0,0.8050000071525574,0.6055641885129561,0.32513805817526426,hyperbolic_paraboloid,baseline,learned_latent,0.0,1.352185091993688,0.1435604989528656
2.0,0.5249999761581421,,,hyperbolic_paraboloid,baseline,learned_latent,0.0,1.3077184367753072,0.1781323254108429
3.0,0.32999998331069946,,,hyperbolic_paraboloid,baseline,learned_latent,0.0,1.1946455719150768,0.18981647491455078
4.0,0.22499999403953552,,,hyperbolic_paraboloid,baseline,learned_latent,0.0,1.3645204629076981,0.12372463196516037
5.0,0.1599999964237213,,,hyperbolic_paraboloid,baseline,learned_latent,0.0,0.7911851426081712,0.14668726921081543
0.1,1.0,0.13462890625,0.17983945955338362,hyperbolic_paraboloid,baseline,learned_ambient,0.0,,
0.2,0.9799999594688416,0.2492875858229034,0.2398225412649227,hyperbolic_paraboloid,baseline,learned_ambient,0.0,,
0.5,0.9149999618530273,0.3931570000987235,0.2767895185302948,hyperbolic_paraboloid,baseline,learned_ambient,0.0,,
1.0,0.8050000071525574,0.6875598030801146,0.369162945057562,hyperbolic_paraboloid,baseline,learned_ambient,0.0,1.2762718031005702,0.08856821805238724
2.0,0.5249999761581421,,,hyperbolic_paraboloid,baseline,learned_ambient,0.0,3.7302702258667235,0.2204999476671219
3.0,0.32999998331069946,,,hyperbolic_paraboloid,baseline,learned_ambient,0.0,7.365373099767328,0.2591671943664551
4.0,0.22499999403953552,,,hyperbolic_paraboloid,baseline,learned_ambient,0.0,4794.888647592715,0.3148592710494995
5.0,0.1599999964237213,,,hyperbolic_paraboloid,baseline,learned_ambient,0.0,8.906252091155377,0.34694746136665344
0.1,1.0,0.19115493774414063,0.2553478420973723,hyperbolic_paraboloid,T,learned_latent,0.0,,
0.2,0.9799999594688416,0.31280961328623247,0.30093274056453084,hyperbolic_paraboloid,T,learned_latent,0.0,,
0.5,0.9149999618530273,0.3770866602496371,0.26547571354060906,hyperbolic_paraboloid,T,learned_latent,0.0,,
1.0,0.8050000071525574,0.6047312102702834,0.3246908175136427,hyperbolic_paraboloid,T,learned_latent,0.0,1.3345606880438414,0.1454225778579712
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T,learned_latent,0.0,1.324954383075883,0.18418626487255096
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T,learned_latent,0.0,1.1735592003313415,0.18871675431728363
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T,learned_latent,0.0,1.363600866888237,0.12151239812374115
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T,learned_latent,0.0,0.795699837178178,0.1448657363653183
0.1,1.0,0.1192717456817627,0.15932511732335952,hyperbolic_paraboloid,T,learned_ambient,0.0,,
0.2,0.9799999594688416,0.22335256849016463,0.21487223439763312,hyperbolic_paraboloid,T,learned_ambient,0.0,,
0.5,0.9149999618530273,0.38002472757641736,0.2675441651784659,hyperbolic_paraboloid,T,learned_ambient,0.0,,
1.0,0.8050000071525574,0.6539155000485248,0.35109872731837644,hyperbolic_paraboloid,T,learned_ambient,0.0,1.1177071385608033,0.0820733830332756
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T,learned_ambient,0.0,3.495487394270385,0.19816520810127258
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T,learned_ambient,0.0,5.439715476047789,0.23530927300453186
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T,learned_ambient,0.0,11.974771735091677,0.32988882064819336
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T,learned_ambient,0.0,9.3353690833744,0.4035521149635315
0.1,1.0,0.18774595260620117,0.2507940648892733,hyperbolic_paraboloid,K,learned_latent,0.0,,
0.2,0.9799999594688416,0.30306921199876435,0.29156216648644484,hyperbolic_paraboloid,K,learned_latent,0.0,,
0.5,0.9149999618530273,0.3732948928582864,0.2628062418782266,hyperbolic_paraboloid,K,learned_latent,0.0,,
1.0,0.8050000071525574,0.5863122880829047,0.31480137440045,hyperbolic_paraboloid,K,learned_latent,0.0,1.3178657895864023,0.14201851189136505
2.0,0.5249999761581421,,,hyperbolic_paraboloid,K,learned_latent,0.0,1.288319320122263,0.17623402178287506
3.0,0.32999998331069946,,,hyperbolic_paraboloid,K,learned_latent,0.0,1.1554941748274952,0.18505890667438507
4.0,0.22499999403953552,,,hyperbolic_paraboloid,K,learned_latent,0.0,1.3485185435878353,0.1230202242732048
5.0,0.1599999964237213,,,hyperbolic_paraboloid,K,learned_latent,0.0,0.7692929872671426,0.14019370079040527
0.1,1.0,0.11385929107666015,0.15209507335916542,hyperbolic_paraboloid,K,learned_ambient,0.0,,
0.2,0.9799999594688416,0.22275574353276467,0.21429806991406486,hyperbolic_paraboloid,K,learned_ambient,0.0,,
0.5,0.9149999618530273,0.3982306308433658,0.28036144478534664,hyperbolic_paraboloid,K,learned_ambient,0.0,,
1.0,0.8050000071525574,0.6826604523273728,0.3665323975115162,hyperbolic_paraboloid,K,learned_ambient,0.0,2.311052680102837,0.08652296662330627
2.0,0.5249999761581421,,,hyperbolic_paraboloid,K,learned_ambient,0.0,6.417955256143093,0.22946050763130188
3.0,0.32999998331069946,,,hyperbolic_paraboloid,K,learned_ambient,0.0,9.377605011043935,0.2895738482475281
4.0,0.22499999403953552,,,hyperbolic_paraboloid,K,learned_ambient,0.0,15.88853421657184,0.3770124316215515
5.0,0.1599999964237213,,,hyperbolic_paraboloid,K,learned_ambient,0.0,0.0,
0.1,1.0,0.1864958381652832,0.2491241419009881,hyperbolic_paraboloid,T+K,learned_latent,0.0,,
0.2,0.9799999594688416,0.3001747715229891,0.2887776232122619,hyperbolic_paraboloid,T+K,learned_latent,0.0,,
0.5,0.9149999618530273,0.3754848626141991,0.2643480195247718,hyperbolic_paraboloid,T+K,learned_latent,0.0,,
1.0,0.8050000071525574,0.5821997127177553,0.3125932603909216,hyperbolic_paraboloid,T+K,learned_latent,0.0,1.3256746004582225,0.14280828833580017
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+K,learned_latent,0.0,1.3055308515152815,0.18242517113685608
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+K,learned_latent,0.0,1.1772211988449635,0.19202028214931488
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+K,learned_latent,0.0,1.3430033270048884,0.1205936074256897
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+K,learned_latent,0.0,0.7934031924908794,0.14649862051010132
0.1,1.0,0.11479299545288085,0.15334233069103698,hyperbolic_paraboloid,T+K,learned_ambient,0.0,,
0.2,0.9799999594688416,0.22085641354930644,0.21247085440379387,hyperbolic_paraboloid,T+K,learned_ambient,0.0,,
0.5,0.9149999618530273,0.3866942358798668,0.2722396176101459,hyperbolic_paraboloid,T+K,learned_ambient,0.0,,
1.0,0.8050000071525574,0.6699922928898971,0.35973064001282723,hyperbolic_paraboloid,T+K,learned_ambient,0.0,1.941462557494929,0.07869360595941544
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+K,learned_ambient,0.0,4.7015664631154905,0.22339093685150146
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+K,learned_ambient,0.0,9.14602556077526,0.2754436433315277
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+K,learned_ambient,0.0,22.757640156839106,0.37004825472831726
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+K,learned_ambient,0.0,29.739523731387425,0.44043076038360596
0.1,1.0,0.12679700851440429,0.1693774845193489,hyperbolic_paraboloid,T+F,learned_latent,0.0,,
0.2,0.9799999594688416,0.22078358397191886,0.21240079004711648,hyperbolic_paraboloid,T+F,learned_latent,0.0,,
0.5,0.9149999618530273,0.25858035895342385,0.1820451703470544,hyperbolic_paraboloid,T+F,learned_latent,0.0,,
1.0,0.8050000071525574,0.4429302334045031,0.23781702869501095,hyperbolic_paraboloid,T+F,learned_latent,0.0,1.1566933633199907,0.09709678590297699
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+F,learned_latent,0.0,1.1147577773658044,0.13408100605010986
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+F,learned_latent,0.0,0.9798270971714309,0.1399528533220291
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+F,learned_latent,0.0,1.1900417424197234,0.08813171833753586
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+F,learned_latent,0.0,0.626117829281218,0.09426357597112656
0.1,1.0,0.10137258529663086,0.13541513082949358,hyperbolic_paraboloid,T+F,learned_ambient,0.0,,
0.2,0.9799999594688416,0.17719200679234096,0.1704643142196391,hyperbolic_paraboloid,T+F,learned_ambient,0.0,,
0.5,0.9149999618530273,0.26879297058438995,0.18923503051884882,hyperbolic_paraboloid,T+F,learned_ambient,0.0,,
1.0,0.8050000071525574,0.4373345226974961,0.23481259324803624,hyperbolic_paraboloid,T+F,learned_ambient,0.0,1.145603320468976,0.06250762939453125
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+F,learned_ambient,0.0,3.1617435408698817,0.21365666389465332
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+F,learned_ambient,0.0,7.581313294839969,0.19555649161338806
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+F,learned_ambient,0.0,9.627335593483723,0.2789596915245056
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+F,learned_ambient,0.0,17.801247960506963,0.30198803544044495
0.1,1.0,0.12939571380615233,0.17284887686906195,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,,
0.2,0.9799999594688416,0.2286117514785455,0.21993173475376707,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,,
0.5,0.9149999618530273,0.2871392672179175,0.2021511495520415,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,,
1.0,0.8050000071525574,0.467307570558157,0.25090564954804734,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,1.2085580012623673,0.09890980273485184
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,1.0885298827578216,0.1230715811252594
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,0.978772044257087,0.1372656673192978
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,1.2555061626570196,0.08728496730327606
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.0,0.5743418349967531,0.08953872323036194
0.1,1.0,0.09603132247924805,0.1282801860010258,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,,
0.2,0.9799999594688416,0.18255673622598453,0.17562535359401507,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,,
0.5,0.9149999618530273,0.3059426396270919,0.2153890580582472,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,,
1.0,0.8050000071525574,0.5703445339795226,0.30622800652124504,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,1.665734859987587,0.075344979763031
2.0,0.5249999761581421,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,3.735436740857448,0.2270447462797165
3.0,0.32999998331069946,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,5.749644669262368,0.275738000869751
4.0,0.22499999403953552,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,9.8422055976789,0.3370836675167084
5.0,0.1599999964237213,,,hyperbolic_paraboloid,T+F+K,learned_ambient,0.0,11.68965046426524,0.4017738997936249
0.1,0.9799999594688416,0.7095431892239318,0.5576046695967564,hyperbolic_paraboloid,baseline,learned_latent,0.2,,
0.2,0.9449999928474426,0.8385922063595403,0.5158867568630237,hyperbolic_paraboloid,baseline,learned_latent,0.2,,
0.5,0.7400000095367432,0.6822315937763935,0.35010368774803613,hyperbolic_paraboloid,baseline,learned_latent,0.2,,
1.0,0.5649999976158142,0.7714192888378042,0.3186974268107287,hyperbolic_paraboloid,baseline,learned_latent,0.2,1.5342950064729157,0.17311687767505646
2.0,0.3449999988079071,,,hyperbolic_paraboloid,baseline,learned_latent,0.2,1.582632801532892,0.19670280814170837
3.0,0.19999998807907104,,,hyperbolic_paraboloid,baseline,learned_latent,0.2,1.8837785664172562,0.21835482120513916
4.0,0.10499999672174454,,,hyperbolic_paraboloid,baseline,learned_latent,0.2,0.5049472107697075,0.11102789640426636
5.0,0.08500000089406967,,,hyperbolic_paraboloid,baseline,learned_latent,0.2,1.3616710333661215,0.22694838047027588
0.1,0.9799999594688416,0.3540885302485252,0.27826553889296435,hyperbolic_paraboloid,baseline,learned_ambient,0.2,,
0.2,0.9449999928474426,0.5132026066855778,0.31571296080369377,hyperbolic_paraboloid,baseline,learned_ambient,0.2,,
0.5,0.7400000095367432,0.6346076243632549,0.32566429287268783,hyperbolic_paraboloid,baseline,learned_ambient,0.2,,
1.0,0.5649999976158142,,,hyperbolic_paraboloid,baseline,learned_ambient,0.2,0.0,
2.0,0.3449999988079071,,,hyperbolic_paraboloid,baseline,learned_ambient,0.2,390187.74978433526,0.23033501207828522
3.0,0.19999998807907104,,,hyperbolic_paraboloid,baseline,learned_ambient,0.2,6.170767082704697,0.34568968415260315
4.0,0.10499999672174454,,,hyperbolic_paraboloid,baseline,learned_ambient,0.2,7.763430195740721,0.40570148825645447
