surface,config,seed,distance,reconstruction,tangent,curvature
quartic_dome,T+F,3042,0.2,0.015620001,0.57309985,3.429768
quartic_dome,T+F,3042,0.3,0.06675386,0.807501,1.7490232
quartic_dome,T+F,3042,0.4,0.23779395,0.9057244,0.90053505
quartic_dome,T+F,3042,0.5,0.68224907,0.9335004,0.64847785
quartic_dome,T+F+K,3042,0.0,0.003919686,0.03280455,0.46607003
quartic_dome,T+F+K,3042,0.1,0.0064216573,0.23850787,3.845578
quartic_dome,T+F+K,3042,0.2,0.014443581,0.52922875,3.112605
quartic_dome,T+F+K,3042,0.3,0.06089064,0.7505083,1.6407671
quartic_dome,T+F+K,3042,0.4,0.21835327,0.84578854,0.8609539
quartic_dome,T+F+K,3042,0.5,0.6518685,0.8777943,0.6391612
quartic_dome,baseline,4042,0.0,0.021509476,0.09050126,0.8534765
quartic_dome,baseline,4042,0.1,0.0618112,0.4593977,4.776002
quartic_dome,baseline,4042,0.2,0.092056565,0.77958965,3.9936652
quartic_dome,baseline,4042,0.3,0.1601112,0.94773644,1.7066922
quartic_dome,baseline,4042,0.4,0.32983425,0.9545887,0.8489752
quartic_dome,baseline,4042,0.5,0.732363,0.91361666,0.529513
quartic_dome,T,4042,0.0,0.01973328,0.035889417,0.67172503
quartic_dome,T,4042,0.1,0.09132406,0.3844779,4.4506893
quartic_dome,T,4042,0.2,0.1379379,0.7230507,3.872069
quartic_dome,T,4042,0.3,0.22917055,0.9068627,1.7542765
quartic_dome,T,4042,0.4,0.4099522,0.948402,0.9281868
quartic_dome,T,4042,0.5,0.8764266,0.9301705,0.6239068
quartic_dome,K,4042,0.0,0.036652587,0.158034,0.76023006
quartic_dome,K,4042,0.1,0.090530194,0.32959825,4.055247
quartic_dome,K,4042,0.2,0.1065903,0.6203385,3.58146
quartic_dome,K,4042,0.3,0.14800173,0.861572,1.6611522
quartic_dome,K,4042,0.4,0.26809242,0.9409054,0.8856664
quartic_dome,K,4042,0.5,0.5987111,0.95012426,0.5840717
quartic_dome,T+K,4042,0.0,0.018455284,0.034017153,0.58220106
quartic_dome,T+K,4042,0.1,0.08703158,0.37406912,3.8592138
quartic_dome,T+K,4042,0.2,0.13068259,0.7076788,3.5932724
quartic_dome,T+K,4042,0.3,0.2151558,0.8940057,1.8276031
quartic_dome,T+K,4042,0.4,0.38495588,0.93898654,1.0602949
quartic_dome,T+K,4042,0.5,0.83169687,0.9292366,0.86586565
quartic_dome,T+F,4042,0.0,0.01733859,0.040077314,0.62214273
quartic_dome,T+F,4042,0.1,0.03186173,0.38365924,4.2858925
quartic_dome,T+F,4042,0.2,0.06376794,0.69965875,3.8118172
quartic_dome,T+F,4042,0.3,0.15484421,0.87977266,1.718667
quartic_dome,T+F,4042,0.4,0.38181466,0.92967635,0.9235916
quartic_dome,T+F,4042,0.5,0.9795479,0.91776407,0.6215186
quartic_dome,T+F+K,4042,0.0,0.014308396,0.03405883,0.5290232
quartic_dome,T+F+K,4042,0.1,0.024153413,0.33371103,3.7474508
quartic_dome,T+F+K,4042,0.2,0.0489703,0.61562705,3.4016006
quartic_dome,T+F+K,4042,0.3,0.12559481,0.7976315,1.6048301
quartic_dome,T+F+K,4042,0.4,0.32881936,0.8659372,0.89709735
quartic_dome,T+F+K,4042,0.5,0.90122133,0.88092655,0.6257615
quartic_dome,baseline,5042,0.0,0.2363422,0.3128612,0.9902263
quartic_dome,baseline,5042,0.1,0.48029253,0.4671465,5.5699754
quartic_dome,baseline,5042,0.2,0.49840686,0.687243,4.1129694
quartic_dome,baseline,5042,0.3,0.5459375,0.8060727,1.7161627
quartic_dome,baseline,5042,0.4,0.5962258,0.8417973,0.7985969
quartic_dome,baseline,5042,0.5,0.9147562,0.84217983,0.6215655
quartic_dome,T,5042,0.0,0.07690305,0.038781967,0.7291471
quartic_dome,T,5042,0.1,0.19409235,0.34842074,4.426935
quartic_dome,T,5042,0.2,0.24304168,0.647596,3.4666047
quartic_dome,T,5042,0.3,0.31023768,0.8417238,1.593808
quartic_dome,T,5042,0.4,0.4428794,0.90257716,0.9346213
quartic_dome,T,5042,0.5,0.89927983,0.89815986,0.80343634
quartic_dome,K,5042,0.0,0.26516628,0.39799517,0.9865171
quartic_dome,K,5042,0.1,0.5537758,0.5903411,5.1383643
quartic_dome,K,5042,0.2,0.569533,0.7341591,3.9149415
quartic_dome,K,5042,0.3,0.6417322,0.79985154,1.6914333
quartic_dome,K,5042,0.4,0.7186689,0.81165797,0.9016169
quartic_dome,K,5042,0.5,1.0453588,0.78692746,0.8083104
quartic_dome,T+K,5042,0.0,0.05073928,0.038650215,0.6912283
