surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
quartic_dome,T,2042,3.2992588372012093e-06,0.0001735193218337372,4.893719051324297e-06,1.000752568244934,0.04384353584351443,0.08128478172937205,9.50062084197998,8.777570724487305,3.338029146194458,2.466219425201416,1.2060668468475342,0.9688190817832947,9.15307331085205,9.083983421325684,2.8618037700653076,2.1916685104370117,1.3642793893814087,0.9988977313041687,0.22234851126782343,68.0750739569666,52.9386826081881,0.029177986085414886,0.8832424283027649,0.08475496619939804,0.032002635300159454,0.894919216632843,0.0701659694314003,0.034914836287498474,0.008
quartic_dome,T+F,2042,5.784525828031209e-08,0.00023465709818992764,1.0280672540829983e-05,1.1159875392913818,0.03843456164037985,0.050866295127178024,9.50062084197998,8.777570724487305,3.338029146194458,2.466219425201416,1.2060668468475342,0.9688190817832947,9.310749053955078,9.36677074432373,2.9493675231933594,2.465378522872925,1.2744346857070923,1.0120525360107422,0.040168866820648505,68.0750739569666,70.8095725365498,0.005160100758075714,0.8832424283027649,0.08475496619939804,0.032002635300159454,0.8813755512237549,0.0840417817234993,0.034582674503326416,0.01
quartic_dome,baseline,3042,4.057959317420186e-06,0.0042018406093120575,0.0002397140779066831,1.1353622674942017,0.02889961888316091,0.16164320799852563,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,9.330609321594238,9.456830024719238,2.3889999389648438,1.7399330139160156,1.5038046836853027,1.1066373586654663,0.3518176194673054,63.68921803247403,41.28222895855484,0.06442111730575562,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9160640835762024,0.04732367396354675,0.03661226108670235,0.0065
quartic_dome,T,3042,2.1544389958514576e-06,0.00014734260912518948,6.4681107687647454e-06,0.9731214046478271,0.03349989622014606,0.1376992593297523,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,9.161121368408203,9.059922218322754,2.3386552333831787,1.8289333581924438,1.4371355772018433,1.0609391927719116,0.266522274990175,63.68921803247403,46.714622750113776,0.04487190023064613,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9012409448623657,0.05709828436374664,0.041660793125629425,0.016
quartic_dome,T+F,3042,8.734338569576555e-08,0.00010279204434482381,5.1367387641221285e-06,1.1269214153289795,0.04714796254093406,0.13894930486027326,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,9.282838821411133,9.460332870483398,2.8943939208984375,1.8402241468429565,1.5844964981079102,1.0969475507736206,0.3818834477037293,63.68921803247403,39.36735986867832,0.07098805159330368,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9247404932975769,0.04443759471178055,0.030821923166513443,0.008
quartic_dome,baseline,4042,3.345934436021542e-06,0.003524750703945756,0.0002873596386052668,1.0702217817306519,0.03980583556132135,0.05315955850886026,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.672507286071777,9.188414573669434,3.1420371532440186,2.7072505950927734,1.3240039348602295,0.917901873588562,0.20656822764956637,64.06001527205908,77.29277909001247,0.008169092237949371,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8908547163009644,0.08138000965118408,0.027765244245529175,0.009
quartic_dome,T,4042,1.7182053191142834e-06,9.218871127814054e-05,3.765002929867478e-06,1.0001498460769653,0.05285602863667313,0.09599739466321518,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,8.947714805603027,9.19831657409668,3.0014023780822754,2.1770873069763184,1.4344176054000854,1.0415520668029785,0.009550844552861364,64.06001527205908,64.67184251997644,0.041416000574827194,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8710089325904846,0.08655569702386856,0.04243534430861473,0.009
quartic_dome,T+F,4042,1.0055537751957838e-07,0.00021353625925257802,1.538286596769467e-05,1.3412011861801147,0.057927943773835526,0.05622368784279816,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.759968757629395,9.12370491027832,3.555738687515259,2.6059045791625977,1.165654182434082,0.918496310710907,0.11993875347741624,64.06001527205908,71.74329365153409,0.011343710124492645,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8967152833938599,0.07796899974346161,0.025315701961517334,0.018
quartic_dome,baseline,5042,3.3895303204189986e-06,0.00524247856810689,0.0002498712856322527,1.028312087059021,0.034845588532939294,0.06744785226237891,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.45460319519043,9.425880432128906,2.90342116355896,2.2074673175811768,1.3633095026016235,1.045693039894104,0.19041565252791529,68.17078469086744,55.190000240615895,0.026718519628047943,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.8910824656486511,0.0734463706612587,0.035471174865961075,0.0035
quartic_dome,T,5042,1.670115207988684e-06,0.00013976905029267073,5.945030352449976e-06,0.945785641670227,0.0386243115397703,0.042282725794464425,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.883650779724121,9.470953941345215,3.2346014976501465,2.208372116088867,1.2353427410125732,0.9588888883590698,0.06170265931816996,68.17078469086744,63.964465987634526,0.05951951444149017,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.9104740619659424,0.06265760958194733,0.026868315413594246,0.017
