surface,D,dynamics,condition,seed,recon,tangent,E_mu,E_Sigma,sigma_min_p5,sigma_min_median,stage2_loss,stage3_loss
quartic_dome,11,mb,C,5042,0.0020415188575332813,0.3966108560562134,1.7320234775543213,0.13893884420394897,14.761070251464844,14.805959701538086,0.7334744376795632,0.0013060251117816993
quartic_dome,11,mb,T+F,5042,1.106078570956015e-07,5.7384510000701994e-05,0.00023555041116196662,1.1932207598874811e-05,1.149855375289917,1.236221432685852,0.0002336295770614275,3.901887371934468e-07
quartic_dome,11,mb,ATLAS,6042,0.000861906615847891,0.01903293840587139,0.7021420001983643,0.0005425082053989172,,,,
quartic_dome,11,mb,baseline,6042,2.521032993999225e-06,0.001671047299169004,0.003302424680441618,0.00022765010362491012,1.1335899829864502,1.1923717260360718,0.0004120882575599743,6.0234947990725885e-06
quartic_dome,11,mb,T,6042,2.0770636514167893e-06,3.205086977686733e-05,0.00015989951498340815,4.453961992112454e-06,1.0547175407409668,1.1121951341629028,0.00028036653488275727,3.341785860097194e-07
quartic_dome,11,mb,F,6042,2.5812510020014916e-05,0.011305538937449455,0.03042474575340748,0.0018009550403803587,1.3951128721237183,1.4672622680664062,0.0004372744421873774,5.494662192566986e-05
quartic_dome,11,mb,C,6042,0.002131360667673024,0.397857129573822,1.6940163373947144,0.13644170761108398,13.10437297821045,13.192422866821289,0.6446744799613953,0.0012924155619527613
quartic_dome,11,mb,T+F,6042,7.604655200504401e-08,6.421966827474535e-05,0.00023932165640871972,9.033050446305424e-06,1.257245659828186,1.3329061269760132,0.007106521266645619,2.4237309454682485e-07
quartic_dome,11,mb,ATLAS,7042,0.0003718191503801129,0.009166544303297997,0.9686444997787476,0.0005916130030527711,,,,
quartic_dome,11,mb,baseline,7042,2.6459345628443938e-06,0.0011331677669659257,0.002383530605584383,0.00014350892161019146,1.074934959411621,1.1326311826705933,0.0005059114940065358,4.147549751516115e-06
quartic_dome,11,mb,T,7042,1.509121747486378e-06,1.8066115444526076e-05,9.278260404244065e-05,2.785753849821049e-06,0.9826157689094543,1.0559908151626587,0.0007619255089334079,1.941121671019833e-07
quartic_dome,11,mb,F,7042,3.1533553159203045e-05,0.011824407614767551,0.022798877209424973,0.001630349550396204,1.3697946071624756,1.424939513206482,0.0004457947299150484,5.60840692612276e-05
quartic_dome,11,mb,C,7042,0.0024029272185130553,0.39132726192474365,1.5052857398986816,0.1206621527671814,14.01443862915039,14.065055847167969,0.8436234252793449,0.0012705507022993906
quartic_dome,11,mb,T+F,7042,4.574413672096191e-08,2.9562843337771483e-05,0.00014362645742949098,5.672458883054787e-06,1.2074995040893555,1.27967369556427,0.0014411016766514098,2.664994391515003e-07
quartic_dome,11,mb,ATLAS,8042,0.0008506838401610202,0.022017814218997955,0.5060208439826965,0.0005269336979836226,,,,
quartic_dome,11,mb,baseline,8042,5.014659440017898e-06,0.004186305683106184,0.005017949268221855,0.0007539526559412479,1.1130419969558716,1.1899493932724,0.00022359417614227693,1.0098485030799306e-05
quartic_dome,11,mb,T,8042,8.194961496470072e-07,2.4835451768012717e-05,0.00013578584184870124,4.823749350180151e-06,0.9631170630455017,1.0172300338745117,0.00019924099615309387,5.173275456270079e-07
quartic_dome,11,mb,F,8042,3.1426900849592954e-05,0.013426746241748333,0.02402341552078724,0.001953194383531809,1.3279093503952026,1.3970649242401123,0.0006332371600105294,5.7260679958354945e-05
quartic_dome,11,mb,C,8042,0.001957165246660059,0.39036354422569275,1.3672901391983032,0.13941916823387146,13.141206741333008,13.385421752929688,0.4396018407174519,0.0012036555978868688
quartic_dome,11,mb,T+F,8042,5.0774696608806895e-08,4.9786936870077625e-05,0.0001205869994009845,8.11666359368246e-06,1.1892138719558716,1.2776130437850952,0.00026615289243636653,8.668806279794288e-07
quartic_dome,11,mb,ATLAS,9042,0.0004084487868980928,0.010200195014476776,0.7229985594749451,0.00039934253436513245,,,,
quartic_dome,11,mb,baseline,9042,2.9446038586849515e-06,0.0016155027551576495,0.003125967225059867,0.0002307890827069059,1.0417399406433105,1.1011992692947388,0.00040884234061065527,5.120014390870763e-06
quartic_dome,11,mb,T,9042,1.7951563429299064e-06,3.223217936465517e-05,0.00014225122868083417,5.749457159254234e-06,1.013750433921814,1.080585241317749,0.00046170014372494606,1.7335759951363018e-07
quartic_dome,11,mb,F,9042,3.078594719144431e-05,0.012608226388692856,0.019135387614369392,0.002018663799390197,1.4375169277191162,1.5247437953948975,0.000704886537278071,5.804353453900798e-05
quartic_dome,11,mb,C,9042,0.00225668688389388,0.37525415420532227,1.6399039030075073,0.13947749137878418,14.530415534973145,14.570562362670898,0.7357283192021506,0.0012137229038801575
quartic_dome,11,mb,T+F,9042,1.4031450684177055e-07,8.94607583177276e-05,0.00025858593289740384,1.6646215954096988e-05,1.19163179397583,1.3066984415054321,0.0004591896223636078,2.9365576738525435e-07
