surface,penalty,epochs,time_sec,reconstruction_mean,reconstruction_std,tangent_mean,tangent_std,encoder contr_mean,encoder contr_std,decoder contr_mean,decoder contr_std,diffeo_mean,diffeo_std,curvature_mean,curvature_std,hessian_mean,hessian_std,weight_tangent_bundle,weight_contractive,weight_normal_decoder_jacobian,weight_decoder_contraction,weight_diffeo,weight_curvature
paraboloid,baseline,500,8.65093994140625,0.0111615285277366,0.0214222110807895,0.0137539012357592,0.0160965155810117,1.16321063041687,0.3330523073673248,4.248672962188721,0.6715342998504639,0.1425500661134719,0.1933437436819076,0.4251541495323181,0.678600013256073,3.979897975921631,3.895687341690064,0.0,0.0,0.0,0.0,0.0,0.0
paraboloid,T,500,12.308233737945557,0.0135961845517158,0.0196561459451913,0.0042548836208879,0.0057779559865593,1.1566816568374634,0.3830315768718719,4.510966777801514,0.8066083192825317,0.1609421521425247,0.2186418622732162,0.0549892522394657,0.0977853909134864,2.443591356277466,1.947299838066101,1.0,0.0,0.0,0.0,0.0,0.0
paraboloid,C,500,11.043428897857666,0.0094467541202902,0.0177694410085678,0.0165512263774871,0.0154503565281629,1.0485554933547974,0.2717831432819366,4.41214656829834,0.6361730694770813,0.12075986713171,0.1734680831432342,0.3880434930324554,0.6046739816665649,4.329774856567383,4.228825092315674,0.0,0.01,0.0,0.0,0.0,0.0
paraboloid,T+C,500,17.035062551498413,0.0103838816285133,0.0160767249763011,0.0026493514887988,0.0040941187180578,1.045562982559204,0.3098026514053345,4.856603145599365,0.8718412518501282,0.1305994242429733,0.1857634782791137,0.0447608493268489,0.0808382555842399,2.7594356536865234,1.9638489484786987,1.0,0.01,0.0,0.0,0.0,0.0
paraboloid,N,500,11.38625454902649,0.0105991987511515,0.0206921510398387,0.012106810696423,0.0153092155233025,1.166320562362671,0.3377442061901092,4.246662616729736,0.6485266089439392,0.1416854411363601,0.194176360964775,0.3611162900924682,0.6189914345741272,3.799199342727661,3.650448083877564,0.0,0.0,0.01,0.0,0.0,0.0
paraboloid,T+N,500,11.450538873672484,0.0135142458602786,0.019780108705163,0.0042371735908091,0.0057745981030166,1.158882975578308,0.3862109184265136,4.488540649414063,0.8024412989616394,0.1626306921243667,0.2206538617610931,0.0566023923456668,0.1068167090415954,2.4344167709350586,1.940783143043518,1.0,0.0,0.01,0.0,0.0,0.0
paraboloid,C+N,500,13.806360960006714,0.0088680246844887,0.0164201818406581,0.0138888070359826,0.0152037879452109,1.0427141189575195,0.2754755318164825,4.444297790527344,0.6111729145050049,0.114826813340187,0.1726323813199997,0.2879543006420135,0.5171840190887451,4.096662998199463,3.867130994796753,0.0,0.01,0.01,0.0,0.0,0.0
paraboloid,T+C+N,500,15.338189363479614,0.011059102602303,0.0155567592009902,0.0030030687339603,0.004419204313308,1.0530418157577517,0.316497266292572,4.825256824493408,0.8695076704025269,0.1347986906766891,0.1901444643735885,0.0498424097895622,0.101295456290245,2.75027084350586,1.9682211875915527,1.0,0.01,0.01,0.0,0.0,0.0
paraboloid,D,500,9.974951267242432,0.0233887936919927,0.039502240717411,0.0223802272230386,0.0280714314430952,1.326791763305664,0.5744126439094543,2.923687696456909,0.4609528183937073,0.3207299709320068,0.3486795723438263,0.2639552652835846,0.3848479688167572,4.159060001373291,3.685479402542114,0.0,0.0,0.0,0.01,0.0,0.0
paraboloid,T+D,500,11.728828191757202,0.0203810632228851,0.0354457236826419,0.0024768270086497,0.0039524906314909,1.3328300714492798,0.5915634632110596,3.0510804653167725,0.4881251156330108,0.3051693439483642,0.344723492860794,0.3562498390674591,0.9602538347244264,3.038522720336914,2.6900501251220703,1.0,0.0,0.0,0.01,0.0,0.0
paraboloid,C+D,500,15.292630434036257,0.0204230789095163,0.0343165323138237,0.0212581362575292,0.0237353574484586,1.2152646780014038,0.5073306560516357,3.0105106830596924,0.4568603932857513,0.2942209243774414,0.3256740868091583,0.2325013875961303,0.3911642134189605,4.291755199432373,4.012381076812744,0.0,0.01,0.0,0.01,0.0,0.0
paraboloid,T+C+D,500,15.28276252746582,0.0182049088180065,0.0316445715725421,0.0025479744654148,0.0037746941670775,1.253067135810852,0.530792236328125,3.1764159202575684,0.5210994482040405,0.2803419232368469,0.3232647776603699,0.3817557394504547,1.1044790744781494,3.0909225940704346,2.7335872650146484,1.0,0.01,0.0,0.01,0.0,0.0
paraboloid,N+D,500,10.638190984725952,0.0233464110642671,0.0398233644664287,0.0201008189469575,0.0251645520329475,1.3317078351974487,0.5782843232154846,2.9086503982543945,0.4447977244853973,0.3216911256313324,0.3503642082214355,0.2455930709838867,0.3789530396461487,4.1495771408081055,3.645761728286743,0.0,0.0,0.01,0.01,0.0,0.0
paraboloid,T+N+D,500,12.17382025718689,0.0204171948134899,0.0355428121984005,0.0024775255005806,0.0039606615900993,1.333665370941162,0.5924435257911682,3.0478675365448,0.4869157671928406,0.3056089878082275,0.3451295495033264,0.3588261902332306,0.9686650633811952,3.040034294128418,2.6852314472198486,1.0,0.0,0.01,0.01,0.0,0.0
paraboloid,C+N+D,500,14.128659725189207,0.0202968008816242,0.0347476862370967,0.0185194704681634,0.020222533494234,1.2199788093566897,0.5115468502044678,2.998901605606079,0.4453757703304291,0.2941950857639313,0.3269632458686828,0.2353297621011734,0.4445247650146484,4.258982658386231,3.936502456665039,0.0,0.01,0.01,0.01,0.0,0.0
