N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,hyperbolic_paraboloid,baseline,2042,0.0014805225655436516,0.01752317324280739,0.005963057279586792,0.0012869875539432871,True,0.08807045221328735,0.12114130705595016,0.525565505027771,1.0077145099639893,0.8626484870910645,0.8612302813613624,1.5429203093998016,1.7800859723772322,0.9824894067167327,0.408059917634555,0.6557239320127694,0.9342932440335424,0.8897246932824197,0.26360881328582764,0.26600000262260437,0.04800000041723251
20,11,4,hyperbolic_paraboloid,K,2042,0.002121720463037491,0.018842658028006554,0.006356143392622471,0.0012869875539432871,True,0.05278706178069115,0.04825484752655029,0.5259060859680176,1.0117262601852417,0.8498146533966064,0.8634893183122602,1.558805919828869,1.7506931849888392,0.9665873647814417,0.4140833190424126,0.672895977911956,0.9724144177111984,0.9831407481490572,0.25573471188545227,0.26600000262260437,0.04800000041723251
20,11,4,hyperbolic_paraboloid,K+S,2042,0.002121720463037491,0.018842658028006554,0.006356143392622471,0.0012869875539432871,True,0.05278706178069115,0.04825484752655029,0.5259060859680176,1.0117262601852417,0.8498146533966064,0.8634893183122602,1.558805919828869,1.7506931849888392,0.9665873647814417,0.4140833190424126,0.672895977911956,0.9724144177111984,0.9831407481490572,0.25573471188545227,0.26600000262260437,0.04800000041723251
20,11,4,hyperbolic_paraboloid,baseline,3042,0.0033463735599070787,0.07420337200164795,0.04611345753073692,0.002051678570834073,True,0.15401282906532288,0.12992873787879944,0.5409784317016602,0.9464623928070068,0.7973063588142395,0.9681611663750693,1.6191315152751866,1.881294474882238,1.2169978048193555,0.47097125083250213,0.5592186781136765,0.9143140548275374,1.2490477577925685,0.25146910548210144,0.2720000147819519,0.05000000074505806
20,11,4,hyperbolic_paraboloid,K,3042,0.010878317058086395,0.08731711655855179,0.012898318469524384,0.002051678570834073,True,0.05807735025882721,0.13116604089736938,0.6442654728889465,1.102245569229126,0.8683150410652161,1.1275299139932096,1.7949663987800257,1.8588954701143152,1.076429450881207,0.5246218962915824,0.8341090535720873,0.8793002462179608,0.8023607112945228,0.27869269251823425,0.2720000147819519,0.05000000074505806
20,11,4,hyperbolic_paraboloid,K+S,3042,0.010878317058086395,0.08731711655855179,0.012898318469524384,0.002051678570834073,True,0.05807735025882721,0.13116604089736938,0.6442654728889465,1.102245569229126,0.8683150410652161,1.1275299139932096,1.7949663987800257,1.8588954701143152,1.076429450881207,0.5246218962915824,0.8341090535720873,0.8793002462179608,0.8023607112945228,0.27869269251823425,0.2720000147819519,0.05000000074505806
20,11,4,hyperbolic_paraboloid,baseline,4042,0.003951819147914648,0.025980273261666298,0.008143851533532143,0.0006706473756242882,True,0.13231715559959412,0.1386410892009735,0.7530345320701599,1.2290538549423218,1.4947885274887085,1.2667988344800705,1.9296604503284802,2.0736170559064715,1.2593785266649948,0.5049323620808448,0.7987030145076845,0.9764794210362385,1.8713536325594269,0.25474151968955994,0.28200000524520874,0.06000000238418579
20,11,4,hyperbolic_paraboloid,K,4042,0.015887923538684845,0.028039120137691498,0.009178499691188335,0.0006706473756242882,True,0.12190860509872437,0.6032243967056274,0.7596752643585205,1.2135530710220337,1.476885199546814,1.2845660228274132,1.922256122935902,2.0581050358765514,1.2579128621413354,0.5082568050750055,0.7969466474677868,0.9491224742616845,1.8687728971866837,0.24859246611595154,0.28200000524520874,0.06000000238418579
20,11,4,hyperbolic_paraboloid,K+S,4042,0.015887923538684845,0.028039120137691498,0.009178499691188335,0.0006706473756242882,True,0.12190860509872437,0.6032243967056274,0.7596752643585205,1.2135530710220337,1.476885199546814,1.2845660228274132,1.922256122935902,2.0581050358765514,1.2579128621413354,0.5082568050750055,0.7969466474677868,0.9491224742616845,1.8687728971866837,0.24859246611595154,0.28200000524520874,0.06000000238418579
20,11,4,hyperbolic_paraboloid,baseline,5042,0.0065708644688129425,0.02342570759356022,0.0068945433013141155,0.0008625947785648433,True,0.15255001187324524,0.2379126101732254,0.7563163638114929,1.193162441253662,1.1102921962738037,1.2844895582932692,1.9042162455315959,1.838191779084908,0.7742120432366824,0.5347070530953032,0.7384103833650771,0.7627129960451963,0.8066013938773272,0.21964651346206665,0.2580000162124634,0.06599999964237213
20,11,4,hyperbolic_paraboloid,K,5042,0.008381394669413567,0.0167399849742651,0.005717286840081215,0.0008625947785648433,True,0.08641014248132706,0.17947939038276672,0.7694138288497925,1.2118560075759888,1.121826410293579,1.3067268790779534,1.9407571602571494,1.8639400984889778,0.8274623897564807,0.5758940724773984,0.7993515603474217,0.8321216855124434,0.8168414762909901,0.22750630974769592,0.2580000162124634,0.06599999964237213
20,11,4,hyperbolic_paraboloid,K+S,5042,0.008381394669413567,0.0167399849742651,0.005717286840081215,0.0008625947785648433,True,0.08641014248132706,0.17947939038276672,0.7694138288497925,1.2118560075759888,1.121826410293579,1.3067268790779534,1.9407571602571494,1.8639400984889778,0.8274623897564807,0.5758940724773984,0.7993515603474217,0.8321216855124434,0.8168414762909901,0.22750630974769592,0.2580000162124634,0.06599999964237213
20,11,4,hyperbolic_paraboloid,baseline,6042,0.006425527390092611,0.025848504155874252,0.00736524723470211,8.317603814330968e-05,True,0.1937611699104309,0.1513364464044571,0.19300372898578644,0.42255881428718567,0.5624397397041321,0.40827172233144615,0.7587890625,0.9297881967881146,0.7564453078186077,0.2119673832349832,0.29553910610041095,0.54327455875398,0.7539469969811518,0.2479247748851776,0.2720000147819519,0.06000000238418579
20,11,4,hyperbolic_paraboloid,K,6042,0.0033752743620425463,0.024847183376550674,0.008296319283545017,8.317603814330968e-05,True,0.15321046113967896,0.17585760354995728,0.18811161816120148,0.4002487063407898,0.5109380483627319,0.4048266641894101,0.7324513112466167,0.8816269145292395,0.7332457285354375,0.20924719003171996,0.2937055292665498,0.5293753957288333,0.7065805224403857,0.23679551482200623,0.2720000147819519,0.06000000238418579
20,11,4,hyperbolic_paraboloid,K+S,6042,0.0033752743620425463,0.024847183376550674,0.008296319283545017,8.317603814330968e-05,True,0.15321046113967896,0.17585760354995728,0.18811161816120148,0.4002487063407898,0.5109380483627319,0.4048266641894101,0.7324513112466167,0.8816269145292395,0.7332457285354375,0.20924719003171996,0.2937055292665498,0.5293753957288333,0.7065805224403857,0.23679551482200623,0.2720000147819519,0.06000000238418579
