surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,gt_w0_escape,lr_w0_escape,w0_escape_err,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
paraboloid,baseline,42,1.1975917819220184e-06,0.026608329266309738,0.0028490812983363867,1.2079933881759644,0.07014580442833789,20.040483284883724,21.52201382033564,0.07392688661203176,0.036451465060100524,18.924734115600586,18.169296264648438,3.5656089782714844,2.780275583267212,1.4037837982177734,0.9848977327346802,20.05056381225586,19.910505294799805,3.490288019180298,2.768146514892578,1.3557809591293335,0.9812493920326233,0.10385555879043727,65.71618245717235,72.54117330783632,0.11837291717529297,0.8403120636940002,0.11631482094526291,0.04337313398718834,0.8994985222816467,0.07334378361701965,0.027157709002494812,0.07
paraboloid,T,42,2.3010454866896146e-07,0.00017459406808484346,7.371711035375483e-06,0.9490497708320618,0.04569569584383568,20.040483284883724,21.00257640067912,0.04800748076375443,0.056499380860545206,18.924734115600586,18.169296264648438,3.5656089782714844,2.780275583267212,1.4037837982177734,0.9848977327346802,18.854890823364258,19.54215431213379,3.369619846343994,2.559079170227051,1.280070185661316,1.0214296579360962,0.22385056917149504,65.71618245717235,51.005577610356504,0.0959695503115654,0.8403120636940002,0.11631482094526291,0.04337313398718834,0.8882968425750732,0.07942292839288712,0.03228025510907173,0.029
paraboloid,T+F,42,2.990942737967962e-07,0.0003381115384399891,1.8395414372207597e-05,1.049903392791748,0.037653792843249226,20.040483284883724,20.70547600314713,0.033182469145591975,0.03030838524935113,18.924734115600586,18.169296264648438,3.5656089782714844,2.780275583267212,1.4037837982177734,0.9848977327346802,18.407373428344727,18.771814346313477,3.5025765895843506,2.6652579307556152,1.3194959163665771,0.9871243834495544,0.0957122910663219,65.71618245717235,59.426336074063954,0.04854311794042587,0.8403120636940002,0.11631482094526291,0.04337313398718834,0.8645836114883423,0.09783966094255447,0.03757672384381294,0.0315
paraboloid,baseline,1042,1.5043208157801213e-06,0.03234986215829849,0.002979004755616188,1.0807663202285767,0.05299190566493988,20.013090096798216,20.349815809669995,0.016825273420702273,0.03665689485575713,18.87572479248047,17.72051239013672,3.2831761837005615,2.7695066928863525,1.302673101425171,0.9857653379440308,18.660688400268555,18.902957916259766,3.56656551361084,2.859597682952881,1.313520073890686,0.9713241457939148,0.011585382428505953,73.98790372215996,74.84508188186466,0.01083488017320633,0.842616081237793,0.11544220894575119,0.04194168746471405,0.8480335474014282,0.1126880943775177,0.039278388023376465,0.0235
paraboloid,T,1042,7.515285488893393e-08,0.00012111121031921357,5.445245278679067e-06,0.9358053207397461,0.04885510302082149,20.013090096798216,20.231987554904833,0.010937714118502763,0.043242393271190956,18.87572479248047,17.72051239013672,3.2831761837005615,2.7695066928863525,1.302673101425171,0.9857653379440308,18.582191467285156,18.697336196899414,3.633039951324463,2.904054641723633,1.291272521018982,0.9612361192703247,0.011020697254175302,73.98790372215996,73.17250543476696,0.0060003213584423065,0.842616081237793,0.11544220894575119,0.04194168746471405,0.8412649035453796,0.11844239383935928,0.04029272869229317,0.0195
paraboloid,T+F,1042,1.269667635240884e-07,0.0004063643282279372,2.5270193873438984e-05,1.2719180583953857,0.05281744115614121,20.013090096798216,19.979625468164794,0.001672137009905086,0.03626962836546257,18.87572479248047,17.72051239013672,3.2831761837005615,2.7695066928863525,1.302673101425171,0.9857653379440308,17.99700164794922,18.792940139770508,3.4637839794158936,2.8705878257751465,1.3143136501312256,0.9758073091506958,0.045537048611113726,73.98790372215996,77.35709449059036,0.023185767233371735,0.842616081237793,0.11544220894575119,0.04194168746471405,0.8310232162475586,0.12506365776062012,0.04391314089298248,0.054
paraboloid,baseline,2042,1.0613091863386e-06,0.025615334510803223,0.0018297296483069658,1.1291632652282715,0.024162786490157406,20.55067758749069,20.619782110091744,0.003362639616472766,0.022815306646074323,18.592330932617188,18.488624572753906,3.5473251342773438,2.7439332008361816,1.3062660694122314,0.9867983460426331,19.465229034423828,18.241304397583008,3.5533769130706787,2.8498098850250244,1.3092925548553467,0.9532896876335144,0.24197252829811622,68.82994602493395,85.48490208721009,0.012950964272022247,0.8453883528709412,0.11326214671134949,0.04134947434067726,0.8389425873756409,0.1197376549243927,0.04131978377699852,0.033
paraboloid,T,2042,3.144769513497676e-07,0.00019542239897418767,7.847022061469033e-06,0.9869799613952637,0.03148660448382656,20.55067758749069,20.701598946576375,0.007343862918542043,0.0360703527654814,18.592330932617188,18.488624572753906,3.5473251342773438,2.7439332008361816,1.3062660694122314,0.9867983460426331,19.454856872558594,18.336063385009766,3.3210668563842773,2.657356023788452,1.3625026941299438,1.0098820924758911,0.08451878221838273,68.82994602493395,63.012522806749516,0.017825454473495483,0.8453883528709412,0.11326214671134949,0.04134947434067726,0.8543010950088501,0.10473419725894928,0.04096471145749092,0.0325
paraboloid,T+F,2042,2.6692187156417034e-07,0.0006361424457281828,3.285349521320313e-05,1.243614673614502,0.03285134060271051,20.55067758749069,20.401676646706587,0.007250414987523325,0.024790482669620317,18.592330932617188,18.488624572753906,3.5473251342773438,2.7439332008361816,1.3062660694122314,0.9867983460426331,18.998910903930664,18.177690505981445,3.4279611110687256,2.6722943782806396,1.3667221069335938,0.9828329086303711,0.11632694220863898,68.82994602493395,76.83672317840018,0.02689388021826744,0.8453883528709412,0.11326214671134949,0.04134947434067726,0.8319414258003235,0.12288879603147507,0.04516977816820145,0.0525
paraboloid,baseline,3042,9.466347369175423e-07,0.013952136039733887,0.0009640168282203376,1.1982721090316772,0.025775767812753394,20.42622246696035,20.55062452687358,0.006090311613635443,0.015633811558745176,18.625883102416992,18.651227951049805,3.506350040435791,2.7712461948394775,1.337001085281372,0.9975137114524841,19.38159942626953,18.579477310180664,3.4359281063079834,2.7180798053741455,1.3298970460891724,0.9927257299423218,0.06665556106291926,66.43527928591695,70.86356010109148,0.00723695382475853,0.8426864147186279,0.11494092643260956,0.04237266629934311,0.8463048934936523,0.11202336102724075,0.0416717566549778,0.0245
