surface,D,dynamics,condition,seed,recon,tangent,E_mu,E_Sigma,sigma_min_p5,sigma_min_median,stage2_loss,stage3_loss,E_drift,E_b,E_Lambda
paraboloid,11,rotation,baseline,9042,0.0009184318848631599,0.024369776248931885,0.4119947552680969,0.6294407844543457,1.302327275276184,1.462963342666626,1.1444776803255081,0.12048830464482307,2.024273157119751,5.3708624839782715,5.325311660766602
paraboloid,11,rotation,T,9042,0.0004815266213633797,0.0008501216070726514,0.034299593418836594,0.021580198779702187,1.1757830381393433,1.496374487876892,0.30838601291179657,0.031024031341075897,1.242459774017334,3.3153209686279297,1.5203111171722412
paraboloid,11,rotation,F,9042,0.015821921554478733,0.3959517776966095,3.3704609870910645,15.469902038574219,1.6611191034317017,1.908624529838562,0.13192114233970642,1.2018258273601532,0.05371304601430893,4.974828720092773,19.037443161010742
paraboloid,11,rotation,C,9042,0.0014401443979956887,0.058627668768167496,0.7639138698577881,1.2851758003234863,2.0547783374786377,2.2612783908843994,1.1914107948541641,0.24316822737455368,2.849722385406494,5.424134731292725,6.629714012145996
paraboloid,11,rotation,T+F,9042,0.0007522695443846962,0.007121461443603039,0.07489126920700073,0.1685030162334442,1.596034288406372,1.7934070825576782,0.30979790911078453,0.07319339737296104,0.09527339041233063,1.4079434871673584,4.110576152801514
hyperbolic_paraboloid,11,rotation,ATLAS,42,0.0009842635217038069,0.16618850827217102,0.09860558807849884,0.8916070461273193,,,7.635066140210256e-05,0.002696102252230048,,0.09860558807849884,3.1061317920684814
hyperbolic_paraboloid,11,rotation,baseline,42,0.0007587119259617546,0.020224833860993385,0.5189430713653564,0.608782172203064,1.321235179901123,1.4342408180236816,0.4982008785009384,0.1423511803150177,2.0102334022521973,5.45496129989624,2.529609203338623
hyperbolic_paraboloid,11,rotation,T,42,0.003125572069124742,0.027769116684794426,0.12604643404483795,0.30370184779167175,0.4377192258834839,1.471503734588623,0.5977261960506439,0.08120029419660568,2.9988903999328613,10.411328315734863,3.0219430923461914
hyperbolic_paraboloid,11,rotation,F,42,0.02459286559711803,0.56414794921875,1.8684735298156738,36.60560607910156,1.6475353240966797,1.9975351095199585,0.007351082982495427,1.76789128780365,0.03321424126625061,2.047954797744751,37.283111572265625
hyperbolic_paraboloid,11,rotation,C,42,0.0021405931223522534,0.03665696829557419,0.6302231550216675,0.9346942901611328,1.844078779220581,2.034649610519409,0.49734731018543243,0.1787240132689476,2.024388551712036,4.008087635040283,5.248035907745361
hyperbolic_paraboloid,11,rotation,T+F,42,0.04157748276537115,0.1508471667766571,1.9515492916107178,3.4367122650146484,0.9679988622665405,1.69956374168396,0.25720835477113724,0.29941922426223755,1.462470293045044,8.715447425842285,11.194265365600586
hyperbolic_paraboloid,11,rotation,ATLAS,1042,0.0008823131634430451,0.12093893438577652,0.08899427205324173,0.6214232444763184,,,8.000617526704445e-05,0.0021437585819512606,,0.08899427205324173,2.2825779914855957
hyperbolic_paraboloid,11,rotation,baseline,1042,0.0010866167193109338,0.021977493539452553,0.5222076177597046,0.6006548404693604,1.293192744255066,1.467110276222229,0.3138086199760437,0.1148267574608326,1.4222110509872437,7.036661624908447,3.9951512813568115
hyperbolic_paraboloid,11,rotation,T,1042,0.022081259976733814,0.0471799299120903,12.916139602661133,1.1118733882904053,0.2793685495853424,0.7680962085723877,0.5927689075469971,0.4569385349750519,2.654402732849121,31.328189849853516,17.368728637695312
hyperbolic_paraboloid,11,rotation,F,1042,0.019590738144787876,0.5551896095275879,3.3528449535369873,34.69969177246094,1.5962101221084595,1.8155101537704468,0.021716976538300514,1.009840190410614,0.12684331834316254,3.785731077194214,37.020084381103516
hyperbolic_paraboloid,11,rotation,C,1042,0.0017264779995788228,0.05805584788322449,0.8813462257385254,0.9519391059875488,2.2355942726135254,2.5389513969421387,0.4452679604291916,0.21060705184936523,1.3069243431091309,2.8499608039855957,7.420483589172363
hyperbolic_paraboloid,11,rotation,T+F,1042,0.042712647806514396,0.1467936933040619,1.6966880559921265,3.8131022453308105,1.074545979499817,1.7320563793182373,0.25343962758779526,0.16267762333154678,1.0149073600769043,5.735129356384277,9.153356552124023
hyperbolic_paraboloid,11,rotation,ATLAS,2042,0.0007498335431922566,0.17082510888576508,0.11262492835521698,0.8475135564804077,,,6.17955083725974e-05,0.002007978269830346,,0.11262492835521698,2.7278058528900146
hyperbolic_paraboloid,11,rotation,baseline,2042,0.000449661123143001,0.016581285744905472,0.31129539012908936,0.58493971824646,1.3936587572097778,1.5404345989227295,0.6442845314741135,0.11724347993731499,2.923044443130493,5.260234832763672,3.057835102081299
hyperbolic_paraboloid,11,rotation,T,2042,0.029826868664134632,0.06990857422351837,6.266740798950195,1.4199833869934082,0.31472498178482056,0.5220296382904053,0.5319137871265411,0.15145915001630783,3.86075758934021,51.84138107299805,8.14013671875
hyperbolic_paraboloid,11,rotation,F,2042,0.013502080332149159,0.32797375321388245,2.2241947650909424,20.667692184448242,1.610060453414917,1.7992513179779053,0.02648402750492096,1.0773442089557648,0.07147568464279175,2.714275360107422,22.343090057373047
hyperbolic_paraboloid,11,rotation,C,2042,0.0015562132678248665,0.052345726639032364,0.7984555959701538,0.8126776814460754,1.9510154724121094,2.1776070594787598,1.364239513874054,0.2074781358242035,3.3769214153289795,3.0213980674743652,5.6598076820373535
hyperbolic_paraboloid,11,rotation,T+F,2042,0.04822200536727905,0.3311736583709717,5.206266403198242,5.529095649719238,1.2021158933639526,1.6234514713287354,0.18473287671804428,0.9603074193000793,0.6713231801986694,6.110654354095459,9.551874160766602
hyperbolic_paraboloid,11,rotation,ATLAS,3042,0.0006448789076371627,0.1906699389219284,0.11372347176074982,0.973641574382782,,,7.077625195961446e-05,0.0018801171099767089,,0.11372347176074982,3.3866865634918213
