surface,seed,condition,E_mu,E_Sigma,drift_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
hyperbolic_paraboloid,42,T+F (dec),0.7407700419425964,1.8047044277191162,7.575424671173096,0.8050499047362194,1.4930631020911653,1.9208914620535715,1.6037318319720997,0.38367132833251605,0.49053524914903235,1.0694502956607377,1.6138479227626221,0.380206823348999,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,42,T+F (enc),0.7407700419425964,1.8047044277191162,2.496856689453125,0.7574091106321339,1.0201494030486373,1.047520010811942,0.5645571301961305,0.3510207369170997,0.37127373835438293,0.62297938628909,0.5304535266675027,0.169447660446167,0.2800000011920929,0.04200000315904617
hyperbolic_paraboloid,1042,baseline,0.31759995222091675,0.36954039335250854,0.5869483351707458,0.7472158996989838,1.292813552799721,1.756928923946099,1.1545028318024095,0.3037160684256848,0.463195039258479,0.6060800419198873,1.2223691675510187,0.22702427208423615,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,1042,T+F (dec),0.02245328202843666,0.017485428601503372,0.15430939197540283,0.8798785305235592,1.6088520035867797,2.159697052616401,1.4441586584583659,0.35888167869779364,0.5737869645353184,0.9874638958065699,1.7198163293313704,0.28464409708976746,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,1042,T+F (enc),0.02245328202843666,0.017485428601503372,0.20139101147651672,0.8561003075410635,1.4423975607719564,1.8442620399014262,1.233703311544228,0.32114099399638957,0.49752297955977426,0.8370760656694926,1.4072666350804124,0.2233848124742508,0.2980000078678131,0.06200000271201134
hyperbolic_paraboloid,2042,baseline,0.15120843052864075,0.29507729411125183,2.1753926277160645,0.7553313405890214,1.095899430532304,1.1416109701744597,0.6452642403912744,0.24771526420775083,0.33966109245992576,0.4107373266629855,0.4671644310972984,0.22927287220954895,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,2042,T+F (dec),0.03178142011165619,0.06140249967575073,0.15076246857643127,0.8590046397426672,1.6578975859142484,2.1068764593368186,1.2673030604633055,0.3833939755687723,0.510423400067015,0.9476664311253341,1.1069723955972743,0.31071189045906067,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,2042,T+F (enc),0.03178142011165619,0.06140249967575073,0.7850013971328735,0.8344890527557909,1.423597426641555,1.6528220499368538,0.7442856975202615,0.3182362199316965,0.39987294461274964,0.6931403481020539,0.6430024151642841,0.25310543179512024,0.26600000262260437,0.04800000041723251
hyperbolic_paraboloid,3042,baseline,0.14209958910942078,0.17832814157009125,1.245974063873291,0.7939823937257483,1.1670149618120336,1.2836576349595015,0.5852201806755148,0.33232420376452626,0.41956924987269095,0.6615524726250509,0.5798483464761185,0.16922979056835175,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,3042,T+F (dec),0.0037927289959043264,0.002405898179858923,0.213497593998909,0.8174882368607954,1.4471542586141557,1.9326503978056067,1.3070320893555616,0.49482596140593194,0.6587943264788182,1.2706569010399305,1.2165479547175906,0.30979761481285095,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,3042,T+F (enc),0.0037927289959043264,0.002405898179858923,0.7687811851501465,0.806189357309278,1.3656838260479827,1.7185967389275045,1.1782218749626179,0.48087602778104616,0.6280700928426799,1.2111712357958102,1.1269942657508,0.25712910294532776,0.2720000147819519,0.05000000074505806
hyperbolic_paraboloid,4042,baseline,0.1613808274269104,0.2537532448768616,1.182173728942871,1.0473805590979188,1.5637209343187737,1.5285932392093307,0.9261405373612651,0.39760656055322435,0.6033631784189873,0.7403703810141807,1.346891351985577,0.22255772352218628,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,4042,T+F (dec),0.07620326429605484,0.04115041345357895,0.21868965029716492,1.1195064387455937,1.9427256728663589,2.202012948110594,1.5292930660337023,0.5019390776277349,0.8239176172110367,1.2038230732883985,1.942754673575589,0.3044879138469696,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,4042,T+F (enc),0.07620326429605484,0.04115041345357895,0.2665688097476959,1.1018761492085818,1.80052358453924,1.9228154175670435,1.2088292271171748,0.46354820786955747,0.7371232714504188,1.012675371139064,1.696325515563286,0.2734749913215637,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,5042,baseline,0.8317157030105591,3.9456191062927246,0.9653924703598022,0.9429465493003091,1.4168809278424817,1.3944425361101018,0.9358693576888144,0.46494586689853346,0.5795001085301652,0.6269171947306112,0.904030006049381,0.3163646161556244,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,5042,T+F (dec),0.03861333429813385,0.1772906482219696,0.29895997047424316,0.7961038107400412,1.524603248962177,1.6907960167226865,1.143367569698242,0.27422020164364114,0.4285106973255432,0.6254314432229792,1.171722391383526,0.30312278866767883,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,5042,T+F (enc),0.03861333429813385,0.1772906482219696,0.3786652088165283,0.7893619076236263,1.4446620589252768,1.550880372986313,0.8999623869145476,0.25617939070120377,0.3862095048727724,0.5066894045418707,0.8886123609351875,0.2927686870098114,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,6042,baseline,0.22740203142166138,1.4295865297317505,0.8991016745567322,0.9145060131728386,1.5632050281434546,1.5345993041992188,1.0406956887793861,0.4870751281169773,0.6349626141519185,0.8074026340426519,1.1217604538821717,0.2322915643453598,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,6042,T+F (dec),0.02137255109846592,0.07864195853471756,0.1661527156829834,0.47339203284175385,0.8964847955178088,1.1807899475097656,1.044810138870802,0.2857905968321216,0.38756694587570095,0.6890335294518927,0.8084583006238552,0.3143342435359955,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,6042,T+F (enc),0.02137255109846592,0.07864195853471756,0.24374161660671234,0.4644411734022233,0.7891112800658219,0.9857388664694393,0.8368871590126478,0.2636487065046984,0.3390658499366883,0.5533461128500614,0.6190524083537269,0.291119247674942,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,7042,baseline,0.1449916511774063,0.08723509311676025,0.9731839895248413,0.7965684126127134,1.1140045054229624,1.1043468051486545,0.5722891506076082,0.33514446861084746,0.43193565859583555,0.4904505118736647,0.5050028931234337,0.1293042153120041,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,7042,T+F (dec),0.011183932423591614,0.00438051950186491,0.26169151067733765,0.8926067604367428,1.5794207115313073,1.9782782660590277,1.389811782417602,0.5309095039303576,0.8084991032404125,1.1867996678116288,1.6209016892974772,0.293948769569397,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,7042,T+F (enc),0.011183932423591614,0.00438051950186491,0.4393417537212372,0.8690139837727148,1.4363468156192765,1.6854337056477864,1.1467687950041723,0.49477369778922575,0.7323906288730432,1.0778477509509268,1.4188657822027941,0.23883593082427979,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,8042,baseline,1.1487843990325928,8.578493118286133,1.566890001296997,0.7513015610831124,0.9937409840184128,1.1342096399377894,0.6666265061653259,0.38892614961539107,0.4372377802346777,0.5466641017807993,0.7636262062682455,0.1230410635471344,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,8042,T+F (dec),0.01706547662615776,0.017723483964800835,0.2046366035938263,0.7958752768380302,1.509975069291364,2.0120406539351854,1.317312247078855,0.3806455388544563,0.5195651191350318,0.9308598098599885,1.2967102889557598,0.35377737879753113,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,8042,T+F (enc),0.01706547662615776,0.017723483964800835,0.41297632455825806,0.7808264323643276,1.3037431012545384,1.5447131121600115,0.7884624775147417,0.3318331351005243,0.423011226807527,0.6336731378547181,0.7281999598640724,0.2569132149219513,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,9042,baseline,0.6535006165504456,4.082369804382324,1.3897792100906372,0.7277352085197549,1.01841162109375,1.1845422839442044,0.8048501898613551,0.4143680717717296,0.52603872008843,0.5199359012201629,0.703378964807189,0.32090145349502563,0.28200000524520874,0.04400000348687172
hyperbolic_paraboloid,9042,T+F (dec),0.03785097599029541,0.13271233439445496,0.1562170386314392,0.977904466805479,1.52771533203125,1.9322154809397163,1.2329383548897404,0.5798772521546935,0.7086269119705876,1.0782606835243005,1.213630742240701,0.247475266456604,0.28200000524520874,0.04400000348687172
hyperbolic_paraboloid,9042,T+F (enc),0.03785097599029541,0.13271233439445496,0.383866548538208,0.9555987387501721,1.3990140380859375,1.702269642065603,0.9804633031736214,0.537146740765496,0.6462264485439622,0.9110819069119973,0.9966034715516012,0.20675265789031982,0.28200000524520874,0.04400000348687172
quartic_dome,42,baseline,1.8160489797592163,1.8832992315292358,0.43192869424819946,0.3622642466113934,0.6122213951627115,0.7274465288434709,0.4205185836613272,0.2554262499306671,0.26993111754362015,0.34802382036396523,0.44562864036629773,0.27729904651641846,0.2800000011920929,0.04200000315904617
