surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,gt_w0_escape,lr_w0_escape,w0_escape_err,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
paraboloid,baseline,42,5.510001342785968e-06,0.008616241626441479,0.0005341550568118691,1.1790529489517212,0.05373487292938388,20.343767123287673,20.557487961476728,0.010505470146893618,0.07084457509946802,19.1114444732666,18.2982177734375,3.6130712032318115,2.8109874725341797,1.3772152662277222,0.9936907291412354,19.92197608947754,18.898134231567383,3.20689058303833,2.4944753646850586,1.4409617185592651,1.0717617273330688,0.02308995206306679,63.91069183473765,62.43499702395612,0.046029917895793915,0.8418223857879639,0.11508448421955109,0.043093133717775345,0.8648373484611511,0.09365673363208771,0.041505929082632065,0.034
paraboloid,T,42,2.0822085802633823e-06,6.251137529034168e-05,3.235532858525403e-06,1.081157922744751,0.037645442567256306,20.343767123287673,20.737829606784892,0.019370182577745525,0.03774722810119386,19.1114444732666,18.2982177734375,3.6130712032318115,2.8109874725341797,1.3772152662277222,0.9936907291412354,19.248083114624023,18.47075653076172,3.4288954734802246,2.4711790084838867,1.3790098428726196,1.0301997661590576,0.05615486308329885,63.91069183473765,67.49958798427625,0.02014162391424179,0.8418223857879639,0.11508448421955109,0.043093133717775345,0.8518931865692139,0.1051829606294632,0.042923834174871445,0.043
paraboloid,T+F,42,3.75097499727417e-08,7.227237074403092e-05,3.6117166928306688e-06,1.2193561792373657,0.04417230802471517,20.343767123287673,19.954087452471484,0.019154744962161897,0.03812984999245187,19.1114444732666,18.2982177734375,3.6130712032318115,2.8109874725341797,1.3772152662277222,0.9936907291412354,18.780946731567383,17.881710052490234,3.3579728603363037,2.651787281036377,1.4149787425994873,1.0275400876998901,0.10843824814762308,63.91069183473765,70.8410552951992,0.011922381818294525,0.8418223857879639,0.11508448421955109,0.043093133717775345,0.8477835655212402,0.10912880301475525,0.043087612837553024,0.0395
paraboloid,baseline,1042,3.7755681577519598e-06,0.005484535358846188,0.00022695997904520482,1.1702659130096436,0.029676355980774304,19.95955174927114,20.306552651806303,0.01738520518367031,0.039317360179833775,18.549346923828125,17.75870132446289,3.1654279232025146,2.7536115646362305,1.3238048553466797,0.9854490756988525,19.1641788482666,18.49201774597168,3.2115230560302734,2.5608134269714355,1.3708759546279907,1.0261768102645874,0.09537665300923531,74.39748411371977,81.49326714079412,0.03530371934175491,0.8423219919204712,0.11518801003694534,0.04249001666903496,0.8599738478660583,0.09950864315032959,0.040517520159482956,0.038
paraboloid,T,1042,6.467933996067255e-07,3.942781040677801e-05,1.9214007807022426e-06,1.0370543003082275,0.045160995946778436,19.95955174927114,20.552501921598772,0.029707589618052713,0.029866083617762162,18.549346923828125,17.75870132446289,3.1654279232025146,2.7536115646362305,1.3238048553466797,0.9854490756988525,19.12653923034668,18.0109806060791,3.493320941925049,2.7810869216918945,1.3336000442504883,0.9981722831726074,0.03822122486766816,74.39748411371977,77.24104708361902,0.005744855850934982,0.8423219919204712,0.11518801003694534,0.04249001666903496,0.8397929668426514,0.11806041747331619,0.04214659333229065,0.044
paraboloid,T+F,1042,4.9272071836722636e-08,0.00010101917723659426,4.34395951742772e-06,1.1649197340011597,0.04843848504326165,19.95955174927114,20.06161570247934,0.0051135393464900114,0.03328489344479007,18.549346923828125,17.75870132446289,3.1654279232025146,2.7536115646362305,1.3238048553466797,0.9854490756988525,19.0202579498291,18.151975631713867,3.420313835144043,2.705742835998535,1.385450839996338,0.993040919303894,0.11654926736977221,74.39748411371977,65.72651184611146,0.05107812210917473,0.8423219919204712,0.11518801003694534,0.04249001666903496,0.8678610324859619,0.09558070451021194,0.03655824065208435,0.056
paraboloid,baseline,2042,5.267883931413632e-06,0.007950871251523495,0.00034565545502118766,1.150898814201355,0.04847729248185808,20.364708737864078,20.78023510971787,0.020404238391153916,0.06648995835727016,18.58698272705078,18.35426139831543,3.608071804046631,2.727385997772217,1.30294668674469,1.0128852128982544,19.714487075805664,18.663713455200195,3.309069871902466,2.5083649158477783,1.406569004058838,1.0926144123077393,0.03866377682983653,68.43853004728257,65.79243799497237,0.03485363721847534,0.8432919979095459,0.11446651816368103,0.04224146530032158,0.8601173758506775,0.09703972190618515,0.04284292832016945,0.047
paraboloid,T,2042,2.248292234567502e-06,7.035951421130449e-05,2.6624161364452448e-06,1.0919620990753174,0.05016303839452827,20.364708737864078,19.860858547655067,0.024741340359668542,0.0448358560668749,18.58698272705078,18.35426139831543,3.608071804046631,2.727385997772217,1.30294668674469,1.0128852128982544,17.81856346130371,18.128339767456055,3.3166377544403076,2.5414485931396484,1.3492412567138672,1.0441699028015137,0.03473406302185099,68.43853004728257,66.06138183149741,0.018878791481256485,0.8432919979095459,0.11446651816368103,0.04224146530032158,0.8514413237571716,0.10502711683511734,0.04353152960538864,0.0405
paraboloid,T+F,2042,2.0245021336119284e-07,7.694983651163056e-05,3.894002475135494e-06,1.2335870265960693,0.05798260433255559,20.364708737864078,20.45278096800656,0.004324747840794336,0.031077939059322685,18.58698272705078,18.35426139831543,3.608071804046631,2.727385997772217,1.30294668674469,1.0128852128982544,18.440828323364258,19.328834533691406,3.6355783939361572,2.796598196029663,1.2669568061828613,0.9471650123596191,0.05744766927576367,68.43853004728257,72.37016408715827,0.04117974266409874,0.8432919979095459,0.11446651816368103,0.04224146530032158,0.8638818860054016,0.10170011967420578,0.0344180092215538,0.045
paraboloid,baseline,3042,5.853112353096631e-06,0.004449905827641487,0.00020195302204228938,1.1486822366714478,0.050649347219751256,20.60285136129507,21.116275468622657,0.02492005103197105,0.03429871340539038,18.03252601623535,18.90855598449707,3.491745710372925,2.7431836128234863,1.3483980894088745,0.9899583458900452,20.09391975402832,19.084012985229492,3.3054330348968506,2.7271618843078613,1.3496129512786865,1.0118346214294434,0.11981947566502822,66.79341713103352,74.79656934954947,0.05477273091673851,0.8444609642028809,0.11373279243707657,0.04180626571178436,0.8718473315238953,0.09293469786643982,0.035217996686697006,0.0215
