surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
paraboloid,baseline,42,6.262629567436986e-07,0.015412775799632072,0.0014600215945392847,1.1348787546157837,0.04628983315900696,0.0602373618235873,9.996721267700195,9.024639129638672,3.3044557571411133,2.5072107315063477,1.3492474555969238,0.9628243446350098,9.60414981842041,9.040604591369629,2.9774270057678223,2.110872268676758,1.3738795518875122,1.0062317848205566,0.2723917362266398,78.05711745648628,56.79500370766723,0.01721007749438286,0.8825652599334717,0.08419602364301682,0.03323870897293091,0.8853908181190491,0.07559097558259964,0.0390181802213192,0.0065
paraboloid,T,42,6.470399152456241e-08,0.0001557693467475474,4.994834853278007e-06,0.9008466005325317,0.03491451228482231,0.09102639000959772,9.996721267700195,9.024639129638672,3.3044557571411133,2.5072107315063477,1.3492474555969238,0.9628243446350098,8.923391342163086,9.0055513381958,3.021005868911743,2.1486246585845947,1.4576982259750366,1.0855809450149536,0.029867407955619738,78.05711745648628,75.72575368557368,0.023755963891744614,0.8825652599334717,0.08419602364301682,0.03323870897293091,0.8915860056877136,0.07231805473566055,0.036095958203077316,0.0145
paraboloid,T+F,42,6.841420050043223e-08,0.0002938687102869153,1.4915358406142332e-05,1.1239205598831177,0.04444714752394799,0.15701931177386705,9.996721267700195,9.024639129638672,3.3044557571411133,2.5072107315063477,1.3492474555969238,0.9628243446350098,9.147889137268066,9.315223693847656,2.5738344192504883,1.8608543872833252,1.491140604019165,1.194807529449463,0.4653511522787025,78.05711745648628,41.73314790455637,0.06637194752693176,0.8825652599334717,0.08419602364301682,0.03323870897293091,0.9115087389945984,0.051010049879550934,0.03748120367527008,0.0205
paraboloid,baseline,1042,8.953025301603313e-07,0.025565706193447113,0.0029076423961669207,1.0739665031433105,0.05361679649293827,0.0959913010854534,9.132862091064453,9.251504898071289,2.9698667526245117,2.4027230739593506,1.2220666408538818,0.9721304774284363,9.32337760925293,9.05324649810791,3.552797317504883,2.67946195602417,1.3261874914169312,0.8389505743980408,0.26006261098855726,75.30825742074364,94.89311947458063,0.019701730459928513,0.886082112789154,0.08187396824359894,0.03204389289021492,0.8790846467018127,0.09172483533620834,0.02919049561023712,0.009
paraboloid,T,1042,5.622531087699564e-08,0.00011601448932196945,4.742796136270044e-06,0.9270781874656677,0.04560011511671023,0.05631055715195587,9.132862091064453,9.251504898071289,2.9698667526245117,2.4027230739593506,1.2220666408538818,0.9721304774284363,9.214364051818848,9.427752494812012,3.2167022228240967,2.6771390438079834,1.183846116065979,0.8931064009666443,0.09168594717008834,75.30825742074364,68.40354850939393,0.03348284959793091,0.886082112789154,0.08187396824359894,0.03204389289021492,0.8697311282157898,0.09861541539430618,0.031653475016355515,0.0095
paraboloid,T+F,1042,2.1021689499139933e-07,0.00043363188160583377,1.9973744201706722e-05,1.21525239944458,0.0480090449821374,0.08441904632293483,9.132862091064453,9.251504898071289,2.9698667526245117,2.4027230739593506,1.2220666408538818,0.9721304774284363,9.23153305053711,9.421645164489746,3.5639455318450928,2.80702805519104,1.20119047164917,0.8827604651451111,0.0006521704738066619,75.30825742074364,75.25914359882,0.044233351945877075,0.886082112789154,0.08187396824359894,0.03204389289021492,0.8656983375549316,0.10399066656827927,0.030311014503240585,0.0135
paraboloid,baseline,2042,8.529395158101448e-07,0.022684918716549873,0.0020731270778924227,1.1182053089141846,0.05029237617217648,0.05475172734761643,9.50062084197998,8.777570724487305,3.338029146194458,2.466219425201416,1.2060668468475342,0.9688190817832947,9.964963912963867,8.799980163574219,3.084399938583374,2.355241298675537,1.347110390663147,0.9308837652206421,0.0807403313910576,68.0750739569666,73.57147798772284,0.014998354017734528,0.8832424283027649,0.08475496619939804,0.032002635300159454,0.889536440372467,0.07725577801465988,0.033207789063453674,0.009
paraboloid,T,2042,5.312279368193579e-08,0.00010709962953114882,3.5716202546609566e-06,0.896142840385437,0.03395823821930155,0.04611393115570895,9.50062084197998,8.777570724487305,3.338029146194458,2.466219425201416,1.2060668468475342,0.9688190817832947,9.185615539550781,9.15789794921875,3.202911376953125,2.3359453678131104,1.2676072120666504,0.9146906733512878,0.00978006462549959,68.0750739569666,68.7408525796514,0.007513131946325302,0.8832424283027649,0.08475496619939804,0.032002635300159454,0.8794858455657959,0.08683441579341888,0.03367973491549492,0.0065
paraboloid,T+F,2042,2.5916991790696347e-07,0.0007096698973327875,3.759339597309008e-05,1.2412803173065186,0.05045131311267262,0.07547643822076457,9.50062084197998,8.777570724487305,3.338029146194458,2.466219425201416,1.2060668468475342,0.9688190817832947,9.385830879211426,9.26213264465332,2.783508777618408,2.1699817180633545,1.3120156526565552,0.9799458980560303,0.03680838958680826,68.0750739569666,65.5693401136078,0.018809065222740173,0.8832424283027649,0.08475496619939804,0.032002635300159454,0.8738378882408142,0.08664780110120773,0.03951432555913925,0.0145
paraboloid,baseline,3042,6.213415858905707e-07,0.01145239733159542,0.0006205032113939524,1.0973773002624512,0.0401929942538535,0.2702398975581008,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,9.368595123291016,9.04824447631836,2.11307692527771,1.5193238258361816,1.7747893333435059,1.3981881141662598,0.5669914701533686,63.68921803247403,27.577974667323147,0.07819413393735886,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9119962453842163,0.04043714329600334,0.04756658524274826,0.0035
paraboloid,T,3042,7.013718165232527e-08,0.00011522027489263564,4.545167030300945e-06,0.9261929392814636,0.04806921028846323,0.10993966835478265,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,9.345754623413086,8.932595252990723,2.5532352924346924,2.006124973297119,1.4124852418899536,1.058081865310669,0.0879540776478327,63.68921803247403,58.087491604316064,0.03627986088395119,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9031827449798584,0.06139430031180382,0.03542296960949898,0.011
paraboloid,T+F,3042,7.130350227339138e-08,0.0014909972669556737,0.00011479622480692342,1.2960015535354614,0.03454655838730273,0.20622486199568246,9.63394546508789,9.079757690429688,3.2728424072265625,2.4198837280273438,1.2531707286834717,0.9658156633377075,10.04462718963623,9.258932113647461,2.531388998031616,1.537100076675415,1.6518850326538086,1.2222120761871338,0.4896728335173986,63.68921803247403,32.502338174005075,0.08114318549633026,0.8892464637756348,0.07953422516584396,0.03121931478381157,0.9241525530815125,0.03896263614296913,0.03688482940196991,0.011
paraboloid,baseline,4042,6.843430531067561e-07,0.015486650168895721,0.001515788258984685,1.0105403661727905,0.05091485625990629,0.06926752357164691,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.18610954284668,8.506718635559082,3.4321787357330322,2.7492246627807617,1.2607835531234741,0.9190638661384583,0.029899747149718752,64.06001527205908,65.97539353110076,0.023851750418543816,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8803853392601013,0.08922135829925537,0.030393311753869057,0.008
paraboloid,T,4042,1.2413213550476867e-07,0.0001490633876528591,5.194265213503968e-06,0.8918144106864929,0.07192058320245537,0.0705439569717589,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.038440704345703,9.26844310760498,3.0827906131744385,2.2836287021636963,1.365254282951355,1.0235612392425537,0.049065499062800666,64.06001527205908,60.916878652764865,0.01659008115530014,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8834218978881836,0.0800747200846672,0.03650336712598801,0.023
paraboloid,T+F,4042,6.382425223154002e-08,0.00020017777569592,1.1714614629454445e-05,1.1415866613388062,0.05989875277715752,0.08132581576409406,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.762186050415039,9.155550003051758,2.723512649536133,2.2549667358398438,1.301056146621704,1.025844931602478,0.04032228913607739,64.06001527205908,66.64306172992057,0.008052341639995575,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8910176753997803,0.07396857440471649,0.03501372039318085,0.0155
