time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
0.1,0.9699999690055847,0.2604374836400612,0.20040810203873521,hyperbolic_paraboloid,T+F,learned_ambient,,
0.2,0.9300000071525574,0.43958266063403056,0.24643574032974766,hyperbolic_paraboloid,T+F,learned_ambient,,
0.5,0.7749999761581421,0.46609964678364413,0.2041524319794956,hyperbolic_paraboloid,T+F,learned_ambient,,
1.0,0.6299999952316284,,,hyperbolic_paraboloid,T+F,learned_ambient,3.867881879611497,0.11878237873315811
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+F,learned_ambient,6.863810640813908,0.2932652235031128
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+F,learned_ambient,16.290870478886095,0.3025163412094116
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+F,learned_ambient,27.269410332558643,0.3339131474494934
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+F,learned_ambient,25.03071111828879,0.3979794681072235
0.1,0.9699999690055847,0.594477663335112,0.4574538908464782,hyperbolic_paraboloid,T+F+K,learned_latent,,
0.2,0.9300000071525574,0.82119627921812,0.4603732839081069,hyperbolic_paraboloid,T+F+K,learned_latent,,
0.5,0.7749999761581421,0.6086479925340221,0.2665888480128726,hyperbolic_paraboloid,T+F+K,learned_latent,,
1.0,0.6299999952316284,0.5836310613723028,0.21578110606577447,hyperbolic_paraboloid,T+F+K,learned_latent,1.2798463666219573,0.1319904625415802
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.9179037434291527,0.13946521282196045
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+F+K,learned_latent,1.0963679731768985,0.1322268843650818
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+F+K,learned_latent,1.3694072283560055,0.14058387279510498
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+F+K,learned_latent,0.6394981286297955,0.12636582553386688
0.1,0.9699999690055847,0.24186525639799453,0.18611666917664108,hyperbolic_paraboloid,T+F+K,learned_ambient,,
0.2,0.9300000071525574,0.4543237993794103,0.25469981388256135,hyperbolic_paraboloid,T+F+K,learned_ambient,,
0.5,0.7749999761581421,0.523414070375504,0.2292562462486631,hyperbolic_paraboloid,T+F+K,learned_ambient,,
1.0,0.6299999952316284,,,hyperbolic_paraboloid,T+F+K,learned_ambient,4.78516866215614,0.11832033097743988
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T+F+K,learned_ambient,6.875199801087993,0.3038037419319153
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T+F+K,learned_ambient,8.709802165372043,0.3190777003765106
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T+F+K,learned_ambient,10.34610785650056,0.32915371656417847
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T+F+K,learned_ambient,12.180572862248422,0.4122554361820221
0.1,0.9699999690055847,0.3192865823962025,0.4588265858785305,sinusoidal,baseline,learned_latent,,
0.2,0.9300000071525574,0.3276704562607632,0.336633239548755,sinusoidal,baseline,learned_latent,,
0.5,0.7749999761581421,0.23624735186176915,0.15866721965574934,sinusoidal,baseline,learned_latent,,
1.0,0.6299999952316284,0.23295979272751582,0.11587462104301416,sinusoidal,baseline,learned_latent,0.4324872389213772,0.07160107791423798
2.0,0.3349999785423279,,,sinusoidal,baseline,learned_latent,0.3739586829793901,0.07723569124937057
3.0,0.19999998807907104,,,sinusoidal,baseline,learned_latent,0.37348964014927544,0.07041076570749283
4.0,0.14999999105930328,,,sinusoidal,baseline,learned_latent,0.3668205285765286,0.0636097639799118
5.0,0.09999999403953552,,,sinusoidal,baseline,learned_latent,0.2995769291061362,0.07859507948160172
0.1,0.9699999690055847,0.1431649001603274,0.2057332377240071,sinusoidal,baseline,learned_ambient,,
0.2,0.9300000071525574,0.1819843989546581,0.1869622256047605,sinusoidal,baseline,learned_ambient,,
0.5,0.7749999761581421,0.24915874850365424,0.16733870482117527,sinusoidal,baseline,learned_ambient,,
1.0,0.6299999952316284,0.31334946647522943,0.15586058974699304,sinusoidal,baseline,learned_ambient,14.841081256076745,0.16918258368968964
2.0,0.3349999785423279,,,sinusoidal,baseline,learned_ambient,25.36016674841729,0.3122427761554718
3.0,0.19999998807907104,,,sinusoidal,baseline,learned_ambient,43.12404485526196,0.3512534499168396
4.0,0.14999999105930328,,,sinusoidal,baseline,learned_ambient,63.43529424167227,0.38223206996917725
5.0,0.09999999403953552,,,sinusoidal,baseline,learned_ambient,66.23058223993323,0.38695865869522095
0.1,0.9699999690055847,0.3089396879845059,0.44395771728488154,sinusoidal,T,learned_latent,,
0.2,0.9300000071525574,0.33343017742198,0.34255050659664205,sinusoidal,T,learned_latent,,
0.5,0.7749999761581421,0.2470303443170363,0.16590923705388397,sinusoidal,T,learned_latent,,
1.0,0.6299999952316284,0.24754039824955046,0.12312704052563112,sinusoidal,T,learned_latent,0.4542571525751749,0.07752455025911331
2.0,0.3349999785423279,,,sinusoidal,T,learned_latent,0.39590452783169794,0.08233803510665894
3.0,0.19999998807907104,,,sinusoidal,T,learned_latent,0.39801016358431707,0.07683800160884857
4.0,0.14999999105930328,,,sinusoidal,T,learned_latent,0.41509643980857425,0.06798604130744934
5.0,0.09999999403953552,,,sinusoidal,T,learned_latent,0.3179729957554854,0.08386506140232086
0.1,0.9699999690055847,0.10176330251792043,0.14623761609901223,sinusoidal,T,learned_ambient,,
0.2,0.9300000071525574,0.14761738110614078,0.1516551653223117,sinusoidal,T,learned_ambient,,
0.5,0.7749999761581421,0.2110595703125,0.14175073260849008,sinusoidal,T,learned_ambient,,
1.0,0.6299999952316284,,,sinusoidal,T,learned_ambient,5.121301598018565,0.12773197889328003
2.0,0.3349999785423279,,,sinusoidal,T,learned_ambient,7.821620475197133,0.27476245164871216
3.0,0.19999998807907104,,,sinusoidal,T,learned_ambient,0.0,
4.0,0.14999999105930328,,,sinusoidal,T,learned_ambient,80840233.5011103,0.3807225823402405
5.0,0.09999999403953552,,,sinusoidal,T,learned_ambient,21.052373295606596,0.39575278759002686
0.1,0.9699999690055847,0.3337723250241624,0.4796431318918996,sinusoidal,K,learned_latent,,
0.2,0.9300000071525574,0.3619729318926411,0.3718739921886934,sinusoidal,K,learned_latent,,
0.5,0.7749999761581421,0.2659326860981603,0.1786043296835296,sinusoidal,K,learned_latent,,
1.0,0.6299999952316284,0.2763764820401631,0.13747016060863235,sinusoidal,K,learned_latent,0.4846485926521098,0.08773043006658554
2.0,0.3349999785423279,,,sinusoidal,K,learned_latent,0.4322365910102843,0.0903749093413353
3.0,0.19999998807907104,,,sinusoidal,K,learned_latent,0.44703829581099164,0.08651746064424515
4.0,0.14999999105930328,,,sinusoidal,K,learned_latent,0.46474079660238543,0.07783453911542892
5.0,0.09999999403953552,,,sinusoidal,K,learned_latent,0.356729559761743,0.09730895608663559
0.1,0.9699999690055847,0.10264656224201635,0.1475068928741573,sinusoidal,K,learned_ambient,,
0.2,0.9300000071525574,0.16807414639380672,0.17267148534109064,sinusoidal,K,learned_ambient,,
0.5,0.7749999761581421,0.23779621739541332,0.15970746068239897,sinusoidal,K,learned_ambient,,
1.0,0.6299999952316284,,,sinusoidal,K,learned_ambient,4.682752451137595,0.19214440882205963
2.0,0.3349999785423279,,,sinusoidal,K,learned_ambient,16.213461617838465,0.3497433662414551
3.0,0.19999998807907104,,,sinusoidal,K,learned_ambient,35.79548604672268,0.3842985928058624
4.0,0.14999999105930328,,,sinusoidal,K,learned_ambient,37.00990616145337,0.4027365744113922
5.0,0.09999999403953552,,,sinusoidal,K,learned_ambient,39.22337593259774,0.40054184198379517
0.1,0.9699999690055847,0.3478127705682184,0.4998197695847376,sinusoidal,T+K,learned_latent,,
