N,surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
20,paraboloid,K(Phat),18042,0.015972454100847244,0.11306684464216232,5.453773021697998,0.9415824127197265,1.928975592719184,2.4834815019013865,0.9805704870389484,0.14658768475055695,0.7549999952316284
20,paraboloid,K(Pstar),18042,0.008976910263299942,0.13957713544368744,5.821512222290039,0.9335884094238281,1.9102138943142362,2.489402114160803,0.9958562204772411,0.1451181322336197,0.7549999952316284
20,paraboloid,baseline,19042,0.2418220043182373,0.14801247417926788,16.52128028869629,1.1301430511474608,2.170744785042696,2.8833553916529606,1.6781969952781717,0.18367749452590942,0.7599999904632568
20,paraboloid,K(Phat),19042,0.01129408460110426,0.18016473948955536,1.7130711078643799,1.0235316467285156,2.133994878724564,2.8204229254471627,1.360985811240541,0.16546575725078583,0.7599999904632568
20,paraboloid,K(Pstar),19042,0.026517044752836227,0.14305034279823303,1.882237434387207,1.0644424438476563,2.182348739269168,2.842378716719778,1.3838009004095737,0.16575367748737335,0.7599999904632568
20,hyperbolic_paraboloid,baseline,42,0.05851072072982788,0.35906684398651123,3.0697216987609863,0.63392578125,1.5684559034264607,2.2362932192733864,1.348160800390252,0.18227677047252655,0.7649999856948853
20,hyperbolic_paraboloid,K(Phat),42,0.00304189370945096,0.032775651663541794,1.452244758605957,0.615042724609375,1.481847680133322,1.9726333119510826,0.9210193975316815,0.09643832594156265,0.7649999856948853
20,hyperbolic_paraboloid,K(Pstar),42,0.019380534067749977,0.03372155874967575,1.39229154586792,0.6318766403198243,1.5059902357018513,1.9662874508527368,0.9240047420514684,0.0894041508436203,0.7649999856948853
20,hyperbolic_paraboloid,baseline,1042,0.13827545940876007,0.10335192829370499,12.612784385681152,1.2007019963096734,2.171548897879464,2.8622877332899304,1.726864346583122,0.2785326838493347,0.7199999690055847
20,hyperbolic_paraboloid,K(Phat),1042,0.03797193244099617,0.0390031635761261,1.7044975757598877,1.0635581471812185,1.9872773088727678,2.5186280144585504,1.283741254883777,0.18087245523929596,0.7199999690055847
20,hyperbolic_paraboloid,K(Pstar),1042,0.021992109715938568,0.03584268316626549,1.8535202741622925,1.0834592886306533,2.0338811383928572,2.5374783409966364,1.3978632080973525,0.20429305732250214,0.7199999690055847
20,hyperbolic_paraboloid,baseline,2042,0.06127343326807022,0.022471491247415543,8.639403343200684,1.092509667478015,2.5001378321385648,3.065850324691481,1.8511030315300645,0.23415084183216095,0.7849999666213989
20,hyperbolic_paraboloid,K(Phat),2042,0.03870448097586632,0.03160864859819412,3.3233349323272705,0.9803289672238144,2.2778808258392,2.65995234592705,1.2779738188855487,0.16806381940841675,0.7849999666213989
20,hyperbolic_paraboloid,K(Pstar),2042,0.014200645498931408,0.03385613113641739,4.511824131011963,0.9185751143412374,2.2187282017299106,2.6362409652418393,1.2898565869501122,0.1830195188522339,0.7849999666213989
20,hyperbolic_paraboloid,baseline,3042,0.05272485315799713,0.03545986860990524,5.110352993011475,1.0144064331054687,2.144693955131199,3.0301509575555787,2.1324659752529738,0.31297895312309265,0.7450000047683716
20,hyperbolic_paraboloid,K(Phat),3042,0.010844694450497627,0.03981577977538109,1.6965035200119019,0.9853211212158203,2.047562972359035,2.695454232644715,1.2970759192493373,0.17726795375347137,0.7450000047683716
20,hyperbolic_paraboloid,K(Pstar),3042,0.023432299494743347,0.059064555913209915,2.0273196697235107,0.9833457946777344,2.0416246497112773,2.648210973547609,1.3087363117235746,0.17158275842666626,0.7450000047683716
20,hyperbolic_paraboloid,baseline,4042,0.03862310200929642,0.07188636064529419,1.9370460510253906,1.1444526672363282,2.3635394756610575,2.719611920808491,1.6030519872106463,0.21953660249710083,0.7599999904632568
20,hyperbolic_paraboloid,K(Phat),4042,0.020789960399270058,0.023815756663680077,1.419672966003418,1.2747972106933594,2.6216150640131355,2.8122520446777344,1.3136991286283886,0.20053325593471527,0.7599999904632568
20,hyperbolic_paraboloid,K(Pstar),4042,0.009853197261691093,0.025308554992079735,1.960595726966858,1.2508247375488282,2.6123672317672564,2.9117399516858553,1.4987026016219605,0.23089146614074707,0.7599999904632568
20,hyperbolic_paraboloid,baseline,5042,0.09284250438213348,0.04760191589593887,1.6464723348617554,1.0202230834960937,2.059762441983787,2.6079183341630925,1.5630285071959793,0.224653422832489,0.7649999856948853
20,hyperbolic_paraboloid,K(Phat),5042,0.03830862045288086,0.02080519311130047,0.761024534702301,0.8817572021484374,1.7781982421875,2.457141352634804,1.2556343985001714,0.16589674353599548,0.7649999856948853
20,hyperbolic_paraboloid,K(Pstar),5042,0.019300676882267,0.024999534711241722,0.6422951221466064,0.8587333679199218,1.7701652280745968,2.4596148721532884,1.2606388200651384,0.19022142887115479,0.7649999856948853
20,hyperbolic_paraboloid,baseline,6042,0.1645219624042511,0.031941432505846024,3.6906814575195312,0.7144584655761719,1.370146222795759,1.9692278300246147,1.8038557897296774,0.25541752576828003,0.7299999594688416
20,hyperbolic_paraboloid,K(Phat),6042,0.019143791869282722,0.036933694034814835,1.16469144821167,0.7251933288574218,1.5368551199776785,2.1364649942476457,1.5591049827548271,0.2183474600315094,0.7299999594688416
20,hyperbolic_paraboloid,K(Pstar),6042,0.02602151781320572,0.03464418277144432,1.2572882175445557,0.73490966796875,1.5538164411272322,2.221064319349315,1.738928482763373,0.2461845576763153,0.7299999594688416
