D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
51,24,hyperbolic_paraboloid,baseline,9042,0.05140748620033264,0.001506245695054531,0.0015408216277137399,0.00037914507237135197,True,0.5589458465576171,1.1432121568690232,1.6915624518143504,1.637361936201176,0.15146756172180176,0.7599999904632568
51,24,hyperbolic_paraboloid,K(Phat),9042,0.01791025698184967,0.0008402580278925598,0.0005660458118654788,0.00037914507237135197,True,0.5275835037231446,1.1167503315242913,1.6446806255139803,1.4933522573798461,0.12078621983528137,0.7599999904632568
101,49,paraboloid,baseline,42,0.4046725034713745,0.0012717698700726032,0.0015015609096735716,0.003319601021190681,True,0.9908505249023437,2.0685491147248642,3.143575630935968,2.55888983586616,0.27206161618232727,0.7649999856948853
101,49,paraboloid,K(Phat),42,0.15615488588809967,0.0008896975195966661,0.0007727494230493903,0.003319601021190681,True,1.0678202819824218,2.0592125602390454,2.9623764137816586,2.327783058180946,0.3053079843521118,0.7649999856948853
101,49,paraboloid,baseline,1042,0.21927423775196075,0.0019213779596611857,0.0014665428316220641,0.0023072795702679325,True,1.3196268512975031,2.1258217075892856,2.8561348385281033,2.1588368039799963,0.19270816445350647,0.7199999690055847
101,49,paraboloid,K(Phat),1042,0.0765494704246521,0.0007528419373556972,0.0006776178488507867,0.0023072795702679325,True,1.2289657209386777,2.1141444614955356,2.7938592698838978,1.9168545802834003,0.22219963371753693,0.7199999690055847
101,49,paraboloid,baseline,2042,0.18844571709632874,0.0013890633126720786,0.0013861836632713675,0.0012737158501502312,True,1.5025668503651068,3.0663395137577267,3.742737205165207,2.3476431179513173,0.241321861743927,0.7849999666213989
101,49,paraboloid,K(Phat),2042,0.036471888422966,0.0004045315145049244,0.00033063770388253033,0.0012737158501502312,True,1.5402117398516018,3.1420958801940246,3.7123591915057723,2.1065068825607054,0.218396857380867,0.7849999666213989
101,49,paraboloid,baseline,3042,0.2292250543832779,0.001239347388036549,0.0026157887186855078,0.001974250863094141,True,1.635291748046875,2.8381735760232676,3.490428950162542,2.0782944929102016,0.28142160177230835,0.7450000047683716
101,49,paraboloid,K(Phat),3042,0.09890171885490417,0.00048080983106046915,0.0005771175492554903,0.001974250863094141,True,1.5900790405273437,2.821130835491678,3.357502982120386,1.6540527866736585,0.22269104421138763,0.7450000047683716
101,49,paraboloid,baseline,4042,0.1248447448015213,0.0016261826967820525,0.003289916319772601,0.0011168959559780536,True,1.1435731506347657,2.242445557982057,2.7063231217233756,2.231062856175267,0.24446193873882294,0.7599999904632568
101,49,paraboloid,K(Phat),4042,0.05271053686738014,0.00025155048933811486,0.0006241397932171822,0.0011168959559780536,True,1.1319609832763673,2.1624529492724074,2.5532318918328536,1.6731134639344745,0.1950373351573944,0.7599999904632568
101,49,paraboloid,baseline,5042,0.12774793803691864,0.00024107686476781964,0.001426928793080151,0.0007481781562956253,True,1.2169474029541016,2.3986192928847445,3.092928817848754,2.3429384554627166,0.2450529932975769,0.7649999856948853
101,49,paraboloid,K(Phat),5042,0.07452137768268585,0.00014949400792829692,0.0005475307698361576,0.0007481781562956253,True,1.2063623046875,2.299035841418851,2.8647235546236725,1.870484427750181,0.21556442975997925,0.7649999856948853
101,49,paraboloid,baseline,6042,0.26886436343193054,0.0009495393605902791,0.0011790646240115166,0.0035823256072431506,True,1.374534912109375,2.5093552943638393,2.920038928724315,2.070912967213123,0.23191764950752258,0.7299999594688416
101,49,paraboloid,K(Phat),6042,0.0317859910428524,0.00026956660440191627,0.0002540917485021055,0.0035823256072431506,True,1.206778564453125,2.3471937779017855,2.6444528658096105,1.4457467374709008,0.14819757640361786,0.7299999594688416
101,49,paraboloid,baseline,7042,0.37457847595214844,0.007377812638878822,0.004502653609961271,0.002698392561166593,True,1.341228542615421,2.6326001895371305,3.3734294417636845,2.62297654443227,0.23424170911312103,0.7649999856948853
101,49,paraboloid,K(Phat),7042,0.033127542585134506,0.0013069589622318745,0.0003819102712441236,0.002698392561166593,True,1.5829591990715295,2.6125567036290325,3.0319562924453636,1.9538971403327956,0.2760087251663208,0.7649999856948853
