surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
hyperbolic_paraboloid,T+F+K(Pstar)1ph,5042,0.031128933653235435,0.025882508605718613,0.6086844205856323,0.8885794021376413,1.9502898834563873,2.587888668744992,1.4055003261488552,0.19826865196228027,0.7799999713897705
hyperbolic_paraboloid,T+F,6042,0.03240050747990608,0.04769161343574524,1.5535627603530884,0.6938938140869141,1.505228271484375,2.1293421865299047,1.8133613641510324,0.26972976326942444,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Phat)2ph,6042,0.027848590165376663,0.06122199445962906,1.1523410081863403,0.6973662567138672,1.4974612862723213,2.153037974376552,1.727600516984871,0.2628130614757538,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Pstar)2ph,6042,0.033643051981925964,0.0466272197663784,1.3604546785354614,0.6929778289794922,1.4928444126674107,2.1869179428807946,1.8413633808416585,0.28070226311683655,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Pstar)1ph,6042,0.07302316278219223,0.06682455539703369,1.077691674232483,1.038655014038086,1.9777443150111607,2.508970146937086,1.2076577200929666,0.1605016142129898,0.7549999952316284
hyperbolic_paraboloid,T+F,7042,0.006584675516933203,0.055794477462768555,1.2283151149749756,1.0078575095938678,1.9438689005309047,2.5104996744791666,1.2876446065430567,0.1826481968164444,0.75
hyperbolic_paraboloid,T+F+K(Phat)2ph,7042,0.0034031509421765804,0.02833840623497963,1.216037392616272,1.0080132412551037,1.9350090237612223,2.5854638671875,1.2529284435540067,0.17215463519096375,0.75
hyperbolic_paraboloid,T+F+K(Pstar)2ph,7042,0.006360582076013088,0.03957555815577507,1.3587825298309326,1.0018595786549938,1.927613653530732,2.5561541748046874,1.257073460883343,0.1713300198316574,0.75
hyperbolic_paraboloid,T+F+K(Pstar)1ph,7042,0.034791428595781326,0.06406496465206146,1.7487777471542358,1.0408708581972361,2.0527812473023137,2.373066202799479,1.1832776329990873,0.18267853558063507,0.75
hyperbolic_paraboloid,T+F,8042,0.0583026185631752,0.11667690426111221,2.310969591140747,0.8184142759696922,1.7491080991683468,2.2872194043633076,1.5154408354810007,0.23947644233703613,0.7350000143051147
hyperbolic_paraboloid,T+F+K(Phat)2ph,8042,0.10122302174568176,0.034790586680173874,2.134793519973755,0.8525468835878611,1.646603491998488,2.1555784056786775,1.3863001128959558,0.1721179336309433,0.7350000143051147
hyperbolic_paraboloid,T+F+K(Pstar)2ph,8042,0.030348924919962883,0.04041554406285286,1.862173080444336,0.8325824066622174,1.6404545281523017,2.1059296277104593,1.4269919083222082,0.1929316520690918,0.7350000143051147
hyperbolic_paraboloid,T+F+K(Pstar)1ph,8042,0.040682777762413025,0.049374550580978394,1.9721981287002563,0.783353105861338,1.6441673360845095,2.1757577909093326,1.4824895702675378,0.18387015163898468,0.7350000143051147
hyperbolic_paraboloid,T+F,9042,0.028123419731855392,0.08606941998004913,1.4469308853149414,1.1797920227050782,2.1855197863632374,2.749011513413183,1.213222611253898,0.1283627152442932,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Phat)2ph,9042,0.021243661642074585,0.04265971854329109,1.7937843799591064,1.177771987915039,2.151554407698385,2.6892748700072433,1.143468666384302,0.11281885951757431,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Pstar)2ph,9042,0.01828829012811184,0.06582782417535782,1.5476853847503662,1.1841445922851563,2.1809193471844277,2.778022008226407,1.1805844025226184,0.11886464804410934,0.7549999952316284
hyperbolic_paraboloid,T+F+K(Pstar)1ph,9042,0.02309967763721943,0.036622170358896255,1.0362883806228638,1.1153994750976564,2.1748650368679776,2.801471634416391,1.1519425217494315,0.1357395499944687,0.7549999952316284
